<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121108,5.43,5.48,4.96,4.97,38300
AAIT,20121108,26.75,26.75,26.59,26.59,700
AAME,20121108,2.92,2.92,2.81,2.92,2400
AAON,20121108,20.03,20.5,19.58,19.73,110600
AAPL,20121108,560.63,562.23,535.29,537.75,37719400
AAWW,20121108,42.97,43.25,42.53,43.09,182800
AAXJ,20121108,56.69,57.02,56.13,56.17,265100
ABAX,20121108,36.15,37.71,36.15,37.17,178500
ABCB,20121108,10.77,10.77,10.6,10.61,72500
ABCD,20121108,0.67,0.75,0.67,0.7,8000
ABCO,20121108,47.16,47.64,46.23,46.23,142700
ABFS,20121108,7.92,7.98,7.34,7.34,656900
ABIO,20121108,1.74,1.74,1.56,1.68,27900
ABMD,20121108,13.08,13.2,12.87,12.89,878900
ABTL,20121108,4.06,4.24,4.05,4.05,9400
ACAD,20121108,2.31,2.32,2.22,2.24,1174400
ACAS,20121108,11.65,11.75,11.47,11.47,3609200
ACAT,20121108,36.93,37.37,36.16,36.36,88400
ACCL,20121108,8.96,9.09,8.79,8.81,80600
ACET,20121108,10.02,10.1,9.88,10,120800
ACFC,20121108,2.1,2.1,2.1,2.1,0
ACFN,20121108,8.1,8.63,7.75,7.78,217400
ACGL,20121108,42.77,43.32,42.74,42.8,646700
ACHC,20121108,21.21,21.39,20.16,20.86,163900
ACHN,20121108,8.59,8.74,8.22,8.41,1401900
ACIW,20121108,38.49,40.37,38.28,38.37,392700
ACLS,20121108,0.91,0.92,0.9,0.9,229000
ACNB,20121108,16.24,16.27,15.99,16.22,3400
ACOR,20121108,24.3,24.37,24.01,24.11,210300
ACPW,20121108,3.45,3.5,3.1,3.15,181400
ACRX,20121108,2.75,2.88,2.75,2.86,24800
ACTG,20121108,23.69,23.89,22.84,22.87,635500
ACTS,20121108,1.62,1.62,1.58,1.6,16400
ACUR,20121108,1.45,1.45,1.3,1.38,40500
ACWI,20121108,46.15,46.38,45.73,45.77,921900
ACWX,20121108,39.37,39.5,39.07,39.11,112500
ACXM,20121108,17.34,17.43,17.09,17.11,348900
ADAT,20121108,1.29,1.31,1.25,1.28,29800
ADBE,20121108,33.5,33.57,32.92,32.98,4248000
ADEP,20121108,3.9,4.09,3.76,3.98,2700
ADES,20121108,13.91,16.1,13.88,15.89,251400
ADI,20121108,40.45,40.65,39.98,40,2488600
ADNC,20121108,7.86,7.86,7.36,7.43,170100
ADP,20121108,56.1,56.48,55.37,55.38,1967100
