<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120802,5.68,5.83,5.68,5.81,59200
AAIT,20120802,25.4,25.4,25.4,25.4,0
AAME,20120802,2.62,2.7,2.55,2.7,2900
AAON,20120802,17.66,18.31,17.55,18.17,65600
AAPL,20120802,602.84,610.69,600.25,607.79,11866000
AAWW,20120802,48.17,48.2,44.52,46.87,423000
AAXJ,20120802,52.63,52.87,52.15,52.48,144100
ABAX,20120802,35.47,36.21,35.47,35.9,53200
ABCB,20120802,11.48,11.57,11.27,11.35,55400
ABCD,20120802,1.07,1.2,1.06,1.07,17100
ABCO,20120802,43.85,44.2,43.03,43.74,442300
ABFS,20120802,11.02,11.46,9.88,9.98,864000
ABIO,20120802,2.88,2.88,2.7,2.7,60800
ABMD,20120802,23.86,24,21.36,22.83,1267000
ABTL,20120802,3.75,3.76,3.59,3.69,30700
ACAD,20120802,1.54,1.62,1.51,1.57,227900
ACAS,20120802,10.14,10.46,10.14,10.4,4999900
ACAT,20120802,43.89,44.18,43.28,43.83,241400
ACCL,20120802,7.82,7.98,7.63,7.77,101800
ACET,20120802,8.74,8.85,8.6,8.77,76200
ACFC,20120802,2.59,2.59,2.59,2.59,0
ACFN,20120802,8.25,8.59,8.24,8.37,181500
ACGL,20120802,38.83,39.35,38.77,39.22,412400
ACHC,20120802,16.32,16.63,16.25,16.6,161400
ACHN,20120802,6.68,6.8,6.48,6.69,1060300
ACIW,20120802,43.06,44.04,42.41,43.4,269800
ACLS,20120802,0.79,0.8,0.71,0.78,672200
ACNB,20120802,14.16,14.3,14.07,14.16,1500
ACOR,20120802,22.68,22.79,22.27,22.64,482100
ACPW,20120802,4.05,4.2,4,4.05,304500
ACRX,20120802,2.72,3.05,2.72,2.89,19800
ACTG,20120802,26.66,26.66,23.24,23.83,3194100
ACTS,20120802,1.68,1.68,1.62,1.66,21600
ACUR,20120802,1.58,1.79,1.58,1.67,66400
ACWI,20120802,43.84,44.13,43.44,43.76,750900
ACWX,20120802,36.84,37.2,36.56,36.75,177700
ACXM,20120802,15.85,16.12,15.72,16.03,566200
ADAT,20120802,1.56,1.56,1.4,1.48,15800
ADBE,20120802,30.46,30.83,30.25,30.58,2639900
ADEP,20120802,3.7,3.7,3.7,3.7,100
ADES,20120802,21.68,22.63,21.64,22.17,52300
ADI,20120802,38.9,39.53,38.72,39.08,2250400
ADNC,20120802,16.45,16.53,15.15,15.63,215300
ADP,20120802,55.69,55.95,55.28,55.75,2110700
ADRA,20120802,23.29,23.3,23.29,23.3,4100
ADRD,20120802,18.49,18.74,18.49,18.56,2600
ADRE,20120802,37.56,37.93,37.46,37.59,105300
ADRU,20120802,18.33,18.37,18.33,18.34,1200
ADSK,20120802,33.69,34.31,33.19,33.78,2154300
ADTN,20120802,20.83,21.19,20.56,20.8,1326600
ADUS,20120802,4.27,4.29,4.06,4.29,10700
ADVS,20120802,21.57,21.57,20.86,21.4,506400
AEGN,20120802,18.04,18.77,17.89,18.62,192800
AEGR,20120802,14.9,14.98,14.28,14.42,85100
AEHR,20120802,1.09,1.1,1.04,1.1,4900
AEIS,20120802,11.89,12.22,11.78,12.02,228200
AEPI,20120802,46.58,46.62,45.58,46.27,21700
AERL,20120802,2.67,2.9,2.64,2.65,245100
AETI,20120802,4.28,4.28,4.1,4.2,12800
AEY,20120802,2.01,2.01,2.01,2.01,600
AEZS,20120802,2.4,2.4,2.28,2.34,694800
AFAM,20120802,21.14,21.36,21,21.01,39100
AFCB,20120802,14.87,14.87,14.87,14.87,0
AFCE,20120802,21.18,21.89,20.91,21.8,52400
AFFX,20120802,4.01,4.14,3.9,3.96,992400
AFFY,20120802,15.71,15.72,15.4,15.63,841400
AFOP,20120802,9.21,9.25,9.06,9.17,2200
AFSI,20120802,29,29.31,28.61,29.17,216900
AGEN,20120802,4.91,4.93,4.66,4.68,112100
AGII,20120802,28.59,29.18,28.59,28.97,44800
AGNC,20120802,34.94,35.1,34.8,35.04,4508500
AGNCP,20120802,26.39,26.48,26.3,26.45,33000
AGYS,20120802,8.35,8.56,8.35,8.47,23200
AHGP,20120802,47.36,49.04,47.2,47.26,40900
AHPI,20120802,2.75,2.87,2.75,2.8,6100
AIMC,20120802,16.13,16.66,15.86,16.63,106000
AINV,20120802,7.61,7.75,7.56,7.67,1230500
AIRM,20120802,35.61,36.7333,34.9733,36.19,125300
AIRT,20120802,8.52,8.52,8.52,8.52,100
AIXG,20120802,13.53,13.53,12.95,12.97,183700
AKAM,20120802,34.77,35.41,34.28,34.69,3019100
AKRX,20120802,13.26,13.57,13.13,13.3,699600
ALCO,20120802,28.27,28.6,28.01,28.01,5100
ALCS,20120802,6.48,6.48,6.31,6.31,500
ALGN,20120802,33.73,33.86,33.13,33.56,922500
ALGT,20120802,66.69,70.38,64.32,68.92,266400
ALIM,20120802,2.86,2.9,2.69,2.69,23200
ALKS,20120802,18.15,18.24,17.78,18.2,804900
ALLB,20120802,12.25,12.25,12.25,12.25,400
ALLT,20120802,23.12,23.25,20.75,21.32,1149800
ALNY,20120802,18.01,18.01,17.22,17.4,734600
ALOG,20120802,62.49,63.76,62.49,63.06,39900
ALOT,20120802,8.29,8.3,8,8.02,2200
ALSK,20120802,2.12,2.16,2.11,2.12,288900
ALTE,20120802,22.8,23.16,22.46,22.99,356100
ALTI,20120802,0.46,0.47,0.43,0.43,19700
ALTR,20120802,35.13,35.98,34.7,35.13,3435600
ALVR,20120802,3.8,3.9,3.7,3.7,30400
ALXA,20120802,3,3.11,2.98,3.02,203000
ALXN,20120802,101.55,103.21,101,102.3,1158900
AMAG,20120802,14.93,15.3,14.9,15.1,51300
AMAP,20120802,12.15,12.29,11.96,12.06,121700
AMAT,20120802,10.78,11.1,10.72,10.92,11871200
AMBT,20120802,5.69,5.69,5.45,5.47,7800
AMCC,20120802,5.52,5.63,5.35,5.58,602500
AMCF,20120802,1.77,1.77,1.77,1.77,0
AMCN,20120802,1.7,1.85,1.69,1.7,23000
AMCX,20120802,42.17,43.11,41.99,42.8,210500
AMED,20120802,11.33,11.71,11.26,11.59,261500
AMGN,20120802,80.74,82.72,80.34,81.04,4648200
AMIC,20120802,5.24,5.24,5.24,5.24,0
AMKR,20120802,5.07,5.27,5.03,5.18,908100
AMNB,20120802,22.28,22.28,21.71,21.78,18800
AMOT,20120802,5.76,5.96,5.7,5.95,47900
AMOV,20120802,25.82,26.25,25.82,26.23,8200
AMPE,20120802,2.98,3.06,2.82,2.83,361100
AMRB,20120802,6.8,6.92,6.8,6.92,2000
AMRI,20120802,2.95,3.04,2.93,3.04,84700
AMRN,20120802,11.56,11.71,11.26,11.54,4735800
AMRS,20120802,3.25,3.45,3.25,3.38,619100
AMSC,20120802,3.66,4.34,3.61,4.3,1174300
AMSF,20120802,24.4,24.74,24.16,24.39,45000
AMSG,20120802,28.84,28.87,28.4,28.69,120200
AMSWA,20120802,8.05,8.15,8,8,41100
AMWD,20120802,16.45,16.9,16.45,16.78,15400
AMZN,20120802,230.55,234.34,228.66,230.81,3048300
ANAC,20120802,5.61,6.04,5.61,5.93,20800
ANAD,20120802,1.23,1.23,1.11,1.12,726500
ANAT,20120802,70.16,71,70.09,70.75,6500
ANCB,20120802,12.19,12.19,12.19,12.19,300
ANCI,20120802,1.77,1.77,1.59,1.68,10300
ANCX,20120802,13.45,13.58,13.32,13.5,33100
ANDAU,20120802,10,10,10,10,0
ANDE,20120802,37.06,37.89,37,37.45,106400
ANEN,20120802,19.73,20.42,19.73,20.3,31300
ANGI,20120802,12.28,12.47,12.03,12.19,212500
ANGO,20120802,10.61,10.66,10.41,10.48,130200
ANIK,20120802,12.89,15.36,12.89,15.11,556800
ANLY,20120802,4.03,4.21,4.02,4.21,7100
ANSS,20120802,65,67.42,60.01,66.56,1702200
ANTH,20120802,1.09,1.1,1.01,1.03,1376100
ANTP,20120802,2.49,2.49,2.46,2.46,500
AOSL,20120802,7.32,7.32,6.95,7.02,181100
APAGF,20120802,17.9,19.74,16.72,18.94,57000
APEI,20120802,24.88,25.71,24.88,25.37,197600
APFC,20120802,10.24,10.87,10.24,10.75,600
APOG,20120802,14.99,14.99,14.57,14.84,129900
APOL,20120802,26.54,26.77,25.77,26.04,1746000
APPY,20120802,1.64,1.64,1.5,1.53,45400
APRI,20120802,3.25,3.47,3.25,3.41,200000
APSA,20120802,13.3,13.9,13.3,13.69,1100
APWC,20120802,2.91,2.91,2.91,2.91,1600
ARAY,20120802,6.05,6.25,5.93,5.97,318200
ARCC,20120802,16.57,16.79,16.55,16.72,1108400
ARCI,20120802,4.14,4.15,3.83,4.01,3000
ARCP,20120802,10.81,10.88,10.62,10.62,134000
ARCW,20120802,3.18,3.18,3.18,3.18,0
ARDNA,20120802,84.21,85.19,82.6,82.6,900
AREX,20120802,26.61,27.26,26.18,26.78,464200
ARIA,20120802,18.45,18.5,17.9,18.14,3717500
ARII,20120802,28.93,29.83,28.2,29.42,81400
ARKR,20120802,14.91,14.91,14.91,14.91,0
ARLP,20120802,62.62,63.06,61.65,61.93,101400
