<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130423,28.1,28.35,28.1,28.35,1700
AAME,20130423,3.41,3.43,3.4,3.4,5900
AAON,20130423,18.2533,18.8733,18.2533,18.7533,38800
AAPL,20130423,403.99,408.38,398.81,406.13,23722700
AAWW,20130423,38.56,38.62,37.99,38.59,217600
AAXJ,20130423,58.38,58.69,58.26,58.55,352500
ABAX,20130423,44.5,44.98,43.99,44.68,150000
ABCB,20130423,13.54,14,13.52,14,26700
ABCD,20130423,0.96,0.96,0.95,0.95,4100
ABCO,20130423,47.16,48.03,46.62,47.15,224900
ABFS,20130423,11.06,11.75,11.03,11.68,361600
ABIO,20130423,2.9,2.9,2.42,2.58,406500
ABMD,20130423,17.88,18.04,17.71,17.96,164100
ABTL,20130423,4.1,4.19,4.07,4.19,34100
ACAD,20130423,13.2,13.65,12.88,13.55,5470400
ACAS,20130423,13.99,14.17,13.95,14.1,1414800
ACAT,20130423,42.5,43.74,42.26,43.63,237800
ACCL,20130423,9.84,9.9,9.75,9.83,240400
ACET,20130423,10.47,10.6,10.2,10.6,37900
ACFC,20130423,4.88,5,4.88,4.91,25900
ACFN,20130423,6.95,6.98,6.84,6.96,57000
ACGL,20130423,52.42,52.9,52.35,52.88,336300
ACHC,20130423,31.13,31.45,30.71,31.18,358900
ACHN,20130423,7.4,7.43,7.12,7.24,1861800
ACIW,20130423,46,46.28,45.5,46.2,166700
ACLS,20130423,1.2,1.26,1.19,1.25,358300
ACNB,20130423,16.59,16.74,16.25,16.73,3000
ACOR,20130423,40.87,40.87,39.09,39.22,564300
ACPW,20130423,4.27,4.3,4.24,4.25,15600
ACRX,20130423,5.96,6.35,5.91,6.15,487800
ACST,20130423,2.27,2.32,2.26,2.32,21100
ACTG,20130423,23.3,23.89,23.25,23.61,1724000
ACTS,20130423,3.29,3.29,3.19,3.25,233600
ACUR,20130423,2.83,2.88,2.59,2.63,946900
ACWI,20130423,50.83,51.14,50.73,51.08,910400
ACWX,20130423,42.82,43.07,42.82,43.02,256200
ACXM,20130423,19,19.21,18.82,19.2,207000
ADAT,20130423,1.2,1.38,1.2,1.35,39300
ADBE,20130423,44.84,45.36,44.44,44.87,2167500
ADEP,20130423,3.15,3.18,3.05,3.08,82200
ADES,20130423,25.53,26.29,25.23,26.19,36200
ADI,20130423,42.98,43.63,42.85,43.43,2371500
ADNC,20130423,14.14,14.71,14.09,14.68,118600
ADP,20130423,65.94,66.39,65.41,66.36,1268400
ADRA,20130423,27.75,27.86,27.75,27.85,2000
ADRD,20130423,22,22.14,22,22.11,3900
ADRE,20130423,37.85,38.25,37.79,38.08,28700
ADRU,20130423,21.46,21.54,21.46,21.54,2200
ADSK,20130423,36.5,37.26,36.39,37.26,2626100
ADTN,20130423,20.63,20.81,20.4,20.73,1054200
ADUS,20130423,12.38,12.79,12.2,12.62,71200
ADVS,20130423,26.95,27.51,26.9,27.48,118000
AEGN,20130423,20.84,21.27,20.63,21.14,304400
AEGR,20130423,41.11,41.5,40.19,40.64,320300
AEHR,20130423,1.06,1.1,1.03,1.06,10300
AEIS,20130423,17.59,18.11,17.59,17.85,333400
AEPI,20130423,72.88,74.21,72.88,74.07,11400
AERL,20130423,4.65,4.75,4.52,4.59,135400
AETI,20130423,5.43,5.48,5.27,5.48,6900
AEY,20130423,2.34,2.4,2.31,2.35,13200
AEZS,20130423,1.76,1.82,1.73,1.79,161100
AFAM,20130423,19.86,20.29,19.84,20.12,79700
AFCB,20130423,18.5,18.59,18.5,18.59,300
AFCE,20130423,33.35,33.65,32.93,33.53,94800
AFFX,20130423,3.52,3.59,3.39,3.4,758700
AFH,20130423,6.75,7.01,6.72,6.75,102900
AFOP,20130423,14.1,14.28,14.07,14.28,55200
AFSI,20130423,31.5,31.77,31.24,31.3,1140300
AGEN,20130423,4.42,4.61,4.4,4.6,220100
AGII,20130423,39.87,40.72,39.87,40.7,38900
AGIIL,20130423,25.13,25.2,25.07,25.15,45800
AGNC,20130423,32.29,32.7,32.22,32.65,3945400
AGNCP,20130423,26.47,26.66,26.47,26.6,15400
AGYS,20130423,11,11.58,10.92,11.55,71000
AHGP,20130423,53.75,53.93,53.55,53.58,10000
AHPI,20130423,2.82,2.82,2.82,2.82,0
AIMC,20130423,25.45,25.74,25.33,25.7,80700
AINV,20130423,8.44,8.47,8.34,8.42,1443300
AIQ,20130423,10,10.3,9.81,10.09,12300
AIRM,20130423,37.8,38.33,37.57,37.81,939800
AIRT,20130423,9.25,9.25,9.25,9.25,100
AIXG,20130423,13.74,13.94,13.61,13.82,423100
AKAM,20130423,34.57,35.6,34.54,35.47,3357000
AKRX,20130423,14.83,15.2,14.74,14.91,837200
ALCO,20130423,40.99,41.58,40.99,41.16,3600
ALCS,20130423,7.1,7.1,7.1,7.1,600
ALGN,20130423,31.91,32.34,31.46,31.99,1517800
ALGT,20130423,92.19,93.14,91.37,92.69,118300
ALIM,20130423,2.99,3,2.91,2.92,8300
ALKS,20130423,31.24,32.3,31,31.71,1872300
ALLB,20130423,13.25,13.28,13.25,13.28,400
ALLT,20130423,11.2,11.85,11.19,11.34,468000
ALNY,20130423,23.85,24.15,23.75,24.01,375200
ALOG,20130423,80.47,81.37,80.24,81.34,56300
ALOT,20130423,10.05,10.46,10.05,10.35,1000
ALSK,20130423,1.64,1.67,1.61,1.62,174200
ALTI,20130423,2.15,2.21,2.1,2.21,10200
ALTR,20130423,31.67,31.83,31.17,31.76,3929400
ALVR,20130423,3.11,3.16,3.1,3.12,21400
ALXA,20130423,4.38,4.42,4.21,4.33,86500
ALXN,20130423,90.79,92.43,90.34,91.69,1626200
AMAG,20130423,21.17,21.94,21.17,21.76,214800
AMAP,20130423,10.78,10.78,10.51,10.6,234400
AMAT,20130423,13.18,13.49,13.14,13.43,10314300
