<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121121,4.37,4.38,4.18,4.29,9000
AAIT,20121121,27.24,27.24,27.24,27.24,100
AAME,20121121,2.94,2.94,2.93,2.93,2700
AAON,20121121,20.22,20.37,19.98,20.31,25300
AAPL,20121121,564.25,567.37,556.6,561.7,13329500
AAWW,20121121,42.27,42.4,40.55,42.23,145700
AAXJ,20121121,56.27,56.55,56.19,56.42,112900
ABAX,20121121,36.65,36.71,36.14,36.68,33700
ABCB,20121121,10.92,10.92,10.6,10.82,20700
ABCD,20121121,0.94,1.15,0.87,1,29600
ABCO,20121121,43.23,43.46,42.72,43.35,138000
ABFS,20121121,7.25,7.43,7.19,7.4,132500
ABIO,20121121,1.56,1.86,1.38,1.62,139700
ABMD,20121121,13.86,13.98,13.76,13.97,334400
ABTL,20121121,3.95,3.95,3.84,3.84,55200
ACAD,20121121,2.19,2.24,2.13,2.15,1711900
ACAS,20121121,11.69,11.7,11.61,11.68,1202100
ACAT,20121121,35.21,35.67,34.84,35.66,106100
ACCL,20121121,8.82,8.85,8.73,8.78,52600
ACET,20121121,9.8,9.84,9.66,9.74,176400
ACFC,20121121,2.04,2.04,2.04,2.04,0
ACFN,20121121,8,8.07,7.72,7.91,68300
ACGL,20121121,43.29,43.93,43.19,43.81,648000
ACHC,20121121,22.8,22.8,22.19,22.3,51000
ACHN,20121121,7.55,7.7,7.45,7.61,350800
ACIW,20121121,41.56,41.75,41.1,41.52,163400
ACLS,20121121,0.91,0.92,0.9,0.92,182200
ACNB,20121121,16.01,16.01,16.01,16.01,0
ACOR,20121121,25.28,25.58,24.77,24.91,258200
ACPW,20121121,2.95,3.15,2.95,3.05,164300
ACRX,20121121,3.9,4.34,3.79,4.27,402500
ACTG,20121121,20.99,21.6,20.78,21.3,434600
ACTS,20121121,1.59,1.6,1.58,1.58,16100
ACUR,20121121,1.25,1.25,1.09,1.11,87500
ACWI,20121121,46.1,46.22,46.04,46.22,868800
ACWX,20121121,39.35,39.52,39.35,39.51,79000
ACXM,20121121,17.47,17.54,17.35,17.48,166600
ADAT,20121121,1.18,1.19,1.13,1.18,16200
ADBE,20121121,32.75,32.98,32.53,32.84,1703600
ADEP,20121121,2.65,2.66,2.53,2.54,42800
ADES,20121121,17.18,17.37,16.13,16.83,24600
ADI,20121121,38.96,40.26,38.96,40.11,1187600
ADNC,20121121,8.05,8.05,7.76,7.8,139100
ADP,20121121,55.01,55.44,54.97,55.4,1250100
ADRA,20121121,23.73,23.98,23.72,23.98,3000
ADRD,20121121,20.01,20.01,19.98,19.98,4700
ADRE,20121121,37.79,37.9,37.7,37.9,24900
ADRU,20121121,19.84,19.84,19.84,19.84,0
