<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121031,6.63,6.87,6.27,6.38,20500
AAIT,20121031,26.72,34.44,26.72,26.76,3700
AAME,20121031,2.9,3,2.85,2.86,6400
AAON,20121031,20.66,21.31,20.5,20.98,74200
AAPL,20121031,594.88,601.96,587.7,595.32,18214300
AAWW,20121031,54.74,55.04,53.84,54.99,142700
AAXJ,20121031,56.8,56.8,56.19,56.3,276000
ABAX,20121031,36.18,37.03,36.09,36.78,132300
ABCB,20121031,10.66,10.75,10.53,10.67,99100
ABCD,20121031,0.89,0.93,0.86,0.91,48900
ABCO,20121031,46.2,47.53,45.03,47.5,179800
ABFS,20121031,7.52,8.19,7.5,8.05,600000
ABIO,20121031,1.68,1.74,1.38,1.38,69300
ABMD,20121031,18.89,20,18.83,19.82,701600
ABTL,20121031,3.94,3.99,3.94,3.99,4900
ACAD,20121031,2.28,2.37,2.24,2.35,776500
ACAS,20121031,11.8,12.03,11.7,11.79,4547400
ACAT,20121031,35.4,36.31,34.83,36.27,188100
ACCL,20121031,8.99,8.99,8.78,8.95,90300
ACET,20121031,9.75,10.05,9.71,10.02,229700
ACFC,20121031,2.15,2.15,2.15,2.15,0
ACFN,20121031,8.4,8.51,8.21,8.51,54400
ACGL,20121031,44.02,44.21,42.68,44.05,694400
ACHC,20121031,20.54,21,18.53,20.57,111900
ACHN,20121031,9.69,9.69,9.2,9.44,615600
ACIW,20121031,39.28,39.28,38.58,39.1,134000
ACLS,20121031,0.9,0.92,0.9,0.92,209300
ACNB,20121031,16,16.25,16,16.16,2100
ACOR,20121031,23.35,24.22,23.16,23.95,867800
ACPW,20121031,3.5,3.7,3.25,3.6,652200
ACRX,20121031,3.07,3.1,2.98,3,23400
ACTG,20121031,24.53,25.98,24.45,25.97,722400
ACTS,20121031,1.59,1.63,1.59,1.62,30300
ACUR,20121031,1.39,1.51,1.38,1.51,31100
ACWI,20121031,46.99,46.99,46.3,46.45,848100
ACWX,20121031,39.85,39.85,39.5,39.64,88800
ACXM,20121031,18.42,18.5,18.17,18.25,504400
ADAT,20121031,1.4,1.4,1.33,1.4,10700
ADBE,20121031,34,34.05,33.76,34.03,4253000
ADEP,20121031,3.96,4,3.9,4,19100
