<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111205,3.71,3.73,3.38,3.5,51800
AAME,20111205,1.87,1.99,1.87,1.99,600
AAON,20111205,21.89,22.16,21.25,21.79,39500
AAPL,20111205,393.49,396.41,390.39,393.01,12763100
AAWW,20111205,40.75,41.54,40.07,40.45,227400
AAXJ,20111205,53.06,53.19,52.55,52.81,275900
ABAX,20111205,27.79,28.47,27.64,28.23,142100
ABCB,20111205,10.07,10.29,9.95,10.25,112500
ABCD,20111205,3.04,3.05,2.96,3.05,47500
ABCO,20111205,36.515,36.555,36.02,36.535,63200
ABFS,20111205,19.09,19.67,19.06,19.37,205000
ABIO,20111205,8.34,8.7,8.04,8.28,58600
ABMD,20111205,20.32,20.48,19.9,20.3,279800
ABTL,20111205,3.8,3.95,3.65,3.8,64100
ACAD,20111205,1.01,1.05,0.96,1.01,77600
ACAS,20111205,7.3,7.43,7.13,7.22,4580500
ACAT,20111205,20.06,20.11,19.45,19.95,95200
ACCL,20111205,7.07,7.17,7.07,7.12,222200
ACET,20111205,7,7.02,6.8,7,95400
ACFC,20111205,1.75,2.67,1.75,2.54,147000
ACFN,20111205,5.4,5.47,5.39,5.47,23000
ACGL,20111205,37.72,37.78,37.09,37.3,910500
ACHC,20111205,7.9,8,7.2,7.89,55400
ACHN,20111205,7.14,7.15,6.87,6.96,973600
ACIW,20111205,30.26,30.42,29.51,29.91,274800
ACLS,20111205,1.35,1.41,1.29,1.33,1243300
ACNB,20111205,13.74,13.85,13.57,13.57,1000
ACOR,20111205,22.84,22.98,22.45,22.67,170000
ACPW,20111205,3.7,3.75,3.4,3.5,628500
ACRX,20111205,2.85,2.85,2.8,2.8,1400
ACTG,20111205,35.83,35.93,35.12,35.45,425000
ACTS,20111205,1.89,1.92,1.89,1.92,16300
ACUR,20111205,3.63,3.75,3.63,3.75,71400
ACWI,20111205,43.58,43.7,43.09,43.31,472400
ACWX,20111205,38.61,38.72,38.24,38.38,481600
ACXM,20111205,12.93,13.17,12.9,13.08,441500
ADAT,20111205,1.6,1.7,1.5,1.62,64100
ADBE,20111205,27.43,28.07,27.25,27.91,4979800
ADEP,20111205,2.3,2.3,2.22,2.3,22000
ADES,20111205,20.45,20.75,20.15,20.31,77600
ADI,20111205,35.83,36.36,35.49,35.95,4112400
ADP,20111205,52.26,52.49,51.76,52.09,2544900
ADRA,20111205,23.87,23.87,23.87,23.87,300
ADRD,20111205,19.36,19.42,19.12,19.13,4600
ADRE,20111205,40.63,40.86,40.46,40.69,70500
ADRU,20111205,19.19,19.19,18.92,18.97,14400
ADSK,20111205,33.59,34.39,32.38,34.09,3926300
ADTN,20111205,33.52,34.09,33.12,33.83,766000
ADUS,20111205,3.7,3.77,3.51,3.7,13900
ADVS,20111205,26.4,26.82,26.08,26.22,203500
AEGN,20111205,15.53,15.73,15.44,15.57,263200
AEGR,20111205,16.89,16.89,16.54,16.85,45500
AEHR,20111205,0.7,0.7,0.65,0.65,9200
AEIS,20111205,10.18,10.33,9.92,10.02,577800
AEPI,20111205,24.09,24.43,23.74,24.21,14700
AERL,20111205,6.46,6.46,6.25,6.31,51900
AETI,20111205,4.24,4.4,4.19,4.25,11300
AEY,20111205,2.05,2.24,2.01,2.15,20000
AEZS,20111205,10.02,10.32,9.9,10.26,1894600
AFAM,20111205,15.01,15.3,14.78,15.19,143400
AFCB,20111205,12.05,12.45,11.94,11.94,4400
AFCE,20111205,15.59,15.59,15.04,15.15,134300
AFFX,20111205,4.35,4.41,4.27,4.35,938000
AFFY,20111205,6.45,6.59,5.95,6.26,4231300
AFOP,20111205,7.84,7.85,7.64,7.7,24100
AFSI,20111205,26.43,27.14,26.34,26.71,214300
AGEN,20111205,2.42,2.45,2.41,2.45,10900
AGII,20111205,29.33,29.33,28.86,29.11,142000
AGNC,20111205,28.68,28.73,28.54,28.71,4700000
AGYS,20111205,8,8.37,8,8.32,82500
AHGP,20111205,51.35,51.6,50.56,50.81,40000
AHPI,20111205,3.43,3.43,3.43,3.43,200
AIMC,20111205,18.57,18.73,18.08,18.4,154800
AINV,20111205,7.31,7.35,7.19,7.25,1950000
AIRM,20111205,27.7733,27.7733,26.98,27.2333,46400
