<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110830,4.04,4.15,3.94,4.06,17200
AAME,20110830,1.98,1.99,1.94,1.99,7700
AAON,20110830,17.26,17.6,16.72,17.5,39300
AAPL,20110830,388.25,391.84,386.21,389.99,14925700
AAWW,20110830,46.81,48.86,45.96,48.46,349800
AAXJ,20110830,55.08,55.62,54.8,55.27,231900
ABAX,20110830,25.5,25.75,24.89,25.39,87100
ABCB,20110830,9.23,9.37,8.95,9.31,152800
ABCD,20110830,3.07,3.09,3.03,3.05,21900
ABCO,20110830,29.31,31.945,29.31,31.59,89600
ABFS,20110830,20.36,21.09,20.13,20.86,183000
ABIO,20110830,6.84,6.96,6.78,6.78,13900
ABMD,20110830,12.08,12.25,11.88,12.12,86000
ABTL,20110830,4.55,4.7,4.5,4.6,82800
ACAD,20110830,1.43,1.43,1.34,1.4,185700
ACAS,20110830,8.63,8.84,8.47,8.69,2918800
ACAT,20110830,15.48,16.58,15.18,16.47,184200
ACCL,20110830,6.35,6.38,6.32,6.35,176200
ACET,20110830,5.27,5.34,5.04,5.25,184100
ACFC,20110830,2.64,2.64,2.22,2.3,8600
ACFN,20110830,4.97,5,4.86,4.98,32800
ACGL,20110830,33.91,33.93,33.46,33.51,691400
ACHN,20110830,5.94,5.96,5.76,5.89,388600
ACIW,20110830,30.18,30.55,29.71,30,195600
ACLS,20110830,1.47,1.5,1.38,1.45,572600
ACNB,20110830,13.89,14.03,13.5,14.01,5400
ACOR,20110830,26.04,26.44,25.62,26.06,383500
ACPW,20110830,7.4,7.95,7.4,7.8,465200
ACRX,20110830,3.26,3.26,3.12,3.12,1600
ACTG,20110830,41.78,44.42,41.78,43.91,747500
ACTS,20110830,1.89,1.93,1.83,1.9,29100
ACUR,20110830,3.12,3.19,3,3.15,82600
ACWI,20110830,43,43.5,42.72,43.28,778600
ACWX,20110830,39.13,39.57,38.95,39.35,32700
ACXM,20110830,10.41,10.69,10.23,10.58,483100
ADAT,20110830,1.7,1.82,1.7,1.74,47100
ADBE,20110830,25.2,25.39,24.9,25.19,5029800
ADEP,20110830,3.81,3.94,3.81,3.94,2100
ADES,20110830,13.82,14.81,13.35,13.74,26400
ADI,20110830,33.02,33.31,32.58,33.12,4168500
ADP,20110830,49.27,50.1,49.02,49.85,2850200
ADRA,20110830,24.71,24.8,24.58,24.8,2400
ADRD,20110830,19.35,19.51,19.17,19.47,6900
ADRE,20110830,41.16,41.84,41.08,41.62,71400
ADRU,20110830,19.12,19.12,19.12,19.12,0
ADSK,20110830,27.8,28.08,27.39,27.7,4142700
ADTN,20110830,29.83,30.6,29.66,30.36,734500
ADUS,20110830,4.62,4.82,4.62,4.82,23900
ADVS,20110830,22.66,23.12,22.33,22.9,169500
AEGR,20110830,14.01,14.2,13.72,14.06,87100
AEHR,20110830,1.15,1.16,1.15,1.15,3100
AEIS,20110830,10.24,10.46,10.09,10.36,360000
AEPI,20110830,26,26.42,25.62,25.99,21100
AERL,20110830,6.85,7.32,6.85,7.31,110300
AETI,20110830,3.5,3.62,3.42,3.61,6600
AEY,20110830,2.2,2.3,2.2,2.24,7900
AEZS,20110830,12.24,12.9,12.06,12.18,4265100
AFAM,20110830,20.18,20.25,19.34,19.87,75000
AFCB,20110830,12.02,12.31,12.02,12.31,4700
AFCE,20110830,13.16,13.31,12.8,12.96,88000
AFFX,20110830,5.58,5.69,5.31,5.66,1151100
AFFY,20110830,4.66,4.75,4.53,4.69,271600
AFOP,20110830,7.45,7.9,7.45,7.9,6200
AFSI,20110830,23.63,24.58,23.39,24.14,433300
AGEN,20110830,0.52,0.53,0.5,0.53,299000
AGII,20110830,27.45,27.75,27.03,27.57,79800
AGNC,20110830,28.6,28.97,28.39,28.74,5515500
AGYS,20110830,9.43,9.54,9.07,9.36,148400
AHGP,20110830,47.99,48.49,47.15,47.61,162500
AHPI,20110830,3.47,3.76,3.38,3.55,14000
AIMC,20110830,15.77,16.31,15.38,16.11,135000
AINV,20110830,9.06,9.12,8.8,9,1328000
AIRM,20110830,22.8667,23.5467,22.45,22.9967,96800
AIRT,20110830,7.78,8.19,7.78,7.98,2600
AIXG,20110830,22.5,22.81,22.07,22.53,272200
AKAM,20110830,21.39,22.19,21.29,21.97,4512500
AKRX,20110830,7.76,7.91,7.55,7.85,1669900
ALCO,20110830,21.62,21.78,21.38,21.54,4300
ALGN,20110830,19.33,19.33,18.72,18.85,488800
ALGT,20110830,47.35,48.11,46.56,46.82,96100
ALIM,20110830,7.74,7.94,7.27,7.55,52600
ALKS,20110830,16.4,17.52,16.36,17.37,1531000
ALLB,20110830,10.62,10.62,10.61,10.61,300
ALLT,20110830,12.57,13,12.01,12.89,206700
ALNY,20110830,7.15,7.22,6.97,7.17,149300
ALOG,20110830,49.15,49.88,48.36,49.49,42400
ALOT,20110830,7.51,7.51,7.51,7.51,0
ALSK,20110830,7.3,7.48,7.2,7.38,652400
ALTE,20110830,20.15,20.57,19.97,20.44,341900
ALTI,20110830,1.2,1.23,1.12,1.21,68400
ALTR,20110830,37.28,37.91,36.91,37.62,4523500
ALVR,20110830,12.3,12.7,12.2,12.6,81200
ALXA,20110830,12.9,14,12.6,13.5,413100
ALXN,20110830,56.93,58.05,56.16,57.59,1029000
AMAG,20110830,14.28,14.53,14.07,14.39,78900
AMAP,20110830,15,15.29,14,15.18,83000
AMAT,20110830,11.3,11.5,11.23,11.42,14408200
AMBT,20110830,7.3,7.5,7.21,7.21,1500
AMCC,20110830,5.67,5.77,5.58,5.73,513900
AMCF,20110830,1.4,1.46,1.35,1.41,12500
AMCN,20110830,2.51,2.63,2.51,2.61,222300
AMCX,20110830,35.5,36.75,35.44,36.49,360000
AMED,20110830,16.8,17.2,16.53,16.75,377700
AMGN,20110830,54.74,55.53,54.4,55.24,5380500
AMIC,20110830,5.11,5.85,5.11,5.61,17400
AMKR,20110830,4.19,4.33,4.12,4.28,2356400
AMNB,20110830,19.01,19.2,18.5,18.85,9300
AMOT,20110830,5.29,5.6,5.23,5.36,19100
AMOV,20110830,24.21,24.21,24.13,24.15,2400
AMPE,20110830,7.58,7.75,7.29,7.38,126600
AMRB,20110830,5.17,5.17,5.02,5.02,18600
AMRI,20110830,3.54,3.57,3.45,3.53,129900
AMRN,20110830,11.5,11.54,11.08,11.19,1705900
AMRS,20110830,19.84,19.88,18.87,19.43,160500
AMSC,20110830,6.98,7.31,6.87,7.26,1226000
AMSF,20110830,19.49,19.87,19.36,19.78,38800
AMSG,20110830,21.73,22.52,21.73,22.4,154800
AMSWA,20110830,7.69,7.69,7.2,7.47,82400
AMWD,20110830,15.78,16.36,15.78,16.33,11500
AMZN,20110830,205.78,212.49,204.32,210.92,5919600
ANAC,20110830,4.93,4.93,4.8,4.85,29200
ANAD,20110830,2.73,2.8,2.6,2.79,389400
ANAT,20110830,74.99,75.97,73.73,74.73,32700
ANCB,20110830,7.5,7.56,7.32,7.34,8600
ANCI,20110830,2.1,2.22,2.1,2.16,14400
ANCX,20110830,8.51,8.65,8.5,8.56,5800
ANDE,20110830,39.74,40.49,39.1,39.82,104100
ANEN,20110830,20.02,20.23,19.79,20.05,41200
ANGO,20110830,14.16,14.28,13.49,14.17,153400
ANIK,20110830,6.05,6.1,6,6.08,10400
ANLY,20110830,3.54,3.59,3.5,3.51,9800
ANSS,20110830,51.2,52.91,50.94,52.63,513500
ANTH,20110830,5.73,5.98,5.34,5.57,47800
ANTP,20110830,2.35,2.57,2.33,2.42,11700
AOSL,20110830,8.63,8.82,8.43,8.51,20400
APAGF,20110830,79.49,80.95,77.85,80.27,13600
APEI,20110830,40.43,41.54,39.67,41.35,131800
APFC,20110830,7.35,7.5,7.35,7.5,6000
APOG,20110830,9.51,9.69,9.17,9.62,79800
APOL,20110830,45.82,47.38,45.82,47.04,1529500
APPY,20110830,20.4,22.62,20.4,21.6,14300
APRI,20110830,4.45,4.45,4.32,4.43,96000
APSA,20110830,18.73,18.73,18.73,18.73,0
APWC,20110830,3.37,3.6,3.36,3.55,1500
ARAY,20110830,4.9,5.08,4.9,4.94,545200
ARCC,20110830,15.04,15.25,14.96,15.1,2033400
ARCI,20110830,4.1,4.25,4,4.12,10400
ARCW,20110830,3.06,3.11,2.95,2.95,5100
ARDNA,20110830,82.33,83.5,81.88,83.25,4300
AREX,20110830,18.01,18.88,17.71,18.69,355300
ARIA,20110830,9.78,10.15,9.65,9.93,2970800
ARII,20110830,17.6,18.04,17.2,17.81,62900
ARKR,20110830,13.8,13.84,13.75,13.84,3100
ARLP,20110830,73.34,73.94,72.01,73.14,137000
ARMH,20110830,26.45,26.93,26.2,26.78,2348100
ARNA,20110830,1.31,1.34,1.29,1.34,885500
AROW,20110830,24.32,24.48,23.91,24.38,13400
ARQL,20110830,4.37,4.45,4.32,4.42,280500
ARRS,20110830,10.8,11,10.67,10.88,1127400
ARRY,20110830,2.27,2.28,2.15,2.21,160300
ARTC,20110830,31.72,32.81,31.55,32.24,188200
ARTNA,20110830,17.87,18.14,17.74,17.95,12200
ARTW,20110830,6.19,6.5,6.16,6.5,4200
ARTX,20110830,1.48,1.65,1.48,1.63,13700
ARUN,20110830,21.2,21.94,21.02,21.52,4803800
ARWR,20110830,0.55,0.55,0.54,0.55,201900
ASBC,20110830,10.6,10.77,10.47,10.65,2346200
ASBI,20110830,4.05,4.05,4.05,4.05,0
ASCA,20110830,18.63,18.99,18.37,18.76,337700
ASCMA,20110830,48.93,50.04,48.24,49.45,69800
ASEI,20110830,66.47,68.55,66.47,68.36,45900
ASFI,20110830,8.22,8.29,8.18,8.19,16500
ASIA,20110830,9.98,10.96,9.94,10.91,943800
ASMI,20110830,25.98,26.4,25.52,26.21,53900
ASML,20110830,34.74,35.5,34.65,34.95,2970000
ASNA,20110830,14.21,14.32,13.96,14.24,474000
ASPS,20110830,33.59,34.02,32.08,33.93,54800
ASRV,20110830,2.07,2.13,2.02,2.07,2500
ASRVP,20110830,25.4,25.4,25.4,25.4,0
ASTC,20110830,0.79,0.79,0.72,0.73,8900
ASTE,20110830,33.71,34.77,33.07,34.45,81900
ASTI,20110830,1,1.01,0.98,1.01,150400
ASTM,20110830,2.53,2.64,2.52,2.64,229900
ASUR,20110830,2.42,2.4267,2.38,2.38,2000
ASYS,20110830,11.3,11.53,11.02,11.17,204500
ATAI,20110830,8.63,9.09,8.63,9.09,800
ATAX,20110830,5.35,5.44,5.25,5.43,41000
ATEA,20110830,2.58,2.76,2.45,2.45,5700
ATEC,20110830,2.53,2.7,2.47,2.63,137900
ATHN,20110830,58.63,60,58.19,58.87,306900
ATHX,20110830,2.2,2.25,2.2,2.21,36800
ATLO,20110830,17.18,17.19,17.03,17.09,7400
ATMI,20110830,17.27,17.39,16.92,17.19,82200
ATML,20110830,9.12,9.29,8.94,9.15,8822900
ATNI,20110830,32.67,33.06,32.41,32.92,36600
ATNY,20110830,4.85,4.85,4.75,4.75,19000
ATRC,20110830,10.07,10.27,10.02,10.11,10800
ATRI,20110830,212.94,214.99,210.28,214.5,2600
ATRM,20110830,1.6,1.6,1.55,1.55,2400
ATRO,20110830,28.21,29.79,27.87,29.6,35300
ATSG,20110830,5.54,5.71,5.46,5.57,540300
ATVI,20110830,11.55,11.9,11.52,11.82,9505300
ATX,20110830,11.2,11.53,10.37,11.04,22500
AUBN,20110830,19.39,19.45,19.39,19.4,1000
AUDC,20110830,4.28,4.37,4.09,4.32,62500
AUXL,20110830,17.57,17.97,17.43,17.67,534500
AVAV,20110830,28.41,28.95,28.17,28.82,116500
AVEO,20110830,16.86,17.05,16.29,16.95,251400
AVGO,20110830,32.55,33.77,32.27,33.13,1714400
AVID,20110830,9.96,10.1,9.7,9.94,374300
AVNR,20110830,2.95,3.01,2.88,2.96,1238300
AVNW,20110830,2.49,2.53,2.44,2.51,677200
AWAY,20110830,39.33,43.63,39.33,41,203600
AWRE,20110830,3.05,3.25,3.05,3.21,6100
AXAS,20110830,3.6,3.74,3.45,3.65,1559500
AXFN,20110830,20.87,20.87,20.87,20.87,0
AXTI,20110830,7.83,8.3,7.55,8.21,653600
AZPN,20110830,17.64,17.75,16.43,16.7,1315500
BABY,20110830,10.35,10.48,10.19,10.36,139600
BAGL,20110830,14.6,14.86,14.29,14.83,27200
BAMM,20110830,2.55,2.66,2.52,2.59,47100
BANC,20110830,11.74,12.63,11.74,12.09,49100
BANF,20110830,35.82,35.9,34.83,35.72,34900
BANFP,20110830,27,27,27,27,0
BANR,20110830,14.88,15.61,14.78,15.48,153800
BASI,20110830,1.54,1.65,1.54,1.54,2000
BBBY,20110830,56.74,57.94,56.51,57.16,2951600
BBEP,20110830,18.43,18.93,18.26,18.58,619900
BBGI,20110830,4.22,4.23,4.21,4.21,900
BBNK,20110830,10.15,10.55,10.14,10.28,9000
BBOX,20110830,25.16,25.19,24.57,24.79,103700
BBRG,20110830,19.97,20.87,19.79,20.73,217400
BBRY,20110830,30.58,32.94,30.33,32.55,41288800
BBSI,20110830,14.31,14.49,14.14,14.27,43900
BCBP,20110830,9.32,9.86,9.32,9.66,3900
BCOM,20110830,20.5,20.5,20.5,20.5,0
BCPC,20110830,41.8,42.15,41.16,41.7,102500
BCRX,20110830,3.26,3.46,3.2,3.37,804100
BCSB,20110830,12.4,12.4,12.4,12.4,0
BDE,20110830,7.95,8.05,7.75,7.93,16000
BDGE,20110830,20.43,20.43,19.82,20,13600
BDMS,20110830,17.92,17.92,17.92,17.92,0
BDSI,20110830,3.4,3.45,3.33,3.36,80300
BEAT,20110830,3.71,3.77,3.67,3.77,132600
BEAV,20110830,34.91,35.68,34.52,35.22,745300
BEBE,20110830,6.87,7.27,6.84,7.2,449200
BECN,20110830,18.84,19.12,18.64,19.01,1177000
BELFA,20110830,20.39,20.39,20.39,20.39,0
BELFB,20110830,18.3,18.4,18.03,18.25,50400
BERK,20110830,6.38,6.41,6.21,6.22,8600
BFIN,20110830,7.99,7.99,7.56,7.81,21800
BFLY,20110830,1.66,1.8,1.65,1.7,2900
BGCP,20110830,6.56,6.74,6.45,6.64,1175800
BGFV,20110830,7.29,7.69,6.91,7.59,84400
BGMD,20110830,6.6,6.85,6,6.24,13000
BIB,20110830,29.01,30.345,28.95,30.26,9500
BICK,20110830,26.8,27.3,26.8,27.22,51900
BIDU,20110830,141.93,149.8,141.5,148.35,10787200
BIIB,20110830,93.07,94.24,92.73,93.6,1309500
BIOD,20110830,4.8,4.96,4.72,4.96,301600
BIOF,20110830,5.6,6,5.6,5.6,129900
BIOS,20110830,6.34,6.41,5.9,6.36,166600
BIRT,20110830,6.52,6.6,6.38,6.45,365300
BIS,20110830,42.15,42.15,41.61,41.68,3000
BJRI,20110830,43.6,44.76,43,44.15,183700
BKCC,20110830,8.83,8.94,8.63,8.86,294700
BKEP,20110830,7.75,7.75,7.6,7.6,12300
BKMU,20110830,3.12,3.26,3.08,3.16,85100
BKOR,20110830,3.5,3.5,3.5,3.5,0
BKSC,20110830,9.11,9.11,9,9.1,4300
BKYF,20110830,23.17,23.5,22.66,23.49,3500
BLDP,20110830,1.37,1.42,1.35,1.39,103900
BLDR,20110830,2.03,2.22,1.89,2.09,61700
BLIN,20110830,0.81,0.81,0.8,0.81,6300
BLKB,20110830,24.81,25.28,24.42,25.07,206600
BLRX,20110830,3.7,3.99,3.7,3.99,400
BMC,20110830,40.51,40.76,39.98,40.48,1581600
BMRC,20110830,37.78,37.78,36.13,36.54,25200
BMRN,20110830,28.71,29.66,28.48,29.44,708700
BMTC,20110830,18.63,19,18.36,18.95,70900
BNCL,20110830,8.14,8.19,7.84,7.92,70200
BNCN,20110830,6.81,6.81,6.8,6.8,15300
BNSO,20110830,1.73,1.73,1.55,1.7,5500
BOBE,20110830,31.66,32.33,31.65,31.83,437400
BOCH,20110830,3.61,4,3.6,3.6,77500
BODY,20110830,18.19,18.19,17.28,17.56,214800
BOFI,20110830,14.48,14.76,14.11,14.69,12200
BOKF,20110830,48.96,49.51,48.36,48.96,82800
BOLT,20110830,11.14,11.4,10.96,11.24,16700
BONA,20110830,4.66,4.7,4.6,4.7,28900
BONT,20110830,7.17,7.47,7.12,7.31,212000
BOOM,20110830,19.89,20.7,18.92,20.45,238100
BOSC,20110830,6.76,7.68,6.04,6.08,67400
BPAX,20110830,15.54,16.08,15.12,16.08,2204200
BPFH,20110830,6.18,6.21,6.03,6.17,397000
BPFHW,20110830,2.09,2.09,2.09,2.09,0
BPHX,20110830,0.87,1.02,0.84,0.97,6700
BPOP,20110830,20.5,20.6,19.8,20.1,5145800
BPOPM,20110830,17.85,17.85,17.85,17.85,0
BPOPN,20110830,19.73,20.02,19.73,19.99,5500
BRCD,20110830,3.83,3.88,3.77,3.87,7172000
BRCM,20110830,34.62,35.58,34.44,35.25,6698100
BRID,20110830,9.68,9.68,9.68,9.68,0
BRKL,20110830,8.33,8.33,8.02,8.24,408700
BRKR,20110830,14.37,14.58,14.16,14.26,596300
BRKS,20110830,9.58,9.58,9.24,9.45,421900
BRLI,20110830,20.2,20.35,19.9,20.06,255300
BSDM,20110830,2.91,3,2.8,3,91000
BSET,20110830,7.5,7.58,7.41,7.41,3900
BSFT,20110830,30.07,31.46,29.42,30.76,624400
BSPM,20110830,3.06,3.24,3.03,3.09,78400
BSQR,20110830,4.66,4.66,4.45,4.57,22800
BSRR,20110830,10.77,10.84,10.62,10.81,7100
BSTC,20110830,16.85,17.26,16.16,16.87,3100
BTUI,20110830,4.25,5.19,4.25,5.11,13300
BUSE,20110830,4.94,4.99,4.81,4.97,346200
BVSN,20110830,9.22,9.66,8.86,8.86,20000
BWEN,20110830,7.6,7.9,7.4,7.5,508400
BWINA,20110830,25.26,25.26,25.25,25.25,500
BWINB,20110830,23.5,23.73,22.58,23.45,15000
BWLD,20110830,61.03,62.99,61.03,62.32,311600
BYFC,20110830,1.53,1.53,1.53,1.53,100
CA,20110830,20.54,20.93,20.43,20.81,3993300
CAAS,20110830,4.38,5.18,4.36,4.8,251000
CAC,20110830,29.63,29.63,28.75,29.37,7900
CACB,20110830,8.76,9.7,8.65,9.57,16300
CACC,20110830,67.87,68.58,66.87,68.25,26300
CACH,20110830,5.3,5.46,5.23,5.39,9400
CADC,20110830,1.81,1.92,1.81,1.83,57000
CADX,20110830,6.36,6.54,6.24,6.53,241400
CAFI,20110830,1.29,1.29,1.25,1.25,600
CAKE,20110830,27.82,27.94,27.35,27.67,1022500
CALD,20110830,4.94,5.02,4.75,4.88,190000
CALI,20110830,8.94,9.12,8.1,8.16,34600
CALL,20110830,10.27,10.375,9.98,10.31,22800
CALM,20110830,32.33,32.82,31.82,32.58,154300
CAMP,20110830,3,3.14,3,3.09,60700
CAMT,20110830,2.31,2.35,2.25,2.29,56500
CAR,20110830,12.46,13.15,12.43,13.03,2438700
CARB,20110830,14.75,15,14.5,14.87,70400
CART,20110830,2.75,2.75,2.4,2.46,4900
CARV,20110830,0.66,0.7,0.65,0.65,2400
CARZ,20110830,25,25,25,25,0
CASH,20110830,19,19.18,18.2,18.25,12900
