<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130218,27.7,27.7,27.7,27.7,0
AAME,20130218,3.25,3.25,3.25,3.25,0
AAON,20130218,15.8667,15.8667,15.8667,15.8667,0
AAPL,20130218,460.16,460.16,460.16,460.16,0
AAWW,20130218,46.94,46.94,46.94,46.94,0
AAXJ,20130218,60.63,60.63,60.63,60.63,0
ABAX,20130218,43.16,43.16,43.16,43.16,0
ABCB,20130218,13.96,13.96,13.96,13.96,0
ABCD,20130218,1.34,1.34,1.34,1.34,0
ABCO,20130218,50.1,50.1,50.1,50.1,0
ABFS,20130218,11.66,11.66,11.66,11.66,0
ABIO,20130218,3.06,3.06,3.06,3.06,0
ABMD,20130218,14.66,14.66,14.66,14.66,0
ABTL,20130218,4.13,4.13,4.13,4.13,0
ACAD,20130218,6.09,6.09,6.09,6.09,0
ACAS,20130218,13.86,13.86,13.86,13.86,0
ACAT,20130218,35.57,35.57,35.57,35.57,0
ACCL,20130218,9.74,9.74,9.74,9.74,0
ACET,20130218,10.36,10.36,10.36,10.36,0
ACFC,20130218,3.5,3.5,3.5,3.5,0
ACFN,20130218,7.51,7.51,7.51,7.51,0
ACGL,20130218,47.56,47.56,47.56,47.56,0
ACHC,20130218,25.94,25.94,25.94,25.94,0
ACHN,20130218,9.78,9.78,9.78,9.78,0
ACIW,20130218,47.27,47.27,47.27,47.27,0
ACLS,20130218,1.28,1.28,1.28,1.28,0
ACNB,20130218,17,17,17,17,0
ACOR,20130218,29.76,29.76,29.76,29.76,0
ACPW,20130218,4.8,4.8,4.8,4.8,0
ACRX,20130218,5.43,5.43,5.43,5.43,0
ACST,20130218,2.52,2.52,2.52,2.52,0
ACTG,20130218,29.43,29.43,29.43,29.43,0
ACTS,20130218,2.24,2.24,2.24,2.24,0
ACUR,20130218,2.07,2.07,2.07,2.07,0
ACWI,20130218,50.1,50.1,50.1,50.1,0
ACWX,20130218,42.86,42.86,42.86,42.86,0
ACXM,20130218,17.92,17.92,17.92,17.92,0
ADAT,20130218,0.7,0.7,0.7,0.7,0
ADBE,20130218,38.63,38.63,38.63,38.63,0
ADEP,20130218,3.48,3.48,3.48,3.48,0
ADES,20130218,25.05,25.05,25.05,25.05,0
ADI,20130218,46.17,46.17,46.17,46.17,0
ADNC,20130218,14.28,14.28,14.28,14.28,0
ADP,20130218,61.22,61.22,61.22,61.22,0
ADRA,20130218,27.14,27.14,27.14,27.14,0
ADRD,20130218,21.85,21.85,21.85,21.85,0
ADRE,20130218,40.05,40.05,40.05,40.05,0
ADRU,20130218,21.39,21.39,21.39,21.39,0
ADSK,20130218,39,39,39,39,0
ADTN,20130218,23.09,23.09,23.09,23.09,0
ADUS,20130218,9.64,9.64,9.64,9.64,0
ADVS,20130218,26.26,26.26,26.26,26.26,0
AEGN,20130218,23.93,23.93,23.93,23.93,0
AEGR,20130218,29.13,29.13,29.13,29.13,0
AEHR,20130218,0.88,0.88,0.88,0.88,0
AEIS,20130218,17.95,17.95,17.95,17.95,0
AEPI,20130218,64.8,64.8,64.8,64.8,0
AERL,20130218,3.9,3.9,3.9,3.9,0
AETI,20130218,4.86,4.86,4.86,4.86,0
AEY,20130218,2.21,2.21,2.21,2.21,0
AEZS,20130218,2.65,2.65,2.65,2.65,0
AFAM,20130218,20.82,20.82,20.82,20.82,0
AFCB,20130218,18.21,18.21,18.21,18.21,0
AFCE,20130218,30.85,30.85,30.85,30.85,0
AFFX,20130218,3.85,3.85,3.85,3.85,0
AFH,20130218,5.85,5.85,5.85,5.85,0
AFOP,20130218,11.45,11.45,11.45,11.45,0
AFSI,20130218,33.03,33.03,33.03,33.03,0
AGEN,20130218,4.36,4.36,4.36,4.36,0
AGII,20130218,38.52,38.52,38.52,38.52,0
AGIIL,20130218,25.05,25.05,25.05,25.05,0
AGNC,20130218,32.51,32.51,32.51,32.51,0
AGNCP,20130218,26.22,26.22,26.22,26.22,0
AGYS,20130218,9.65,9.65,9.65,9.65,0
AHGP,20130218,51.68,51.68,51.68,51.68,0
AHPI,20130218,2.6,2.6,2.6,2.6,0
AIMC,20130218,26.51,26.51,26.51,26.51,0
AINV,20130218,8.54,8.54,8.54,8.54,0
AIQ,20130218,6.96,6.96,6.96,6.96,0
AIRM,20130218,43.26,43.26,43.26,43.26,0
AIRT,20130218,9.53,9.53,9.53,9.53,0
AIXG,20130218,12.81,12.81,12.81,12.81,0
AKAM,20130218,38.49,38.49,38.49,38.49,0
AKRX,20130218,12.82,12.82,12.82,12.82,0
ALCO,20130218,42.29,42.29,42.29,42.29,0
ALCS,20130218,7.86,7.86,7.86,7.86,0
ALGN,20130218,32.73,32.73,32.73,32.73,0
ALGT,20130218,80.44,80.44,80.44,80.44,0
ALIM,20130218,2.44,2.44,2.44,2.44,0
ALKS,20130218,21.19,21.19,21.19,21.19,0
ALLB,20130218,12.76,12.76,12.76,12.76,0
ALLT,20130218,14.41,14.41,14.41,14.41,0
ALNY,20130218,24.09,24.09,24.09,24.09,0
ALOG,20130218,74.49,74.49,74.49,74.49,0
ALOT,20130218,10.27,10.27,10.27,10.27,0
ALSK,20130218,1.73,1.73,1.73,1.73,0
ALTI,20130218,2.24,2.24,2.24,2.24,0
ALTR,20130218,35.74,35.74,35.74,35.74,0
ALVR,20130218,5.1,5.1,5.1,5.1,0
