<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110829,4.11,4.11,3.77,4.06,44400
AAME,20110829,1.95,1.99,1.95,1.99,700
AAON,20110829,16.71,17.39,16.36,17.35,52700
AAPL,20110829,388.18,391.5,388,389.97,14473300
AAWW,20110829,45.56,47.32,44.91,47.28,186200
AAXJ,20110829,54.55,55.39,54.53,55.37,213600
ABAX,20110829,25.25,25.86,24.85,25.7,111300
ABCB,20110829,9.01,9.32,8.92,9.28,67700
ABCD,20110829,3.13,3.14,3.08,3.1,91700
ABCO,20110829,30.095,30.33,29.85,30.27,104000
ABFS,20110829,19.78,20.48,19.78,20.44,197400
ABIO,20110829,7.02,7.02,6.84,7.02,29000
ABMD,20110829,11.86,12.2,11.71,12.15,138100
ABTL,20110829,4.4,4.5,4.3,4.5,45500
ACAD,20110829,1.29,1.43,1.27,1.4,285200
ACAS,20110829,8.24,8.72,8.21,8.7,3932300
ACAT,20110829,14.71,15.9,14.62,15.57,117800
ACCL,20110829,6.44,6.58,6.35,6.37,482400
ACET,20110829,5.3,5.46,5.2,5.3,165100
ACFC,20110829,2.76,2.85,2.72,2.74,3300
ACFN,20110829,4.77,4.98,4.7,4.95,47600
ACGL,20110829,33,34,32.9,33.98,1187700
ACHN,20110829,5.58,6.04,5.58,6,491000
ACIW,20110829,29.57,30.56,29.5,30.49,265000
ACLS,20110829,1.43,1.5,1.41,1.49,572600
ACNB,20110829,14.16,14.16,13.28,13.86,4300
ACOR,20110829,26.31,26.79,25.9,26,410300
ACPW,20110829,6.9,7.45,6.9,7.45,273200
ACRX,20110829,3.28,3.28,3.24,3.24,1500
ACTG,20110829,41,42.23,40.74,42.1,500000
ACTS,20110829,1.93,1.95,1.9,1.92,22600
ACUR,20110829,3.24,3.24,3.05,3.11,62500
ACWI,20110829,42.84,43.31,42.78,43.26,273200
ACWX,20110829,39.14,39.5,39.07,39.5,70000
ACXM,20110829,9.85,10.5,9.84,10.49,777100
ADAT,20110829,1.82,1.88,1.7,1.76,121700
ADBE,20110829,24.86,25.58,24.84,25.51,3895900
ADEP,20110829,3.78,3.78,3.7,3.78,10200
ADES,20110829,13.74,13.93,13.61,13.86,4600
ADI,20110829,32.79,33.15,32.62,33.12,3723500
ADP,20110829,49.11,49.41,49.04,49.4,7715100
ADRA,20110829,24.66,24.8,24.66,24.75,1800
ADRD,20110829,19.1,19.58,19.09,19.58,167600
ADRE,20110829,40.92,41.4,40.82,41.4,135400
ADRU,20110829,19.12,19.12,19.12,19.12,200
ADSK,20110829,27,28.07,27,28.05,3092800
ADTN,20110829,28.98,30.06,28.97,30.01,905500
ADUS,20110829,4.84,4.84,4.57,4.66,14800
ADVS,20110829,21.84,22.79,21.84,22.77,221800
AEGR,20110829,14.2,14.21,13.82,13.98,33300
AEHR,20110829,1.17,1.18,1.17,1.18,1200
AEIS,20110829,9.79,10.4,9.79,10.39,317500
AEPI,20110829,25.82,26.72,25.81,26.15,32400
AERL,20110829,6.81,7.03,6.8,6.94,104800
AETI,20110829,3.51,3.61,3.41,3.59,3800
AEY,20110829,2.32,2.38,2.14,2.17,18400
