<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120126,4.68,4.68,4.28,4.43,5800
AAME,20120126,2.02,2.05,2.02,2.03,5100
AAON,20120126,20.16,20.4,20.01,20.4,37300
AAPL,20120126,448.44,448.79,443.14,444.63,11579600
AAWW,20120126,46.04,47.46,45.71,46.88,659800
AAXJ,20120126,55.77,56.01,55.19,55.38,890600
ABAX,20120126,28.96,29.24,28.71,29.12,163300
ABCB,20120126,10.79,10.96,10.58,10.83,40500
ABCD,20120126,3.21,3.23,3.16,3.2,25600
ABCO,20120126,39.855,39.87,39.45,39.785,73800
ABFS,20120126,22.11,22.79,21.89,22.5,575400
ABIO,20120126,6.24,6.36,6.18,6.24,106900
ABMD,20120126,18.39,18.5,17.9,18.05,276700
ABTL,20120126,4.05,4.3,4.05,4.3,71200
ACAD,20120126,1.59,1.63,1.51,1.53,559400
ACAS,20120126,8.33,8.44,8.11,8.21,4840800
ACAT,20120126,28.51,30.04,25.94,28.58,1089300
ACCL,20120126,7.48,7.57,7.32,7.51,316200
ACET,20120126,7.16,7.34,7.16,7.34,111700
ACFC,20120126,2.3,2.5,2.3,2.42,4700
ACFN,20120126,6.73,6.73,6.52,6.69,12700
ACGL,20120126,37.07,37.24,36.97,37.13,849300
ACHC,20120126,10.83,11.18,10.65,11.03,81200
ACHN,20120126,10.54,10.55,10.01,10.34,1213700
ACIW,20120126,31.52,31.52,30.63,31.2,121700
ACLS,20120126,1.93,1.94,1.81,1.87,685700
ACNB,20120126,14.05,14.05,13.91,13.95,3900
ACOR,20120126,26.09,26.09,25.38,25.77,277600
ACPW,20120126,4.55,4.65,4.35,4.4,532800
ACRX,20120126,2.48,2.48,2.39,2.39,3000
ACTG,20120126,41.01,41.01,40.13,40.75,332100
ACTS,20120126,1.89,1.89,1.85,1.88,8500
ACUR,20120126,3.85,3.89,3.4,3.43,180200
ACWI,20120126,44.99,45.16,44.52,44.7,463300
ACWX,20120126,39.49,39.51,39.07,39.15,419700
ACXM,20120126,13.71,13.87,13.57,13.77,308000
ADAT,20120126,1.4,1.46,1.38,1.4,125300
