<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130108,28.1,28.1,27.27,27.27,4500
AAME,20130108,3.2,3.22,3.17,3.2,3700
AAON,20130108,14.3667,14.46,14.1333,14.3733,45800
AAPL,20130108,529.21,531.89,521.25,525.31,16382300
AAWW,20130108,44.67,45.63,44.36,45.53,149100
AAXJ,20130108,60.59,60.6,60.12,60.3,219000
ABAX,20130108,37.4,38.07,37,37.99,119600
ABCB,20130108,12.9,12.93,12.8,12.9,16900
ABCD,20130108,1.19,1.24,1.18,1.2,50000
ABCO,20130108,50,50.11,49.66,49.83,219500
ABFS,20130108,9.83,10.24,9.61,10.2,367400
ABIO,20130108,2.58,2.64,2.4,2.4,190300
ABMD,20130108,13.38,13.5,13.16,13.21,457100
ABTL,20130108,4.06,4.06,3.86,3.95,52500
ACAD,20130108,4.82,4.93,4.82,4.92,707200
ACAS,20130108,12.99,12.99,12.86,12.88,3455400
ACAT,20130108,35.63,36.33,35.19,36.31,266700
ACCL,20130108,9.17,9.28,9.15,9.21,104200
ACET,20130108,10.23,10.3,10.1,10.23,34000
ACFC,20130108,1.92,2.27,1.92,2.27,2800
ACFN,20130108,7.98,8.07,7.79,7.89,74900
ACGL,20130108,44.18,44.34,44,44.25,603500
ACHC,20130108,24.76,25.76,24.65,24.94,416500
ACHN,20130108,8.57,9.15,8.52,9.05,1227800
ACIW,20130108,45.44,45.98,45.14,45.69,264400
ACLS,20130108,1.41,1.41,1.37,1.37,252300
ACNB,20130108,16.3,16.3,16.01,16.3,1700
ACOR,20130108,26.99,28.26,26.34,27.26,639300
ACPW,20130108,3.8,3.8,3.73,3.8,65100
ACRX,20130108,4.49,4.49,4.12,4.4,124000
ACST,20130108,2.7,2.7,2.7,2.7,200
ACTG,20130108,26.17,26.31,25,25.32,708300
ACTS,20130108,1.72,1.9,1.71,1.9,115400
ACUR,20130108,2.44,2.44,2.25,2.34,234200
ACWI,20130108,48.71,48.75,48.43,48.6,306200
ACWX,20130108,42.09,42.09,41.81,41.92,90300
ACXM,20130108,17.96,18.15,17.92,18.02,170900
ADAT,20130108,0.98,0.99,0.95,0.96,10400
ADBE,20130108,37.78,38.2,37.75,38.14,3080800
ADEP,20130108,2.99,3.16,2.78,3.15,72200
ADES,20130108,18.03,18.33,18.02,18.23,30500
ADI,20130108,42.61,42.75,42.14,42.21,1797700
ADNC,20130108,11.35,11.52,11.05,11.39,91500
ADP,20130108,58.79,59.32,58.6,59.25,1689400
ADRA,20130108,26.51,26.52,26.27,26.3,3200
ADRD,20130108,21.16,21.2,21.16,21.2,300
ADRE,20130108,40.66,40.69,40.45,40.53,64600
ADRU,20130108,21.2,21.2,21.2,21.2,0
ADSK,20130108,36.15,36.42,35.96,36.3,1519900
ADTN,20130108,20.72,21.22,20.46,20.72,871100
ADUS,20130108,7.96,8.15,7.78,8.05,121600
ADVS,20130108,23.02,23.67,23.02,23.6,257500
AEGN,20130108,23.4,23.4,22.52,23.13,278900
AEGR,20130108,25.85,26.1,25.19,25.76,422400
AEHR,20130108,1,1,0.95,0.95,4900
AEIS,20130108,13.76,13.92,13.48,13.61,279800
AEPI,20130108,59.57,60.43,59.28,59.79,17700
AERL,20130108,3.42,3.66,3.32,3.6,307900
AETI,20130108,4.99,4.99,4.89,4.98,500
AEY,20130108,2.13,2.14,2.1,2.14,7800
AEZS,20130108,2.6,2.6,2.51,2.55,366600
AFAM,20130108,20.31,20.77,20.06,20.38,82000
AFCB,20130108,16.51,16.51,16.51,16.51,0
AFCE,20130108,27.33,27.94,27.2,27.84,85400
AFFX,20130108,3.4,3.54,3.4,3.49,535400
AFOP,20130108,12.15,12.37,12.11,12.32,20000
AFSI,20130108,30.02,30.38,29.9,30.18,229400
AGEN,20130108,4.09,4.18,3.81,4.09,64500
AGII,20130108,34.76,35.52,34.61,35.29,45600
AGIIL,20130108,24.99,24.99,24.93,24.95,13600
AGNC,20130108,30.69,31,30.68,30.76,2829800
AGNCP,20130108,25.78,25.94,25.6,25.6,65000
AGYS,20130108,8.59,8.59,8.3,8.49,45100
AHGP,20130108,50.16,50.69,49.16,49.84,15400
AHPI,20130108,2.7,2.7,2.7,2.7,0
AIMC,20130108,22.81,23,22.4,22.55,97600
AINV,20130108,8.62,8.75,8.58,8.75,1731600
AIRM,20130108,38.83,39.31,38.58,38.63,475000
AIRT,20130108,8.4,8.72,8.38,8.71,2200
AIXG,20130108,13.34,13.35,13.05,13.07,117300
AKAM,20130108,40.88,40.91,39.86,40.14,2884900
AKRX,20130108,13.69,14.09,13.66,14.06,370900
ALCO,20130108,38.79,40.2,38.55,39.96,14400
ALCS,20130108,8.78,9.3,8.78,9.24,1300
ALGN,20130108,29,29.01,28.06,28.25,946500
ALGT,20130108,77.28,77.54,76.25,76.59,189400
ALIM,20130108,1.76,1.84,1.63,1.73,23100
ALKS,20130108,21.11,21.24,20.95,21.13,934800
ALLB,20130108,12.59,12.59,12.59,12.59,0
ALLT,20130108,14,14.14,13.15,13.59,2242100
ALNY,20130108,19.68,19.77,19.16,19.53,220400
ALOG,20130108,74.16,75.37,74.16,74.6,218200
ALOT,20130108,10.45,10.45,10,10.01,8900
ALSK,20130108,2,2.02,1.98,2,229000
ALTI,20130108,2.1,2.16,2.07,2.14,39700
ALTR,20130108,35.09,35.25,34.32,34.51,2787000
ALVR,20130108,4.3,4.7,4.3,4.6,436700
ALXA,20130108,4.82,4.82,4.6,4.74,572600
ALXN,20130108,97.3,97.83,96.39,97.49,1821300
AMAG,20130108,16.08,16.11,15.64,15.7,75400
AMAP,20130108,11.66,11.86,11.56,11.68,100500
AMAT,20130108,11.58,11.65,11.48,11.51,8260400
AMBA,20130108,11.9,12.06,11.81,12.06,130100
AMBT,20130108,3.46,3.46,3.24,3.27,10300
AMCC,20130108,9,9.02,8.72,8.74,487000
AMCF,20130108,0.57,0.6,0.55,0.57,12200
AMCN,20130108,2.21,2.34,2.21,2.29,19000
AMCX,20130108,50.83,51.59,50.75,51.4,636900
AMED,20130108,11.57,11.9,11.49,11.73,246100
