<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111215,3.54,3.65,3.47,3.51,15100
AAME,20111215,2.01,2.01,1.94,2,1600
AAON,20111215,20.82,21.67,20.82,21.37,61600
AAPL,20111215,383.33,383.74,378.31,378.94,9158800
AAWW,20111215,36.59,37.3,35.67,36.73,225300
AAXJ,20111215,49.58,49.76,49.13,49.2,455000
ABAX,20111215,26.74,27.19,25.6,27.1,80200
ABCB,20111215,10.29,10.36,10.07,10.28,40600
ABCD,20111215,2.95,2.95,2.7,2.79,37500
ABCO,20111215,35.15,36.425,35.05,36.055,63000
ABFS,20111215,17.35,17.8,17.3,17.67,468500
ABIO,20111215,8.22,8.28,8.04,8.28,36500
ABMD,20111215,20.38,20.38,19.72,19.77,231000
ABTL,20111215,3.9,3.9,3.65,3.9,3300
ACAD,20111215,1.01,1.04,0.99,1.04,187700
ACAS,20111215,6.62,6.64,6.47,6.58,3652900
ACAT,20111215,19.42,19.82,19.03,19.45,151800
ACCL,20111215,6.41,6.49,6.38,6.47,114600
ACET,20111215,6.45,6.95,6.45,6.88,79400
ACFC,20111215,1.96,1.96,1.72,1.72,12000
ACFN,20111215,5.42,5.48,5.42,5.45,8100
ACGL,20111215,36.8,36.91,36.45,36.64,709100
ACHC,20111215,8.26,9.32,8.15,9.01,2142200
ACHN,20111215,7.4,7.5,7.26,7.38,613900
ACIW,20111215,28.68,28.68,27.76,28.64,209100
ACLS,20111215,1.29,1.3,1.23,1.29,418900
ACNB,20111215,13.64,13.65,13.54,13.64,3800
ACOR,20111215,22.17,22.17,21.06,21.71,507900
ACPW,20111215,3.15,3.4,3.15,3.35,1497200
ACRX,20111215,2.78,2.78,2.77,2.77,1700
ACTG,20111215,30.44,30.76,29.63,30.24,452100
ACTS,20111215,1.84,1.87,1.83,1.85,14000
ACUR,20111215,3.88,3.88,3.61,3.72,28200
ACWI,20111215,41.68,41.69,41.25,41.4,532500
ACWX,20111215,36.56,36.56,35.86,35.91,1366800
ACXM,20111215,12.2,12.31,12.07,12.13,610200
ADAT,20111215,1.5,1.54,1.44,1.54,75400
ADBE,20111215,26.86,27.01,26.39,26.46,5826800
ADEP,20111215,2.39,2.42,2.24,2.42,2500
ADES,20111215,19.32,20.16,19.2,19.98,59600
ADI,20111215,34.08,34.45,33.9,34.05,3122100
ADP,20111215,51.5,51.65,51,51.17,1829800
ADRA,20111215,22.64,22.64,22.21,22.3,4700
ADRD,20111215,18.5,18.5,18.39,18.39,7900
ADRE,20111215,38.24,38.24,37.5,37.54,12800
ADRU,20111215,18.25,18.27,18.2,18.27,700
ADSK,20111215,31.61,31.68,30.48,31.07,3657200
ADTN,20111215,28.64,28.81,28.03,28.38,875100
ADUS,20111215,3.7,3.7,3.55,3.55,5400
ADVS,20111215,24.99,25.14,24.53,24.68,128300
AEGN,20111215,14.9,14.92,14.49,14.74,161000
AEGR,20111215,16.3,16.3,15.58,16.05,84900
AEHR,20111215,0.58,0.67,0.58,0.67,2400
AEIS,20111215,10.08,10.27,9.93,10.03,366800
AEPI,20111215,26.18,26.4,25.53,25.95,25500
AERL,20111215,5.99,6.11,5.86,5.87,39700
AETI,20111215,4.54,4.54,4.29,4.44,11800
AEY,20111215,2.12,2.16,2.1,2.16,33600
AEZS,20111215,9.96,10.08,9.12,9.12,1696000
AFAM,20111215,14.78,15.19,14.26,14.79,141500
AFCB,20111215,12,12,12,12,0
AFCE,20111215,14.76,14.91,14.53,14.75,56000
AFFX,20111215,3.91,3.95,3.77,3.86,1236800
AFFY,20111215,7.42,7.47,7.21,7.22,1212900
AFOP,20111215,7.67,7.89,7.67,7.88,8700
AFSI,20111215,25.92,25.97,25.32,25.46,205300
AGEN,20111215,2.15,2.22,2.06,2.2,57200
AGII,20111215,28.68,28.89,28.29,28.55,76900
AGNC,20111215,29.05,29.08,28.84,28.86,6253500
AGYS,20111215,7.93,7.97,7.69,7.73,213800
AHGP,20111215,51.33,51.33,50.31,50.94,36800
AHPI,20111215,3.3,3.3,3.18,3.18,1300
AIMC,20111215,17.65,17.76,17.28,17.61,186000
AINV,20111215,6.39,6.4,6.27,6.3,2695100
AIRM,20111215,26.8067,27.4767,26.8067,27.2233,73300
AIRT,20111215,8.55,8.66,8.46,8.56,1300
AIXG,20111215,11.95,12,11.53,11.62,271200
AKAM,20111215,26.95,27.27,26.81,27.01,2942600
AKRX,20111215,10.13,10.62,10.1,10.47,1780500
ALCO,20111215,18.7,18.76,17.85,18.09,15300
ALGN,20111215,23.53,23.78,23.15,23.63,570500
ALGT,20111215,52.99,53.58,51.79,53.39,123100
ALIM,20111215,1.56,1.56,1.27,1.33,330900
ALKS,20111215,15.4,15.7,15.25,15.57,571500
ALLB,20111215,10.2,10.25,10.19,10.25,6100
ALLT,20111215,17.1,17.2,16.26,16.34,349700
ALNY,20111215,7.52,7.92,7.5,7.9,720300
ALOG,20111215,54.28,54.58,53.69,54.49,47000
ALOT,20111215,7.25,7.25,7.25,7.25,1400
ALSK,20111215,4.6,4.7,4.45,4.46,1035300
ALTE,20111215,22.7,22.99,22.6,22.9,647900
ALTI,20111215,0.86,0.91,0.85,0.91,51400
ALTR,20111215,34.13,34.16,33.44,33.64,5024500
ALVR,20111215,10.4,10.5,9.5,9.8,318300
ALXA,20111215,7.3,7.4,5.9,6.8,3129900
ALXN,20111215,63.14,63.96,62.55,63.67,834700
AMAG,20111215,18.92,19.1,18.27,18.77,237300
AMAP,20111215,9.51,9.51,9.02,9.13,23000
AMAT,20111215,10.51,10.52,10.18,10.19,17333900
AMBT,20111215,6.1,6.17,6,6,1700
AMCC,20111215,6.57,6.69,6.47,6.68,704100
AMCF,20111215,3.3,3.3,3.22,3.22,4600
AMCN,20111215,3.5,3.52,3.43,3.46,73800
AMCX,20111215,35.64,36.57,35.56,36.22,595400
AMED,20111215,10.55,10.94,10.32,10.49,585200
AMGN,20111215,58.03,59.06,57.81,58.62,8683700
AMIC,20111215,4.11,4.75,4.11,4.75,800
AMKR,20111215,4.16,4.2,4.07,4.14,1255100
AMNB,20111215,18.33,18.75,18.25,18.72,14400
AMOT,20111215,5.54,5.6,5.52,5.57,10200
AMOV,20111215,22.56,22.56,22.06,22.07,1900
AMPE,20111215,6.27,6.41,3.6,4.69,315300
AMRB,20111215,4.7,4.72,4.62,4.66,11500
AMRI,20111215,2.77,2.81,2.52,2.69,171400
AMRN,20111215,6.39,6.44,5.99,6.03,2465100
AMRS,20111215,11.25,11.25,10.39,10.57,244200
AMSC,20111215,3.82,3.86,3.73,3.75,466400
AMSF,20111215,23.27,23.62,23.27,23.47,29700
AMSG,20111215,25.79,25.99,25.54,25.87,114900
AMSWA,20111215,8.9,8.96,8.76,8.9,49400
AMWD,20111215,12.33,12.33,10.88,11.38,31200
AMZN,20111215,182.03,184.8,179.53,181.26,7260200
ANAC,20111215,5.75,6.21,5.7,6.1,61000
ANAD,20111215,2.16,2.2,2.04,2.1,330700
ANAT,20111215,70.42,70.61,69.45,69.51,11400
ANCB,20111215,6.2,6.2,6.2,6.2,0
ANCI,20111215,1.32,1.35,1.2,1.35,31900
ANCX,20111215,8.4,8.56,8.4,8.41,2800
ANDE,20111215,42.15,42.9,41.92,42.1,141100
ANEN,20111215,17.16,17.16,16.78,16.9,95800
ANGI,20111215,16.9,16.9,15.7,16,113300
ANGO,20111215,14.86,15.01,14.57,14.78,93400
ANIK,20111215,8.8,8.83,8.5,8.5,28100
ANLY,20111215,5.01,5.14,5,5.13,8800
ANSS,20111215,58.89,59.05,57.94,58.9,325100
ANTH,20111215,6.5,6.53,6.26,6.34,223900
ANTP,20111215,2,2.01,1.94,2.01,4300
AOSL,20111215,7.84,7.84,7.41,7.47,104600
APAGF,20111215,77.82,77.82,75.34,76,19000
APEI,20111215,40.18,41.22,39.92,40.69,297400
APFC,20111215,7.91,7.94,7.61,7.64,4500
APOG,20111215,11.59,12.49,11.02,12.25,307300
APOL,20111215,49.93,50.44,49.91,49.94,1265300
APPY,20111215,9.36,9.48,8.52,9.3,26600
APRI,20111215,4.98,5.05,4.8,4.83,160000
APSA,20111215,15.14,15.24,15.08,15.08,700
APWC,20111215,2.82,2.82,2.82,2.82,100
ARAY,20111215,4,4.2,3.98,4.17,640600
ARCC,20111215,14.98,15.08,14.71,14.72,1075200
ARCI,20111215,5.18,5.26,4.31,4.62,44800
ARCP,20111215,10.12,10.39,10.12,10.2,24500
ARCW,20111215,3,3,3,3,5200
ARDNA,20111215,90.21,93.35,90.21,93.35,1000
AREX,20111215,28.14,28.49,26.82,27.43,436700
ARIA,20111215,10.72,11.17,10.64,10.99,13729300
ARII,20111215,22.45,22.99,22.45,22.86,82900
ARKR,20111215,13.28,13.28,12.92,13.15,17100
