<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111122,2.9,3.13,2.9,3,132800
AAME,20111122,1.85,1.99,1.85,1.99,3400
AAON,20111122,20,20.44,19.77,19.79,51600
AAPL,20111122,371.02,377.93,370.94,376.51,14617700
AAWW,20111122,38.01,38.54,37.09,37.35,230300
AAXJ,20111122,49.46,49.76,49.05,49.47,298300
ABAX,20111122,25.62,26.44,25.62,25.9,46500
ABCB,20111122,9.66,9.69,9.47,9.5,42400
ABCD,20111122,2.93,2.96,2.82,2.87,37600
ABCO,20111122,33.985,34.285,33.775,34.005,49100
ABFS,20111122,18.11,18.34,17.62,17.88,300000
ABIO,20111122,8.64,8.64,7.74,8.1,97900
ABMD,20111122,17.86,18.22,17.62,17.66,159300
ABTL,20111122,3.8,4,3.6,3.85,82800
ACAD,20111122,1.04,1.04,1.01,1.02,70900
ACAS,20111122,6.85,6.93,6.66,6.66,2703900
ACAT,20111122,20.07,20.71,19.82,19.88,142800
ACCL,20111122,6.5,6.61,6.49,6.56,79000
ACET,20111122,6.1,6.13,5.91,5.98,53100
ACFC,20111122,1.01,1.01,0.96,0.96,700
ACFN,20111122,5.25,5.25,5.03,5.16,94500
ACGL,20111122,36.05,36.08,35.7,35.79,561900
ACHC,20111122,9.11,9.25,9.11,9.2,17500
ACHN,20111122,6.05,6.18,5.87,5.88,589700
ACIW,20111122,29.81,29.82,29.23,29.49,151100
ACLS,20111122,1.16,1.21,1.12,1.13,474100
ACNB,20111122,13.73,13.73,13.73,13.73,0
ACOR,20111122,21.52,21.99,21.21,21.45,490600
ACPW,20111122,3.45,3.7,3.45,3.45,465500
ACRX,20111122,2.87,2.87,2.87,2.87,600
ACTG,20111122,31.08,31.34,30.39,30.56,226000
ACTS,20111122,1.96,1.97,1.91,1.96,20300
ACUR,20111122,3.39,3.39,3.23,3.23,32100
ACWI,20111122,40.58,40.88,40.32,40.59,1480900
ACWX,20111122,35.91,36.04,35.59,35.83,359800
ACXM,20111122,12.07,12.24,11.79,11.99,313400
ADAT,20111122,1.58,1.62,1.54,1.6,33100
ADBE,20111122,26.53,26.65,26.2,26.33,5008000
ADEP,20111122,2.38,2.38,2.35,2.38,2000
ADES,20111122,16.24,18.11,16.24,17.92,176500
ADI,20111122,34.03,34.25,32.93,33.32,5792400
ADP,20111122,49.05,49.12,48.54,48.77,1849700
ADRA,20111122,22.2,22.4,21.97,22.32,2800
ADRD,20111122,18.1,18.14,17.98,18.02,36500
ADRE,20111122,38.38,38.6,37.95,38.29,23400
ADRU,20111122,17.93,17.93,17.93,17.93,100
ADSK,20111122,32.28,32.41,31.08,31.38,3941600
ADTN,20111122,31.13,31.34,30.28,30.95,983300
ADUS,20111122,3.85,3.99,3.82,3.85,7000
ADVS,20111122,26.03,26.29,25.64,25.78,56200
AEGN,20111122,15.02,15.29,14.25,14.33,373200
AEGR,20111122,15.39,15.53,14.95,15.08,93300
AEHR,20111122,0.56,0.58,0.4,0.5,942500
AEIS,20111122,8.89,9.06,8.69,8.75,372200
AEPI,20111122,22.34,22.56,22.11,22.11,6200
AERL,20111122,6.04,6.14,5.8,5.85,138600
AETI,20111122,4.02,4.1,4,4.1,24900
AEY,20111122,2.02,2.06,2.01,2.03,1600
AEZS,20111122,9.6,10.02,9.6,9.72,681500
AFAM,20111122,14.42,14.68,13.82,14.19,90700
AFCB,20111122,12.28,12.28,12.18,12.28,4100
AFCE,20111122,15.42,15.46,14.89,14.9,39300
AFFX,20111122,4.59,4.65,4.51,4.53,465400
AFFY,20111122,4.95,5.25,4.92,5.14,896100
AFOP,20111122,8.55,8.7,8.42,8.65,5900
AFSI,20111122,25.35,25.49,25.07,25.09,139200
AGEN,20111122,2.6,2.62,2.54,2.57,30800
AGII,20111122,28.83,29.05,28.52,28.73,81000
AGNC,20111122,27.88,28.25,27.86,28.14,3712000
AGYS,20111122,8.02,8.13,7.49,7.58,231200
AHGP,20111122,48.64,50.38,48.64,50.24,38200
