<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120605,5.7,5.79,5.55,5.57,6400
AAME,20120605,2.78,2.8,2.61,2.8,8300
AAON,20120605,18.41,18.64,18.35,18.45,50900
AAPL,20120605,561.27,566.47,558.33,562.83,13864700
AAWW,20120605,41,42.3,40.99,42.05,388800
AAXJ,20120605,49.47,49.74,49.34,49.63,265900
ABAX,20120605,31.34,31.94,31.04,31.5,134000
ABCB,20120605,11.07,11.49,11.07,11.43,41500
ABCD,20120605,1.21,1.29,1.21,1.26,96800
ABCO,20120605,47.075,47.345,46.75,47.23,154400
ABFS,20120605,11.97,12.01,11.67,11.82,351700
ABIO,20120605,2.76,2.88,2.64,2.64,129500
ABMD,20120605,19.65,20.74,19.34,20.41,686000
ABTL,20120605,3.6,3.75,3.55,3.7,2269200
ACAD,20120605,1.33,1.39,1.3,1.3,269300
ACAS,20120605,8.83,9,8.79,8.85,2626300
ACAT,20120605,33.38,34.4,33.2,34.14,201900
ACCL,20120605,7.7,7.78,7.65,7.71,103300
ACET,20120605,8.35,8.46,8.33,8.39,119700
ACFC,20120605,2.12,2.12,2.12,2.12,0
ACFN,20120605,8.32,8.51,8.24,8.46,122500
ACGL,20120605,37.21,37.55,37.21,37.51,296100
ACHC,20120605,15.6,16.04,15.02,15.86,188300
ACHN,20120605,6.7,6.7,6.03,6.29,3447900
ACIW,20120605,36.96,37.67,36.85,37.52,216700
ACLS,20120605,1.1,1.13,1.08,1.12,588900
ACNB,20120605,14.49,14.49,14.49,14.49,1500
ACOR,20120605,22.11,22.41,21.92,22.33,222800
ACPW,20120605,3.85,3.95,3.8,3.9,222500
ACRX,20120605,3.17,3.17,3.17,3.17,100
ACTG,20120605,33.09,33.67,32.7,33.22,300500
ACTS,20120605,1.63,1.66,1.62,1.62,45500
ACUR,20120605,2.65,2.88,2.5,2.77,26400
ACWI,20120605,41.4,41.72,41.37,41.69,691700
ACWX,20120605,35.03,35.26,34.97,35.22,759700
ACXM,20120605,13.55,13.75,13.48,13.57,555700
ADAT,20120605,1.36,1.48,1.36,1.36,77400
ADBE,20120605,30.19,30.74,30.19,30.7,2263700
ADEP,20120605,4,4.15,4,4.03,9400
ADES,20120605,24.35,24.83,24.16,24.36,46400
ADI,20120605,35.62,36.34,35.59,36.19,1830100
ADNC,20120605,18.02,19,17.91,18.61,83700
ADP,20120605,51.36,51.9,51.23,51.81,2053000
ADRA,20120605,21.75,21.75,21.75,21.75,0
ADRD,20120605,17.46,17.58,17.46,17.49,50400
ADRE,20120605,35.75,35.92,35.63,35.81,32500
ADRU,20120605,17.23,17.26,17.23,17.26,700
ADSK,20120605,30.8,31.52,30.63,31.27,2841200
ADTN,20120605,28,28.85,27.98,28.8,575400
ADUS,20120605,3.81,3.83,3.75,3.8,5000
ADVS,20120605,24.7,25.4,24.65,25.38,136000
AEGN,20120605,14.55,14.87,14.49,14.81,162800
AEGR,20120605,14.95,15.14,14.79,15,72600
AEHR,20120605,1.19,1.32,1.19,1.23,14400
AEIS,20120605,12.98,13.46,12.98,13.32,316500
AEPI,20120605,34.64,34.8,34.61,34.71,11900
AERL,20120605,3.94,4.3,3.94,4.13,45800
