<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110221,5.76,5.76,5.76,5.76,0
AAME,20110221,2.1,2.1,2.1,2.1,0
AAON,20110221,20.62,20.62,20.62,20.62,0
AAPL,20110221,350.56,350.56,350.56,350.56,0
AAWW,20110221,72.26,72.26,72.26,72.26,0
AAXJ,20110221,61.59,61.59,61.59,61.59,0
ABAX,20110221,26.55,26.55,26.55,26.55,0
ABCB,20110221,9.98,9.98,9.98,9.98,0
ABCD,20110221,3.87,3.87,3.87,3.87,0
ABCO,20110221,26.11,26.11,26.11,26.11,0
ABFS,20110221,25.42,25.42,25.42,25.42,0
ABIO,20110221,18.6,18.6,18.6,18.6,0
ABMD,20110221,13.25,13.25,13.25,13.25,0
ABTL,20110221,5.9,5.9,5.9,5.9,0
ACAD,20110221,1.67,1.67,1.67,1.67,0
ACAS,20110221,9.46,9.46,9.46,9.46,0
ACAT,20110221,14.14,14.14,14.14,14.14,0
ACCL,20110221,8.66,8.66,8.66,8.66,0
ACET,20110221,8.36,8.36,8.36,8.36,0
ACFN,20110221,3.95,3.95,3.95,3.95,0
ACGL,20110221,30.04,30.04,30.04,30.04,0
ACHN,20110221,4.98,4.98,4.98,4.98,0
ACIW,20110221,29.89,29.89,29.89,29.89,0
ACLS,20110221,2.89,2.89,2.89,2.89,0
ACNB,20110221,15.75,15.75,15.75,15.75,0
ACOR,20110221,21.27,21.27,21.27,21.27,0
ACPW,20110221,12.6,12.6,12.6,12.6,0
ACRX,20110221,3.65,3.65,3.65,3.65,0
ACTG,20110221,25.36,25.36,25.36,25.36,0
ACTS,20110221,2.48,2.48,2.48,2.48,0
ACUR,20110221,3.41,3.41,3.41,3.41,0
ACWI,20110221,49.24,49.24,49.24,49.24,0
ACWX,20110221,45.92,45.92,45.92,45.92,0
ACXM,20110221,17.57,17.57,17.57,17.57,0
ADAT,20110221,1.12,1.12,1.12,1.12,0
ADBE,20110221,35.39,35.39,35.39,35.39,0
ADEP,20110221,4.31,4.31,4.31,4.31,0
ADES,20110221,15.35,15.35,15.35,15.35,0
ADP,20110221,49.94,49.94,49.94,49.94,0
ADRA,20110221,29.65,29.65,29.65,29.65,0
ADRD,20110221,23.25,23.25,23.25,23.25,0
ADRE,20110221,47.29,47.29,47.29,47.29,0
ADRU,20110221,22.67,22.67,22.67,22.67,0
ADSK,20110221,43.4,43.4,43.4,43.4,0
ADTN,20110221,46.21,46.21,46.21,46.21,0
ADUS,20110221,4.4,4.4,4.4,4.4,0
ADVS,20110221,30.81,30.81,30.81,30.81,0
AEGR,20110221,14.61,14.61,14.61,14.61,0
AEHR,20110221,1.56,1.56,1.56,1.56,0
AEIS,20110221,15.53,15.53,15.53,15.53,0
AEPI,20110221,29.29,29.29,29.29,29.29,0
AERL,20110221,10.19,10.19,10.19,10.19,0
AETI,20110221,2.65,2.65,2.65,2.65,0
AEY,20110221,2.97,2.97,2.97,2.97,0
AEZS,20110221,10.2,10.2,10.2,10.2,0
AFAM,20110221,38.36,38.36,38.36,38.36,0
AFCB,20110221,13.25,13.25,13.25,13.25,0
AFCE,20110221,14.98,14.98,14.98,14.98,0
AFFX,20110221,5.21,5.21,5.21,5.21,0
AFFY,20110221,6.83,6.83,6.83,6.83,0
AFOP,20110221,13.36,13.36,13.36,13.36,0
AFSI,20110221,19.66,19.66,19.66,19.66,0
AGEN,20110221,0.95,0.95,0.95,0.95,0
AGII,20110221,38.49,38.49,38.49,38.49,0
AGNC,20110221,29.27,29.27,29.27,29.27,0
AGYS,20110221,5.68,5.68,5.68,5.68,0
AHGP,20110221,54.56,54.56,54.56,54.56,0
AHPI,20110221,4.85,4.85,4.85,4.85,0
AIMC,20110221,22.08,22.08,22.08,22.08,0
AINV,20110221,12.22,12.22,12.22,12.22,0
AIRM,20110221,19.4767,19.4767,19.4767,19.4767,0
AIRT,20110221,9.7,9.7,9.7,9.7,0
AIXG,20110221,41.43,41.43,41.43,41.43,0
AKAM,20110221,41.57,41.57,41.57,41.57,0
AKRX,20110221,5.56,5.56,5.56,5.56,0
ALCO,20110221,24.35,24.35,24.35,24.35,0
ALGN,20110221,20.79,20.79,20.79,20.79,0
ALGT,20110221,44,44,44,44,0
ALIM,20110221,8.59,8.59,8.59,8.59,0
ALKS,20110221,14.62,14.62,14.62,14.62,0
ALLB,20110221,11.19,11.19,11.19,11.19,0
ALLT,20110221,15.67,15.67,15.67,15.67,0
ALNY,20110221,11.37,11.37,11.37,11.37,0
ALOG,20110221,54.16,54.16,54.16,54.16,0
ALOT,20110221,7.64,7.64,7.64,7.64,0
ALSK,20110221,9.91,9.91,9.91,9.91,0
ALTE,20110221,22.05,22.05,22.05,22.05,0
ALTI,20110221,2.58,2.58,2.58,2.58,0
ALTR,20110221,41.71,41.71,41.71,41.71,0
ALVR,20110221,20.4,20.4,20.4,20.4,0
ALXA,20110221,13.4,13.4,13.4,13.4,0
ALXN,20110221,47.32,47.32,47.32,47.32,0
AMAG,20110221,17.99,17.99,17.99,17.99,0
AMAP,20110221,15.77,15.77,15.77,15.77,0
AMAT,20110221,16.47,16.47,16.47,16.47,0
AMCC,20110221,10.81,10.81,10.81,10.81,0
AMCF,20110221,5.03,5.03,5.03,5.03,0
AMCN,20110221,6.99,6.99,6.99,6.99,0
AMED,20110221,38.08,38.08,38.08,38.08,0
