<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121204,5.34,5.43,5.2,5.26,8000
AAIT,20121204,28.21,28.43,28.21,28.39,6700
AAME,20121204,2.94,2.97,2.92,2.94,2800
AAON,20121204,21.55,21.72,20.9,21.15,214900
AAPL,20121204,581.77,581.8,572.13,575.85,19926000
AAWW,20121204,42.48,43,42.36,42.61,243900
AAXJ,20121204,58.09,58.29,57.99,58.02,452200
ABAX,20121204,36.68,37.4,36.1,36.83,134700
ABCB,20121204,11.38,11.66,11.38,11.54,23500
ABCD,20121204,1.16,1.22,1,1.01,26300
ABCO,20121204,44.8,45.98,44.79,45.91,197700
ABFS,20121204,8.26,8.53,8.23,8.46,260700
ABIO,20121204,1.74,1.74,1.56,1.62,83400
ABMD,20121204,13.04,13.27,12.82,13.06,641100
ABTL,20121204,3.8,3.85,3.8,3.85,2300
ACAD,20121204,5.12,5.17,4.95,5,2979800
ACAS,20121204,11.87,11.99,11.8,11.86,1881400
ACAT,20121204,36.14,36.5,34.1,35.01,278600
ACCL,20121204,8.8,9.14,8.8,8.98,373800
ACET,20121204,9.76,9.91,9.69,9.74,63700
ACFC,20121204,2.07,2.08,2.06,2.08,500
ACFN,20121204,7.89,7.96,7.7,7.76,226600
ACGL,20121204,44.27,44.75,44.27,44.42,1973900
ACHC,20121204,22.26,22.35,21.67,22.15,237500
ACHN,20121204,7.44,7.65,7.29,7.64,511900
ACIW,20121204,43,43.23,42.63,43.1,102500
ACLS,20121204,1.1,1.16,1.07,1.08,1003000
ACNB,20121204,15.83,16.25,15.75,16.12,6100
ACOR,20121204,24.49,24.82,24.33,24.79,212200
ACPW,20121204,3.35,3.65,3.35,3.5,28500
ACRX,20121204,4.08,4.12,3.9,3.94,181700
ACTG,20121204,22.76,23.86,22.66,23.63,644300
ACTS,20121204,1.61,1.62,1.55,1.62,63700
ACUR,20121204,1.66,1.82,1.61,1.66,141600
ACWI,20121204,47.19,47.34,47.07,47.13,1414700
ACWX,20121204,40.65,40.8,40.65,40.69,100800
ACXM,20121204,17.4,17.58,17.11,17.32,239700
ADAT,20121204,1.09,1.14,1.05,1.1,41200
ADBE,20121204,34.77,35.64,34.67,35.3,6744000
ADEP,20121204,2.54,2.57,2.5,2.54,26100
ADES,20121204,15.9,16.17,15.57,16,106400
ADI,20121204,40.54,40.81,40.25,40.65,1368400
ADNC,20121204,8.51,8.61,8.45,8.5,67200
ADP,20121204,56.47,56.77,56.27,56.67,1421700
ADRA,20121204,24.34,24.34,24.34,24.34,0
ADRD,20121204,20.65,20.7,20.59,20.6,17800
ADRE,20121204,38.3,38.4,38.03,38.03,27600
ADRU,20121204,20.61,20.61,20.61,20.61,0
ADSK,20121204,33.01,33.2,32.84,33.08,1696500
ADTN,20121204,19.49,20.09,19.33,19.81,732300
ADUS,20121204,7.2,7.5,7.18,7.49,105200
ADVS,20121204,21.71,22.28,21.46,22.25,134600
AEGN,20121204,20.68,21,20.47,20.84,148400
AEGR,20121204,21.55,21.55,20.76,21.03,442500
AEHR,20121204,0.85,0.85,0.85,0.85,6800
AEIS,20121204,12.92,13,12.64,12.85,285000
