<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110310,5.65,5.71,5.63,5.65,36400
AAME,20110310,2.02,2.02,1.92,2,2000
AAON,20110310,20.3733,20.6667,19.68,19.7067,66700
AAPL,20110310,349.69,349.77,344.9,346.67,18138800
AAWW,20110310,66.61,67.31,65.37,65.48,284700
AAXJ,20110310,61.21,61.33,60.59,60.69,415200
ABAX,20110310,28.69,28.97,27.56,28.1,148300
ABCB,20110310,9.86,9.86,9.56,9.69,73000
ABCD,20110310,3.59,3.6,3.39,3.39,29600
ABCO,20110310,24.67,24.855,24.1,24.28,65300
ABFS,20110310,24.8,25.34,24.51,24.6,173000
ABIO,20110310,16.68,16.68,15.9,16.08,78200
ABMD,20110310,14.05,14.08,13.49,14,254600
ABTL,20110310,6.15,6.2,5.45,5.8,525400
ACAD,20110310,1.83,1.83,1.69,1.73,386900
ACAS,20110310,9.09,9.12,8.88,9,5297400
ACAT,20110310,13.43,13.75,13.3,13.58,91700
ACCL,20110310,7.4,7.44,7.26,7.32,267400
ACET,20110310,7.49,7.49,7.17,7.22,175500
ACFC,20110310,10.33,10.33,10.33,10.33,200
ACFN,20110310,3.81,3.89,3.8,3.89,19100
ACGL,20110310,30.0067,30.1567,29.76,29.7933,211500
ACHN,20110310,6.24,6.24,6.02,6.16,518800
ACIW,20110310,30.8,30.81,29.82,30.41,175500
ACLS,20110310,2.62,2.64,2.53,2.53,1575200
ACNB,20110310,15.5,15.55,15.35,15.4,3400
ACOR,20110310,22.29,22.42,22.01,22.27,449100
ACPW,20110310,11.15,11.25,10.45,10.85,642600
ACRX,20110310,3.46,3.63,3.25,3.25,36000
ACTG,20110310,35.24,35.32,34.04,34.22,460100
ACTS,20110310,2.49,2.49,2.42,2.43,111900
ACUR,20110310,3.14,3.18,3.04,3.07,72400
ACWI,20110310,47.88,47.88,47.43,47.52,287000
ACWX,20110310,44.7,44.7,44.24,44.32,246700
ACXM,20110310,16.62,16.88,16.26,16.36,361900
ADAT,20110310,1.12,1.16,1.1,1.14,74300
ADBE,20110310,34.68,35.16,34.15,34.86,5266600
ADEP,20110310,3.8,3.89,3.77,3.79,4500
ADES,20110310,13.42,13.76,13.25,13.46,16100
ADI,20110310,38.13,38.47,37.63,37.92,2794600
ADP,20110310,50.36,50.75,50.07,50.39,3150300
ADRA,20110310,28.31,28.42,28.23,28.29,2400
ADRD,20110310,22.43,22.43,22.21,22.21,16500
ADRE,20110310,46.42,46.5,45.97,46.04,78700
ADRU,20110310,21.81,21.87,21.7,21.7,5300
ADSK,20110310,39.7,40.17,38.51,39.9,3099000
ADTN,20110310,44.02,44.04,42.74,42.85,1466400
ADUS,20110310,5.1,5.1,4.75,4.78,56500
ADVS,20110310,27.57,27.66,27.11,27.48,239400
AEGR,20110310,15.12,15.98,14.89,15.15,35000
AEHR,20110310,2.21,2.21,2.04,2.07,31100
AEIS,20110310,15.72,15.88,15.2,15.35,590500
AEPI,20110310,28.18,28.18,27.33,27.33,4300
AERL,20110310,9.71,9.91,9.6,9.9,80600
AETI,20110310,2.75,2.76,2.59,2.74,10800
AEY,20110310,3.17,3.18,3.04,3.09,29100
AEZS,20110310,11.4,11.4,10.8,11.34,2915600
AFAM,20110310,37.86,38.04,36.58,37.17,282400
AFCB,20110310,13.53,13.54,13.53,13.53,2400
AFCE,20110310,13.32,14.35,13.27,14.28,503600
AFFX,20110310,4.94,5.03,4.8,4.81,723900
AFFY,20110310,6.73,6.84,6.6,6.61,372700
AFOP,20110310,12.17,12.18,10.9,11,287600
AFSI,20110310,18.58,18.6,18.25,18.35,145100
AGEN,20110310,0.98,0.99,0.94,0.95,212100
AGII,20110310,34.39,34.57,33.46,33.98,278200
AGNC,20110310,30.11,30.15,29.98,30.06,2834600
AGYS,20110310,4.91,5.06,4.78,4.97,173700
AHGP,20110310,51.35,52.08,49.67,50.01,128000
AHPI,20110310,4.77,4.77,4.51,4.57,3200
AIMC,20110310,19.88,20.12,19.6,19.94,259600
AINV,20110310,12.16,12.25,12.06,12.07,1589900
AIRM,20110310,19.35,19.5933,18.8333,19.4833,98800
AIRT,20110310,9.67,9.84,9.67,9.82,900
AIXG,20110310,40.75,41.23,40.13,40.8,321100
AKAM,20110310,36.12,36.75,35.52,36.41,4697500
AKRX,20110310,5.48,5.48,5.22,5.38,675100
ALCO,20110310,26.01,26.05,25.75,25.98,7200
ALGN,20110310,21.55,21.55,20.85,20.96,452300
ALGT,20110310,42.38,43.04,41.88,42.4,351200
ALIM,20110310,7.75,7.77,7.31,7.47,72100
ALKS,20110310,12.39,12.5,12.25,12.3,574700
ALLB,20110310,11,11.29,11,11.05,8300
ALLT,20110310,13.13,14.08,12.77,13.79,436600
ALNY,20110310,10.26,10.33,9.93,10.16,203100
ALOG,20110310,54.27,54.7,53.98,54.5,65600
ALOT,20110310,8.13,8.13,7.79,7.8,3500
ALSK,20110310,10.4,10.4,10.16,10.22,390500
ALTE,20110310,21.68,21.85,21.35,21.38,415000
ALTI,20110310,2.62,2.64,2.56,2.61,61100
ALTR,20110310,39.77,40.88,39.2,40.21,9052300
ALVR,20110310,19,19.2,18.4,18.4,107900
ALXA,20110310,12.6,12.7,12.6,12.6,154700
ALXN,20110310,49.46,49.535,48.5,48.63,975500
AMAG,20110310,16.72,16.76,16.29,16.55,279800
AMAP,20110310,18.09,18.09,17.3,18.02,160900
AMAT,20110310,15.06,15.23,14.93,14.96,23031500
AMCC,20110310,9.97,10.37,9.92,10.28,1471400
AMCF,20110310,4.57,4.57,4.4,4.41,40800
AMCN,20110310,5.12,5.38,5.11,5.25,485000
AMED,20110310,36.41,36.41,35.65,35.91,255400
AMGN,20110310,51.94,52.21,51.42,51.84,5682900
AMIC,20110310,5.1,5.1,4.9,4.9,33800
AMKR,20110310,6.87,6.9,6.7,6.72,2552600
AMNB,20110310,21.13,21.34,20.3,20.32,16800
AMOT,20110310,7.31,7.31,7.05,7.18,9900
AMOV,20110310,27.44,27.5,27.185,27.185,25200
AMRB,20110310,6.35,6.35,6.3,6.3,2700
AMRI,20110310,4.4,4.41,4.32,4.32,68600
AMRN,20110310,7.13,7.49,6.95,7.49,2429000
AMRS,20110310,30.94,31.7,30.2,31.5,89600
AMSC,20110310,25.67,25.7,25.11,25.11,725300
AMSF,20110310,21.93,21.94,21.5,21.88,145900
AMSG,20110310,24.5,24.5,24.12,24.46,131700
AMSWA,20110310,6.52,6.58,6.49,6.5,78900
AMWD,20110310,20.18,20.36,20.08,20.24,17500
AMZN,20110310,167.07,168.47,164.82,166.14,6000400
ANAC,20110310,7.19,7.26,6.62,7.05,79900
ANAD,20110310,4.56,4.6,4.43,4.5,2208900
ANAT,20110310,79.15,79.36,77.7,78.2,11100
ANCB,20110310,10.9,11.22,10.88,10.91,10700
ANCI,20110310,5.13,5.16,5.1,5.16,16700
ANCX,20110310,7.05,7.09,7.05,7.09,7500
ANDE,20110310,46.6,47.36,45.37,46.85,247700
ANEN,20110310,18.98,19.11,18.61,18.61,70200
ANGO,20110310,16.46,16.56,15.99,16,69700
ANIK,20110310,9.19,10.11,8.71,9.63,523300
ANLY,20110310,4.46,4.58,4.44,4.46,7400
ANSS,20110310,53.92,53.94,52.72,53.05,607800
ANTH,20110310,6.27,6.5,6.11,6.24,337600
ANTP,20110310,3.4,3.4,3.39,3.39,8700
AOSL,20110310,12.56,12.57,12.25,12.49,53000
APAGF,20110310,80.87,81.69,72.03,72.24,26700
APEI,20110310,41.86,43.49,41.62,41.81,149900
APFC,20110310,6.02,6.1,5.91,6.01,3800
APOG,20110310,13.42,13.42,13.12,13.28,107500
APOL,20110310,42.81,42.81,41.74,42.06,1704200
APPY,20110310,3.48,3.6,3.3,3.42,116600
APRI,20110310,4.98,5.24,4.9,5.06,678500
APSA,20110310,14.44,14.44,14,14,600
ARAY,20110310,8.49,8.5,8.09,8.4,974100
ARCC,20110310,17.61,17.69,17.48,17.58,1854400
ARCI,20110310,4.05,4.09,4,4.09,5800
ARCW,20110310,2.75,2.75,2.75,2.75,300
ARDNA,20110310,77.81,79,77.81,78.75,1400
AREX,20110310,28.32,30.5,25.57,28.75,1374500
ARIA,20110310,5.89,5.91,5.71,5.72,1072200
ARII,20110310,21.02,21.75,20.26,20.64,49400
ARKR,20110310,14.62,14.73,14.62,14.65,2500
ARLP,20110310,73.99,74.56,71.2,72.11,225700
ARMH,20110310,25.95,26.07,24.69,24.82,11545500
ARNA,20110310,1.52,1.55,1.48,1.52,1721600
AROW,20110310,24.41,24.41,23.8,23.8,22000
ARQL,20110310,6.23,6.27,6.14,6.23,328500
ARRS,20110310,12.57,12.57,12.3,12.37,1605100
ARRY,20110310,3,3.07,2.92,3.05,330700
ARTC,20110310,34.37,34.78,33.94,34.45,143900
ARTNA,20110310,19.61,19.64,19.5,19.5,14500
ARTW,20110310,10.03,10.06,9.65,9.77,27700
ARTX,20110310,1.44,1.44,1.36,1.41,46400
ARUN,20110310,30.6,30.99,30.29,30.43,2085000
ARWR,20110310,0.7,0.7,0.66,0.67,129400
ASBC,20110310,14.6,14.7,14.47,14.6,1750700
ASBI,20110310,4.04,4.52,4.04,4.52,500
ASCA,20110310,17.18,17.2,16.79,16.88,191700
ASCMA,20110310,42.03,43.46,42.03,42.71,152900
ASEI,20110310,91.07,91.33,89.67,90.05,49300
ASFI,20110310,8.38,8.44,8.31,8.36,23300
ASIA,20110310,20.07,21.18,20.07,20.73,786100
ASMI,20110310,37.55,37.62,36.66,36.7,52700
ASML,20110310,41.26,41.27,40.72,40.83,3629500
ASNA,20110310,15.485,15.5,15.135,15.215,737800
ASPS,20110310,30.03,30.09,29.91,30,57000
ASRV,20110310,2.15,2.17,2.14,2.17,1100
ASRVP,20110310,24.81,24.81,24.81,24.81,0
ASTC,20110310,1.14,1.17,1.1,1.12,77100
ASTE,20110310,34.35,34.65,33.86,33.88,99700
ASTI,20110310,2.61,2.71,2.5,2.69,234000
ASTM,20110310,2.4,2.41,2.28,2.32,553600
ASUR,20110310,1.8067,1.8067,1.7133,1.8067,200
ASYS,20110310,21.57,21.65,20.4,20.75,409400
ATAI,20110310,7.69,7.7,7.5,7.7,30900
ATAX,20110310,5.62,5.8,5.6,5.75,64200
ATEA,20110310,3.21,3.28,3.13,3.2,5200
ATEC,20110310,2.83,2.88,2.66,2.68,511700
ATHN,20110310,44.31,44.5,43.68,43.74,280600
ATHX,20110310,2.51,2.53,2.5,2.5,56200
ATLO,20110310,18.1,18.24,17.51,17.57,16300
ATMI,20110310,18.43,18.43,17.95,17.99,175300
ATML,20110310,12.2,12.2,11.67,11.86,19044700
ATNI,20110310,31.32,31.76,31.02,31.6,92300
ATRC,20110310,9.65,9.65,9.23,9.62,35600
ATRI,20110310,170.55,170.6,168.93,168.93,2000
ATRM,20110310,1.73,1.78,1.7,1.7,11600
ATRO,20110310,23.06,23.11,22.07,22.2,62900
ATSG,20110310,8.12,8.21,7.8,7.89,416400
ATVI,20110310,10.99,11.15,10.94,11.04,13409400
ATX,20110310,10.67,10.79,10.37,10.4,14400
AUBN,20110310,19.92,19.92,19.92,19.92,0
AUDC,20110310,5.81,6,5.52,5.65,637700
AUXL,20110310,23.41,23.69,23.07,23.17,626900
AVAV,20110310,32,34.35,31.73,33.8,644600
AVEO,20110310,14.62,14.93,13.82,14.54,125000
AVGO,20110310,30.82,31.12,30.15,31.01,3619000
AVID,20110310,22.05,22.4,21.77,22.26,163600
AVNR,20110310,3.93,4.13,3.85,4.06,3900900
AVNW,20110310,5.82,5.82,5.64,5.67,524300
AWRE,20110310,3.61,3.65,3.53,3.6,7700
AXAS,20110310,4.93,4.99,4.7,4.84,1818900
AXFN,20110310,25.83,25.83,25.83,25.83,0
AXTI,20110310,6.28,6.3,5.8,5.91,2055700
AZPN,20110310,14.78,14.82,14.43,14.55,387500
BABY,20110310,16.28,16.31,15.75,15.92,138200
BAGL,20110310,16.16,16.17,15.85,16,30500
BAMM,20110310,5.55,5.6,5.47,5.48,29700
BANC,20110310,16.28,16.29,16.08,16.18,18300
BANF,20110310,42.7,42.75,42.11,42.17,15200
BANFP,20110310,26.55,26.55,26.55,26.55,0
BANR,20110310,16.73,16.87,16.31,16.52,601100
BASI,20110310,1.86,1.86,1.84,1.84,1700
BBBY,20110310,46.09,46.27,45.6,45.63,4380200
BBEP,20110310,20.5,20.65,19.81,20.17,645400
BBGI,20110310,6.54,6.54,6.07,6.07,6900
BBNK,20110310,9.16,9.16,9.16,9.16,0
BBOX,20110310,35.79,35.96,34.83,35.03,85400
BBRG,20110310,17.53,18,17.19,17.98,47900
BBRY,20110310,63.81,63.98,61.61,62.6,14657000
BBSI,20110310,15.02,15.26,14.92,15.15,21700
BCBP,20110310,10.67,10.98,10.35,10.63,5600
BCOM,20110310,30.81,30.81,30.81,30.81,300
BCPC,20110310,33.74,33.91,33,33.38,105000
BCRX,20110310,4.04,4.17,3.86,3.89,326300
BCSB,20110310,12.93,13.23,12.92,12.97,2200
BDE,20110310,6.47,6.48,6.4,6.41,4400
BDGE,20110310,21.96,22.38,21.66,21.7,19800
BDMS,20110310,19.5,19.5,19.5,19.5,0
BDSI,20110310,3.43,3.47,3.34,3.34,112100
BEAT,20110310,4.53,4.58,4.42,4.52,673400
BEAV,20110310,34.42,34.72,33.67,34.33,1094600
BEBE,20110310,5.79,5.85,5.78,5.81,203800
BECN,20110310,20.73,20.9,20.51,20.55,436500
BELFA,20110310,24.18,24.18,22.97,23.05,2500
BELFB,20110310,21.2,21.2,20.38,20.43,34600
BERK,20110310,7,7,7,7,1200
BFIN,20110310,8.69,8.75,8.42,8.42,42500
BFLY,20110310,3.02,3.07,3.02,3.07,800
BGCP,20110310,9.57,9.57,8.99,9.17,958600
BGFV,20110310,12.42,12.42,12.12,12.2,107100
BGMD,20110310,8.23,9.09,8.23,9.09,5900
BIB,20110310,31.6,31.6,30.765,30.815,500
BICK,20110310,31.81,31.81,31.21,31.22,29700
BIDU,20110310,117.99,121.5,117.1,120.87,6272900
BIIB,20110310,71.05,71.41,70.1,70.6,1632400
BIOD,20110310,8.44,9.16,8.2,8.52,1556500
BIOF,20110310,18.8,18.8,17.4,17.8,1000200
BIOS,20110310,4.54,4.63,4.51,4.59,429800
BIRT,20110310,4.8,4.88,4.75,4.76,249500
BIS,20110310,48.34,48.34,48.25,48.34,10100
BJRI,20110310,37.87,37.99,37.3,37.82,344900
BKCC,20110310,10.12,10.26,10,10.2,1795400
BKMU,20110310,4.29,4.31,4.1,4.1,141800
BKOR,20110310,4.7,4.7,4.7,4.7,700
BKSC,20110310,11.87,11.87,11.7,11.7,200
BKYF,20110310,20.22,20.5,20.22,20.5,300
BLDP,20110310,2.11,2.11,2.04,2.05,575000
BLDR,20110310,2.54,2.54,2.38,2.45,187800
BLIN,20110310,1.16,1.2,1.15,1.17,3600
BLKB,20110310,26.35,26.35,25.74,26.02,158200
BMC,20110310,49.4,49.48,48.31,48.76,1482000
BMRC,20110310,37.3,37.35,36,36.52,23600
BMRN,20110310,24.25,24.66,23.85,24.56,1050300
BMTC,20110310,19.46,19.66,18.85,18.86,37700
BNCL,20110310,8.78,8.79,8.72,8.75,79800
BNCN,20110310,8.13,8.13,7.77,7.83,1100
BNSO,20110310,2.35,2.35,2.19,2.25,2700
BOBE,20110310,30.6,30.91,30.23,30.7,218800
BOCH,20110310,4.29,4.29,4.16,4.16,3300
BODY,20110310,16.5,16.92,16.45,16.65,143200
BOFI,20110310,14.96,15.06,14.96,15.02,111800
BOKF,20110310,52.26,52.26,51.62,51.89,84200
BOLT,20110310,14.7,14.7,13.32,14.08,75200
BONA,20110310,6.32,6.56,6.28,6.32,70200
BONT,20110310,16.93,16.93,16,16.09,405400
BOOM,20110310,24.59,24.69,23.75,24.15,151700
BOSC,20110310,7,7,6.92,6.92,2700
BPAX,20110310,11.7,11.7,11.22,11.22,1687200
BPFH,20110310,7.31,7.31,7.06,7.1,791700
BPFHW,20110310,2.75,2.75,2.75,2.75,0
BPHX,20110310,1.8,1.82,1.77,1.8,36900
BPOP,20110310,31,31.2,30.8,30.9,5671700
BPOPM,20110310,19.35,19.35,19.35,19.35,0
BPOPN,20110310,20.75,20.99,20.75,20.99,800
BRCD,20110310,6.17,6.18,6.03,6.05,14764600
BRCM,20110310,40.15,40.37,39.37,39.38,13833900
BRID,20110310,11.4,11.4,11,11,2500
BRKL,20110310,10.22,10.31,10.09,10.12,455600
BRKR,20110310,19.41,19.69,18.75,19.11,666100
BRKS,20110310,12.43,12.43,11.54,11.62,1013200
BRLI,20110310,23.75,23.75,23.09,23.41,216200
BSDM,20110310,4.1,4.23,3.71,3.84,537800
BSET,20110310,8.19,8.34,8.1,8.34,144600
BSFT,20110310,43.63,44.94,42.26,44.22,1395200
BSPM,20110310,7.17,7.23,7.05,7.14,164600
BSQR,20110310,8.22,8.22,7.87,7.98,167200
BSRR,20110310,10.95,11.05,10.8,11.03,24800
BSTC,20110310,26.18,26.18,25.89,25.89,4700
BTUI,20110310,11.99,11.99,11.26,11.37,20400
BUSE,20110310,4.93,4.93,4.85,4.87,166300
BVSN,20110310,12.86,13.28,12.8,13.22,2000
BWEN,20110310,13.5,13.7,13,13,690800
BWINA,20110310,21.38,21.38,21.38,21.38,0
BWINB,20110310,23.83,24.11,23.71,23.71,11300
BWLD,20110310,55.17,55.92,54.45,55.18,464100
BYFC,20110310,2.2,2.2,2.2,2.2,0
CA,20110310,23.51,23.51,23.1,23.23,5672800
CAAS,20110310,10.84,10.9,10.36,10.52,187100
CAC,20110310,33.23,33.47,33.18,33.25,11400
CACB,20110310,8.77,9.19,8.5,8.57,7100
CACC,20110310,71.93,71.93,69.71,69.8,21200
CACH,20110310,4.28,4.53,4.25,4.51,65800
CADC,20110310,4.32,4.32,4.06,4.17,120900
CADX,20110310,8.67,8.83,8.5,8.79,470700
CAFI,20110310,2,2,1.95,2,1500
CAKE,20110310,29.5,29.85,29.34,29.53,763600
CALD,20110310,6.72,6.84,6.6,6.77,124400
CALI,20110310,14.1,17.34,14.04,16.8,32000
CALL,20110310,10.96,11.16,10.305,10.83,67700
CALM,20110310,27.5,27.99,27.32,27.67,138200
CAMP,20110310,2.98,3.09,2.92,3,81700
CAMT,20110310,3.95,3.99,3.75,3.83,80400
CAR,20110310,15.54,15.9,15.22,15.42,3230000
CART,20110310,3.16,3.16,3.16,3.16,200
CARV,20110310,0.83,0.94,0.78,0.8,17200
CASH,20110310,17.98,17.98,17.39,17.67,4300
CASM,20110310,3.28,3.28,3.08,3.18,9600
CASS,20110310,38.89,39.06,37.36,37.41,23400
CASY,20110310,36.64,36.92,36.28,36.34,702600
CATM,20110310,18.67,18.95,18.09,18.75,343100
CATY,20110310,17.52,17.53,17.09,17.19,459200
CAVM,20110310,37.48,37.89,36.62,37.22,1494800
CBAK,20110310,9.05,9.05,8.8,8.85,106800
CBAN,20110310,4.15,4.15,4.05,4.09,3500
CBEY,20110310,12.93,13.01,12.68,12.76,271500
CBIN,20110310,12.5,12.5,12.5,12.5,100
CBLI,20110310,6.93,7.02,6.87,6.94,105900
CBMX,20110310,22.5,23.8,22.5,23.8,1200
CBMXW,20110310,2.9,2.9,2.9,2.9,0
CBNJ,20110310,9.63,9.68,9.63,9.68,600
CBNK,20110310,13.88,14.07,13.88,14.07,3000
CBOE,20110310,28,28.19,26.9,26.95,1440900
CBPO,20110310,16.77,17,16.33,16.99,28900
CBRL,20110310,48.21,49.04,48.07,48.57,365500
CBRX,20110310,3.69,3.72,3.42,3.7,780700
CBSH,20110310,40.2,40.27,39.75,39.89,444800
CBST,20110310,24.42,24.77,24.05,24.39,1069600
CCBG,20110310,12.39,12.44,12.06,12.06,25500
CCCL,20110310,7.08,7.08,6.63,6.76,75300
CCIH,20110310,18,18.9,17.64,18.05,155100
CCIX,20110310,8.12,8.14,7.61,8.01,81500
CCMP,20110310,47.62,47.77,46.75,47.43,242700
CCNE,20110310,14.19,14.35,14.19,14.22,31100
CCOI,20110310,14.7,14.7,14.27,14.57,295700
CCRN,20110310,7.34,7.39,6.91,7.02,118600
CCUR,20110310,5.69,5.88,5.69,5.73,13900
CDNS,20110310,9.81,9.86,9.56,9.58,4252000
CDTI,20110310,6.05,6.12,5.59,5.66,52000
CDXS,20110310,10.66,10.74,10.52,10.66,192200
CDZI,20110310,12.26,12.53,12.05,12.06,27900
CECE,20110310,5.85,6,5.71,5.8,69500
