<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130619,28.2,28.2,27.94,27.94,1100
AAME,20130619,3.9,3.96,3.89,3.92,7400
AAON,20130619,22.0333,22.1533,21.7533,21.76,41000
AAPL,20130619,431.4,431.66,423,423,11108200
AAWW,20130619,46.81,46.94,46.06,46.17,152700
AAXJ,20130619,56.08,56.12,54.94,54.99,517200
ABAX,20130619,46.74,46.96,45.59,45.89,96100
ABCB,20130619,16.39,16.42,16.14,16.17,11200
ABCD,20130619,1.28,1.28,1.28,1.28,900
ABCO,20130619,54.41,54.9,53.82,53.83,132400
ABFS,20130619,19.63,19.85,19.36,19.64,266800
ABIO,20130619,1.37,1.37,1.3,1.32,202600
ABMD,20130619,22,22.47,21.85,22.07,350800
ABTL,20130619,4.72,4.76,4.67,4.76,10200
ACAD,20130619,18.45,18.62,17.75,18.09,2583300
ACAS,20130619,13.19,13.23,12.89,12.89,2807500
ACAT,20130619,47.4,48.68,47.29,48.28,111300
ACCL,20130619,8.1,8.28,8.09,8.25,197800
ACET,20130619,13.07,13.1,12.8,12.87,107700
ACFC,20130619,4.9,4.9,4.9,4.9,1200
ACFN,20130619,8.64,8.75,8.5,8.57,60900
ACGL,20130619,52.77,52.77,51.25,51.26,652300
ACHC,20130619,35.45,35.78,34.38,34.74,329400
ACHN,20130619,8.03,8.25,7.86,8.13,744300
ACIW,20130619,44.9,45.52,44.8,44.92,269600
ACLS,20130619,1.78,1.8,1.75,1.76,223100
ACNB,20130619,16.31,16.4,16.3,16.3,2700
ACOR,20130619,35.06,35.36,34.68,34.84,291700
ACPW,20130619,4.26,4.3,4.25,4.28,8600
ACRX,20130619,9.65,9.68,9.22,9.34,299200
ACST,20130619,2.68,2.83,2.68,2.73,4700
ACTG,20130619,24.64,24.92,24.19,24.31,242900
ACTS,20130619,3.04,3.04,3,3.02,19200
ACUR,20130619,2.12,2.16,2.02,2.04,425800
ACWI,20130619,52.22,52.39,51.43,51.47,1477000
ACWX,20130619,43.05,43.12,42.22,42.24,334800
ACXM,20130619,22.63,22.8,22.41,22.48,283200
ADAT,20130619,0.91,0.93,0.9,0.92,76200
ADBE,20130619,46.43,46.44,45.35,45.78,12567100
ADEP,20130619,3.64,3.7,3.56,3.66,17700
ADES,20130619,38.52,39.22,38.46,38.63,46800
ADHD,20130619,7.01,7.39,6.87,7.08,22600
ADI,20130619,46.44,46.7,45.99,46.04,1683100
ADNC,20130619,14.25,14.25,13.64,13.8,109300
ADP,20130619,69.08,69.98,68.92,69.04,1904200
ADRA,20130619,27.32,27.37,27.32,27.34,1100
ADRD,20130619,22.6,22.61,22.46,22.46,2700
ADRE,20130619,35.4,35.5,34.62,34.64,25800
ADRU,20130619,22.08,22.08,21.92,21.95,1400
ADSK,20130619,35.48,36.4,35.3,35.51,3367100
ADTN,20130619,24.35,24.55,24.03,24.29,479500
ADUS,20130619,20.32,20.35,19.11,19.85,177400
ADVS,20130619,34.15,34.5,34.09,34.09,233500
AEGN,20130619,23.59,23.67,22.8,22.8,123600
AEGR,20130619,64.36,64.36,62.04,62.13,355500
AEHR,20130619,1.33,1.33,1.33,1.33,0
AEIS,20130619,17.85,18.01,17.57,17.58,111900
AEPI,20130619,70.35,71.55,69.96,70.35,45300
AERL,20130619,3.52,3.56,3.45,3.5,339600
AETI,20130619,6.65,6.74,6.65,6.74,37300
AEY,20130619,2.26,2.26,2.22,2.24,16900
AEZS,20130619,1.85,1.9,1.85,1.87,172900
AFAM,20130619,19.83,20.31,19.5,19.65,31700
AFCB,20130619,17.6,17.6,17.26,17.26,300
AFCE,20130619,35.1,35.49,34.95,35.13,136000
AFFX,20130619,3.72,3.8,3.6,3.76,636500
AFH,20130619,8.52,8.75,8.42,8.75,50700
AFOP,20130619,23.49,24,22.47,23.18,109600
AFSI,20130619,36.59,36.64,35.94,36.05,615300
AGEN,20130619,3.84,4.05,3.71,3.98,373200
AGII,20130619,42.75,42.75,41.83,41.88,95100
AGIIL,20130619,24.67,24.9,24.59,24.59,15600
AGNC,20130619,26.08,26.1,24.36,24.44,21699200
AGNCP,20130619,25.66,25.85,25.61,25.65,56700
AGYS,20130619,13.59,13.65,13.3,13.32,27200
AHGP,20130619,60.46,61.29,59.38,61.29,45600
AHPI,20130619,2.54,2.54,2.52,2.52,300
AIMC,20130619,27.15,27.19,26.64,26.73,67900
AINV,20130619,7.96,7.97,7.77,7.8,2220700
AIQ,20130619,16.11,16.15,15.94,16.15,15600
AIRM,20130619,38.29,38.6,37.42,37.6,360200
AIRT,20130619,10.25,10.39,10.22,10.28,2300
AIXG,20130619,17.67,17.67,17.08,17.12,51900
AKAM,20130619,42.92,43.14,42.49,42.56,1422000
AKRX,20130619,13.45,13.57,13.21,13.24,455800
ALCO,20130619,44.34,44.75,43.51,44.01,9700
ALCS,20130619,10.32,10.37,10.12,10.34,3000
ALGN,20130619,36.1,36.58,35.94,36.1,373200
ALGT,20130619,105.41,106.13,104.9,104.92,56300
ALIM,20130619,5.43,5.48,5.26,5.4,98400
ALKS,20130619,29.82,30.04,28.8,28.91,814100
ALLB,20130619,13.59,13.59,13.59,13.59,100
ALLT,20130619,12.36,12.62,12.31,12.54,304200
ALNY,20130619,29.9,30.84,29.7,30.25,663600
ALOG,20130619,75.92,75.92,74.72,74.92,28800
ALOT,20130619,10.89,10.9,10.89,10.9,7600
ALSK,20130619,1.77,1.8,1.76,1.76,136000
ALTI,20130619,2.22,2.38,2.22,2.36,19800
ALTR,20130619,32.85,33.05,32.44,32.5,2259400
ALVR,20130619,1.5,1.5,1.43,1.46,174900
ALXA,20130619,4.51,4.65,4.44,4.55,119300
ALXN,20130619,93.79,95.85,90.86,91.09,2793600
AMAG,20130619,20.8,20.84,20.4,20.65,129600
AMAP,20130619,12.72,12.85,12.64,12.67,450300
AMAT,20130619,15.97,16.05,15.66,15.7,19501100
AMBA,20130619,18.05,18.48,17.7,18.16,896500
AMBC,20130619,24.64,25,24.64,24.95,580600
AMBCW,20130619,12.94,13.4,12.88,13.3,62600
AMBI,20130619,7.2,7.62,7.09,7.28,15100
AMBT,20130619,2.22,2.3,2.09,2.21,19700
AMCC,20130619,9.54,9.98,9.19,9.61,2847300
AMCF,20130619,0.54,0.57,0.51,0.56,4300
AMCN,20130619,1.84,1.85,1.8,1.85,49200
AMCX,20130619,64.11,65.08,64.11,64.66,482500
AMED,20130619,13.61,13.61,13.1,13.2,341300
AMGN,20130619,101.69,102,99.15,99.18,3825400
AMIC,20130619,7.23,7.24,7.23,7.24,200
AMKR,20130619,4.4,4.47,4.3,4.3,1005400
AMNB,20130619,23,23.08,22.77,23.08,27700
AMOT,20130619,6.88,6.94,6.82,6.94,2400
AMOV,20130619,19.96,20.05,19.74,19.74,1300
AMRB,20130619,8.55,8.8,8.2,8.35,1600
AMRI,20130619,12.01,12.01,11.64,11.76,225900
AMRN,20130619,6.64,6.7,6.45,6.47,3652100
AMRS,20130619,2.71,2.77,2.65,2.66,82400
AMSC,20130619,2.13,2.31,2.12,2.26,614600
AMSF,20130619,33.55,33.59,33.14,33.16,70900
AMSG,20130619,36.72,36.72,35.79,35.8,48900
AMSWA,20130619,8.45,8.5,8.35,8.42,22200
AMWD,20130619,36.1,36.49,35.66,35.7,98500
AMZN,20130619,281.26,283.34,277.87,278.16,2828300
ANAC,20130619,5.35,5.42,5.11,5.18,350500
ANAD,20130619,2.21,2.22,2.14,2.17,336700
ANAT,20130619,99.41,99.41,98,98.11,61500
ANCB,20130619,17.57,17.57,17.57,17.57,0
ANCI,20130619,1.91,1.91,1.83,1.83,700
ANCX,20130619,13.01,13.11,12.54,12.67,49100
ANDE,20130619,54.03,54.13,53.09,53.47,97800
ANEN,20130619,24.03,24.1,23.63,23.68,22200
ANGI,20130619,26.6,26.95,26.35,26.54,821200
ANGO,20130619,11.21,11.21,11.03,11.05,17100
ANIK,20130619,17.72,18.07,17,17.54,168000
ANLY,20130619,4.16,4.16,4.16,4.16,0
ANSS,20130619,76.74,76.8,75.12,75.17,236600
ANTH,20130619,4.56,4.64,4.48,4.48,119700
AOSL,20130619,7.7,7.72,7.43,7.47,52000
APAGF,20130619,13.1,13.5,12.67,13.19,125800
APEI,20130619,38.84,38.84,37.76,37.95,112700
APFC,20130619,27.74,27.87,27.3,27.4,15700
APOG,20130619,25.01,25.36,24.69,24.73,182900
APOL,20130619,20.12,20.59,19.87,19.88,1341700
APPY,20130619,1.3,1.32,1.27,1.31,618000
APRI,20130619,2.53,2.59,2.5,2.51,328800
APSA,20130619,16.24,16.25,16.24,16.25,1100
APWC,20130619,3.39,3.6,3.39,3.6,2000
AQU,20130619,10,10,10,10,0
ARAY,20130619,5.88,5.93,5.8,5.81,415900
ARCC,20130619,16.98,16.99,16.68,16.7,2166300
ARCI,20130619,2.16,2.17,2.15,2.17,21700
ARCP,20130619,15.08,15.32,14.62,14.79,2857300
ARCW,20130619,5.3,5.3,5.3,5.3,0
ARDNA,20130619,110,110,107.35,107.35,1200
AREX,20130619,25.05,25.7,24.91,25.39,329600
ARIA,20130619,17.79,18.02,17.2,17.22,1459700
ARII,20130619,33.78,33.78,33.06,33.08,193500
ARKR,20130619,21.87,21.87,21.87,21.87,100
ARLP,20130619,71.86,72.46,70.8,71.58,35900
ARMH,20130619,39.59,39.65,36.96,37.17,4108100
ARNA,20130619,7.81,7.83,7.5,7.61,7069100
AROW,20130619,24.66,24.94,24.66,24.73,5800
ARQL,20130619,2.44,2.44,2.36,2.36,132600
ARRS,20130619,14.84,14.98,14.71,14.74,1202000
ARRY,20130619,4.95,5.04,4.86,4.9,1019900
ARTC,20130619,36.27,36.45,35.55,35.56,82600
ARTNA,20130619,21.91,22.19,21.82,22.01,11700
ARTW,20130619,7.55,7.65,7.53,7.53,4000
ARTX,20130619,1.68,1.7,1.57,1.57,89800
ARUN,20130619,14.69,15.02,14.69,14.79,1920200
ARWR,20130619,1.99,2.01,1.95,2,61900
ASBB,20130619,16.34,16.34,16.34,16.34,300
ASBC,20130619,15.22,15.28,15.01,15.11,933800
ASBCW,20130619,1.39,1.39,1.39,1.39,0
