<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130723,27.84,27.84,27.84,27.84,800
AAME,20130723,3.65,3.74,3.65,3.74,1700
AAON,20130723,23.51,23.54,23.15,23.17,67100
AAPL,20130723,426,426.96,418.71,418.99,13192600
AAWW,20130723,46.14,46.34,45.29,45.37,211000
AAXJ,20130723,57.04,57.22,56.75,57,825000
ABAX,20130723,49.69,49.98,48.84,49.95,85800
ABCB,20130723,18.58,18.58,18.38,18.51,70000
ABCD,20130723,1.37,1.37,1.37,1.37,0
ABCO,20130723,56.6,57.3,56.42,57.05,124600
ABFS,20130723,22.77,22.77,21.58,21.63,276600
ABIO,20130723,1.43,1.43,1.38,1.4,213700
ABMD,20130723,24.51,25.03,24.43,24.51,245000
ABTL,20130723,5.28,5.29,5.09,5.25,31500
ACAD,20130723,20.15,20.3,19.16,19.22,2250000
ACAS,20130723,13.53,13.91,13.5,13.9,2337900
ACAT,20130723,50.04,50.09,49.35,49.42,201100
ACCL,20130723,8.92,9,8.8,8.93,144300
ACET,20130723,15.02,15.63,14.92,15.63,303600
ACFC,20130723,5.2,5.24,5.1,5.16,7700
ACFN,20130723,9.85,9.9,9.3,9.43,128600
ACGL,20130723,55.87,55.87,54,54.07,566400
ACHC,20130723,34.97,34.99,34.61,34.66,180000
ACHN,20130723,7.17,7.27,7.07,7.17,647900
ACIW,20130723,47.35,47.5,46.88,47.1,138500
ACLS,20130723,2.02,2.02,1.91,1.93,470600
ACNB,20130723,17.4,17.4,17.4,17.4,200
ACOR,20130723,37.51,37.57,36.25,36.74,311900
ACPW,20130723,4.1,4.15,4.04,4.07,29700
ACRX,20130723,13.2,13.5,12.28,12.32,891100
ACST,20130723,3.75,3.75,3.54,3.71,21100
ACTG,20130723,21.99,22.25,21.82,22.1,1147900
ACTS,20130723,2.72,2.78,2.72,2.73,23600
ACUR,20130723,2.02,2.02,1.94,1.96,129900
ACWI,20130723,52.98,52.98,52.75,52.82,1538000
ACWX,20130723,43.22,43.42,43.19,43.32,566600
ACXM,20130723,25.53,25.73,25.18,25.19,523900
ADAT,20130723,0.94,0.94,0.84,0.88,49500
ADBE,20130723,48.35,48.45,47.95,48.07,1708500
ADEP,20130723,3.51,3.62,3.51,3.59,9300
ADES,20130723,43.19,43.84,42.26,42.86,41700
ADHD,20130723,10.16,10.21,9.95,10.01,69400
ADI,20130723,48.52,48.83,48.18,48.38,3267100
ADNC,20130723,12.68,12.97,12.63,12.93,134800
ADP,20130723,73.17,73.33,72.48,72.49,1540700
ADRA,20130723,28.6,28.6,28.6,28.6,100
ADRD,20130723,22.87,22.9,22.87,22.9,600
ADRE,20130723,35.62,35.89,35.62,35.84,11400
ADRU,20130723,22.35,22.36,22.35,22.36,2700
ADSK,20130723,36.68,36.71,36.37,36.48,1845400
ADTN,20130723,26.74,26.92,26.63,26.76,595900
ADUS,20130723,19.9,20.52,19.35,20.23,156200
ADVS,20130723,28.99,29.12,28.57,28.7,210900
AEGN,20130723,24.86,24.92,24.47,24.84,227700
AEGR,20130723,78.43,79.31,75.7,76.55,679800
AEHR,20130723,1.5,1.63,1.38,1.46,40900
AEIS,20130723,21.96,22.05,21.75,21.99,327700
AEPI,20130723,77.9,78.11,77.59,77.89,13800
AERL,20130723,4.18,4.22,4.17,4.17,42200
AETI,20130723,8.27,8.33,7.7,7.92,48200
AEY,20130723,2.75,2.84,2.43,2.52,172200
AEZS,20130723,1.88,1.9,1.86,1.86,99000
AFAM,20130723,19.48,19.58,19.26,19.51,16400
AFCB,20130723,17.91,17.91,17.91,17.91,100
AFCE,20130723,37.03,37.27,36.91,37.08,112300
AFFX,20130723,4.11,4.12,3.74,3.86,3685600
AFH,20130723,9,9,9,9,15100
AFOP,20130723,29.91,30.74,28.83,29.09,277900
AFSI,20130723,39.99,40.86,39.95,40.38,362600
AGEN,20130723,3.97,3.97,3.82,3.82,276000
AGII,20130723,46.2,46.2,45.16,45.31,90200
AGIIL,20130723,24.17,24.4,23.79,24.16,11000
AGNC,20130723,22.12,22.2,21.91,22.07,4532700
AGNCP,20130723,25.2,25.2,25.05,25.09,238600
AGYS,20130723,12.04,12.12,11.69,11.71,25700
AHGP,20130723,61.96,61.96,60.86,61,36900
AHPI,20130723,2.69,2.75,2.65,2.71,2300
AIMC,20130723,30.43,30.43,29.97,30.16,51000
AINV,20130723,8.24,8.32,8.2,8.27,1404900
AIQ,20130723,18.4,18.95,18.4,18.64,44200
AIRM,20130723,32.92,33.1,32.79,32.87,580100
AIRT,20130723,10.35,10.37,10.35,10.37,500
AIXG,20130723,16.04,16.17,15.77,15.82,66800
AKAM,20130723,44.19,44.35,43.41,44.25,2335300
AKRX,20130723,13.53,13.59,13.34,13.44,382700
ALCO,20130723,45.9,45.97,45.37,45.4,7100
ALCS,20130723,9.31,9.31,9,9.14,6700
ALGN,20130723,43.67,44.31,43.27,44,765000
ALGT,20130723,107.71,107.71,91.39,94.5,458500
ALIM,20130723,4.95,5.02,4.84,4.9,76700
ALKS,20130723,31.02,31.12,29.14,29.51,1289100
ALLB,20130723,14.58,14.68,14.33,14.35,1100
ALLT,20130723,15.08,15.1,14.93,15.02,169900
ALNY,20130723,44.6,45.66,43.92,45.31,588700
ALOG,20130723,70.14,70.3,69.67,69.91,33000
ALOT,20130723,11.32,11.34,11.26,11.26,700
ALSK,20130723,3.24,3.28,2.63,2.67,4528000
ALTI,20130723,2.27,2.37,2.24,2.26,7900
ALTR,20130723,35.84,35.9,35.41,35.47,3374200
ALVR,20130723,0.2,0.3,0.18,0.24,1907700
ALXA,20130723,4.55,4.62,4.46,4.54,95400
ALXN,20130723,112.75,113.03,109.23,109.42,1175100
AMAG,20130723,23.6,23.73,22.88,23,28000
AMAP,20130723,13.03,13.09,12.51,12.53,159800
AMAT,20130723,16.38,16.51,16.23,16.26,9116700
AMBA,20130723,19.23,19.32,18.59,18.72,637500
AMBC,20130723,25.13,25.39,24.8,24.9,340800
AMBCW,20130723,13.5,13.8,13.07,13.24,26800
AMBI,20130723,12.9,13.65,12.12,13.06,34600
AMBT,20130723,3.37,3.37,3.25,3.25,50700
AMCC,20130723,11.06,11.1,10.81,10.86,402500
AMCF,20130723,0.56,0.58,0.56,0.58,6000
AMCN,20130723,1.78,1.8,1.75,1.78,49200
AMCX,20130723,69.53,69.91,68.32,68.59,293200
AMED,20130723,11.68,11.81,10.76,11.3,748600
AMGN,20130723,109.21,109.21,106.44,106.62,2562300
