<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110902,4,4.14,3.83,4.14,39600
AAME,20110902,1.97,1.97,1.63,1.7,1400
AAON,20110902,17.18,17.18,16,16.02,72300
AAPL,20110902,374.89,378,371.83,374.05,15684500
AAWW,20110902,48.41,48.41,46.21,46.56,292700
AAXJ,20110902,55.12,55.32,54.56,54.71,172300
ABAX,20110902,24.55,25.23,24.23,24.9,167400
ABCB,20110902,8.64,8.76,8.45,8.47,93700
ABCD,20110902,3,3.01,2.91,2.91,34500
ABCO,20110902,29.45,30.285,28.835,29.78,88300
ABFS,20110902,19.12,19.59,18.97,19.05,203200
ABIO,20110902,6.72,6.9,6.54,6.9,19300
ABMD,20110902,12,12.36,11.65,11.74,164700
ABTL,20110902,4.6,4.7,4.5,4.65,21100
ACAD,20110902,1.34,1.34,1.27,1.3,95300
ACAS,20110902,8.18,8.28,7.99,8.02,3120800
ACAT,20110902,15.17,15.65,14.43,14.44,94700
ACCL,20110902,6.16,6.46,6.12,6.17,210800
ACET,20110902,5.02,5.18,4.96,5.01,123000
ACFC,20110902,2.95,2.95,2.6,2.69,13200
ACFN,20110902,4.68,4.86,4.68,4.77,18200
ACGL,20110902,33.49,33.7,33.02,33.03,507000
ACHN,20110902,5.88,6.01,5.52,5.56,532300
ACIW,20110902,28.37,28.94,27.85,28,207900
ACLS,20110902,1.3,1.36,1.3,1.31,765200
ACNB,20110902,14.41,14.49,14.41,14.49,400
ACOR,20110902,24.6,25.23,24.15,24.3,218800
ACPW,20110902,7.5,7.75,6.8,6.9,542500
ACRX,20110902,3.1,3.1,3.1,3.1,0
ACTG,20110902,41.71,42.25,41.17,41.79,512800
ACTS,20110902,1.96,1.96,1.91,1.91,9600
ACUR,20110902,2.91,3.04,2.78,2.83,78300
ACWI,20110902,42.62,42.71,42.19,42.35,385100
ACWX,20110902,38.99,39.2,38.7,38.81,114700
ACXM,20110902,10.43,10.6,10.07,10.14,623900
ADAT,20110902,1.72,1.74,1.6,1.62,67700
ADBE,20110902,24.29,24.32,23.77,24.15,6477000
ADEP,20110902,3.77,3.86,3.77,3.86,1600
ADES,20110902,15,15.19,14.55,14.65,51500
ADI,20110902,32.25,32.34,31.8,32.01,3540600
ADP,20110902,49,49.1,48.37,48.51,2881000
ADRA,20110902,24.34,24.5,24.25,24.28,2000
ADRD,20110902,19.23,19.28,19.2,19.2,7600
ADRE,20110902,41.47,41.57,40.84,41.18,66300
ADRU,20110902,18.87,18.87,18.8,18.8,800
ADSK,20110902,26.58,26.88,26.02,26.38,4488900
ADTN,20110902,29.81,30.1,28.65,28.89,882000
ADUS,20110902,4.95,5,4.94,4.95,13300
ADVS,20110902,22.08,22.34,21.38,21.52,212900
AEGR,20110902,14.34,14.55,14.03,14.05,48100
AEHR,20110902,1.22,1.23,1.11,1.12,2100
