<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110428,5.88,5.9,5.61,5.9,7100
AAME,20110428,2.12,2.12,1.91,2.09,6500
AAON,20110428,22.0267,22.62,21.9733,22.0733,97600
AAPL,20110428,346.19,349.75,345.52,346.75,12899500
AAWW,20110428,66.83,68.04,66.61,67.75,97400
AAXJ,20110428,64.6,64.7,64.3,64.58,268100
ABAX,20110428,29,29.48,28.79,29.31,68400
ABCB,20110428,9.97,9.97,9.85,9.92,17900
ABCD,20110428,3.38,3.45,3.38,3.45,22600
ABCO,20110428,23.2,23.28,23.11,23.26,27000
ABFS,20110428,22.69,23.21,22.58,23.01,335700
ABIO,20110428,11.28,11.4,11.04,11.4,18500
ABMD,20110428,16.45,16.62,16.32,16.55,117900
ABTL,20110428,7.35,7.75,7.15,7.3,654600
ACAD,20110428,2.84,3.09,2.83,2.94,1805000
ACAS,20110428,10.34,10.47,10.15,10.19,3569300
ACAT,20110428,16.81,16.91,16.45,16.85,36900
ACCL,20110428,7.66,7.66,7.59,7.6,85100
ACET,20110428,7.89,7.98,7.81,7.98,63200
ACFC,20110428,9.87,9.87,9.65,9.75,1500
ACFN,20110428,4.11,4.15,4,4.03,20800
ACGL,20110428,34.3767,34.88,34.3767,34.68,243700
ACHN,20110428,6.04,6.16,5.81,5.82,614600
ACIW,20110428,32.5,32.56,31.89,32.47,192300
ACLS,20110428,2.08,2.08,1.77,1.79,14025100
ACNB,20110428,15.25,15.25,15.12,15.24,3900
ACOR,20110428,27.94,29,27.71,28.78,408200
ACPW,20110428,12.65,12.65,12.1,12.5,395500
ACRX,20110428,3.44,3.44,3.33,3.35,19600
ACTG,20110428,39.05,41.76,38.9,41.14,1082200
ACTS,20110428,2.38,2.39,2.34,2.38,50200
ACUR,20110428,4.7,4.7,4.56,4.61,76500
ACWI,20110428,50.24,50.58,50.22,50.54,807200
ACWX,20110428,47.28,47.51,47.25,47.48,74100
ACXM,20110428,14.61,14.63,14.41,14.5,257100
ADAT,20110428,2.32,2.38,2.24,2.28,327400
ADBE,20110428,33.64,34.14,33.64,34.02,3321700
ADEP,20110428,3.99,4,3.48,3.6,84000
ADES,20110428,10.91,11.14,10.75,11.08,67800
ADI,20110428,40.41,40.75,40.22,40.54,1514400
ADP,20110428,54.18,54.27,53.83,54.21,2000000
ADRA,20110428,28.43,28.58,28.43,28.55,6100
ADRD,20110428,23.36,23.56,23.36,23.56,6500
ADRE,20110428,48.19,48.37,47.98,48.24,50500
ADRU,20110428,23.41,23.41,23.4,23.4,400
ADSK,20110428,44.93,45.45,44.71,45,1812300
ADTN,20110428,40.45,40.54,39.95,40.3,422100
ADUS,20110428,5.92,6.13,5.88,5.96,33800
ADVS,20110428,28.5,28.55,27.28,27.35,418900
AEGR,20110428,25.4,25.92,19.42,20,58700
AEHR,20110428,1.52,1.53,1.42,1.42,38700
AEIS,20110428,14.48,14.52,14.11,14.21,248200
AEPI,20110428,29.64,30.31,29.64,30.13,7800
AERL,20110428,8.37,8.37,7.76,7.86,47600
AETI,20110428,3.16,3.19,3.09,3.16,4200
AEY,20110428,3.1,3.1,3.06,3.07,3800
