<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110901,3.73,4.11,3.58,4.02,173500
AAME,20110901,1.92,1.97,1.89,1.93,2400
AAON,20110901,17.46,17.74,16.82,17.09,87500
AAPL,20110901,385.82,387.34,380.72,381.03,12275800
AAWW,20110901,49.35,50.96,48.7,49.41,464100
AAXJ,20110901,56.36,56.73,55.75,55.75,153900
ABAX,20110901,25.12,25.73,24.78,25.13,162200
ABCB,20110901,9.23,9.3,8.75,8.75,54300
ABCD,20110901,3,3.04,2.97,2.99,70300
ABCO,20110901,31.005,31.805,29.385,30.025,95200
ABFS,20110901,20.7,20.86,19.61,19.84,301900
ABIO,20110901,6.54,6.96,6.54,6.78,23400
ABMD,20110901,12.42,12.61,12.08,12.29,161000
ABTL,20110901,4.7,4.7,4.6,4.7,58000
ACAD,20110901,1.39,1.41,1.34,1.36,122800
ACAS,20110901,8.71,8.8,8.33,8.36,3923600
ACAT,20110901,15.82,16.23,15.5,15.72,93500
ACCL,20110901,6.43,6.59,6.24,6.31,168300
ACET,20110901,5.32,5.44,5.1,5.1,88900
ACFC,20110901,2.45,2.9,2.45,2.78,23000
ACFN,20110901,4.94,4.99,4.89,4.9,31000
ACGL,20110901,33.96,34.1,33.56,33.94,874400
ACHN,20110901,6.16,6.25,5.99,6.11,539900
ACIW,20110901,30.04,30.22,28.81,29.05,247100
ACLS,20110901,1.38,1.4,1.32,1.32,474000
ACNB,20110901,14.03,14.03,14.03,14.03,0
ACOR,20110901,25.97,26.3,24.87,25.01,349500
ACPW,20110901,8.25,8.3,7.55,7.55,449400
ACRX,20110901,3.35,3.37,3.05,3.1,11000
ACTG,20110901,43.65,44.95,42.23,42.48,386800
ACTS,20110901,1.96,1.97,1.92,1.97,12100
ACUR,20110901,3.05,3.14,2.94,2.95,68700
ACWI,20110901,43.7,44.02,43.31,43.38,582500
ACWX,20110901,39.94,40.34,39.71,39.75,241300
ACXM,20110901,11.03,11.17,10.52,10.52,670000
