<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130128,27.08,27.2,27.08,27.19,1600
AAME,20130128,3.22,3.39,3.22,3.33,6100
AAON,20130128,15.0467,15.2133,14.94,15.02,58600
AAPL,20130128,437.83,453.21,435.86,449.83,28054100
AAWW,20130128,46.92,46.92,46.35,46.8,269600
AAXJ,20130128,60.12,60.12,59.75,59.9,951900
ABAX,20130128,39.84,40.1,39.49,39.64,55500
ABCB,20130128,13.18,13.25,13.13,13.18,71100
ABCD,20130128,1.2,1.32,1.2,1.32,14600
ABCO,20130128,54.25,54.77,53.82,54.36,165900
ABFS,20130128,11.1,11.2,10.93,11.09,192400
ABIO,20130128,2.4,2.4,2.28,2.34,36800
ABMD,20130128,13.23,13.77,13.18,13.6,794700
ABTL,20130128,4.09,4.12,3.96,4.09,17600
ACAD,20130128,6.5,6.88,6.23,6.66,7565500
ACAS,20130128,13.1,13.19,13.01,13.02,2361000
ACAT,20130128,38.4,38.4,37.26,37.69,305300
ACCL,20130128,9.6,9.61,9.4,9.5,170800
ACET,20130128,10.45,10.52,10.25,10.27,113800
ACFC,20130128,3.51,3.6,3.51,3.6,1000
ACFN,20130128,7.73,7.78,7.51,7.63,67200
ACGL,20130128,45.32,45.36,44.96,45.33,320300
ACHC,20130128,26.31,26.54,25.58,26,286600
ACHN,20130128,9.4,9.4,9.05,9.14,677900
ACIW,20130128,47.11,47.11,46.81,46.95,120700
ACLS,20130128,1.38,1.38,1.33,1.36,409300
ACNB,20130128,16.1,16.29,16.1,16.17,4000
ACOR,20130128,29.41,29.74,29.31,29.59,353400
ACPW,20130128,4.05,4.1,4,4.1,62700
ACRX,20130128,5.14,5.31,5,5.15,138400
ACST,20130128,2.45,2.65,2.21,2.65,274900
ACTG,20130128,25.75,25.82,25.42,25.46,300000
ACTS,20130128,1.97,2.07,1.95,2.04,50200
ACUR,20130128,1.98,2.05,1.87,1.89,171300
ACWI,20130128,50.01,50.04,49.73,49.88,1063600
ACWX,20130128,43.08,43.08,42.85,42.91,235900
ACXM,20130128,18.5,19.02,18.48,19.02,357100
ADAT,20130128,0.7,0.72,0.59,0.61,82000
ADBE,20130128,37.91,38.41,37.9,38.24,3536000
ADEP,20130128,4.36,4.36,4.16,4.29,69100
ADES,20130128,23.58,23.94,22.6,22.73,95800
