<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110406,5.42,5.42,5.39,5.39,6600
AAME,20110406,2.13,2.13,2.13,2.13,0
AAON,20110406,21.5267,21.9267,21.48,21.92,26700
AAPL,20110406,341.45,343.9,337.14,338.04,14376300
AAWW,20110406,68.08,68.28,67.4,67.67,72600
AAXJ,20110406,65,65.21,64.63,64.86,2819700
ABAX,20110406,29.33,30.39,29.33,30.3,101000
ABCB,20110406,10,10.15,9.8,10.08,40400
ABCD,20110406,3.31,3.39,3.3,3.34,12400
ABCO,20110406,24.91,25.185,24.515,25.18,43700
ABFS,20110406,26.21,26.33,25.83,26.08,505000
ABIO,20110406,13.26,13.8,13.02,13.2,74400
ABMD,20110406,15.18,15.64,15.06,15.48,310000
ABTL,20110406,6.95,7.2,6.7,6.9,247300
ACAD,20110406,1.65,1.67,1.62,1.67,87600
ACAS,20110406,10.3,10.34,10.07,10.18,3767600
ACAT,20110406,15.64,15.99,15.44,15.44,49800
ACCL,20110406,8,8.04,7.88,7.94,128500
ACET,20110406,8.03,8.14,7.92,7.94,72000
ACFC,20110406,9.89,9.9,9.89,9.9,5000
ACFN,20110406,3.82,3.82,3.63,3.66,38500
ACGL,20110406,34.32,34.4533,34.1333,34.23,287700
ACHN,20110406,7.4,7.6,7.25,7.26,1371100
ACIW,20110406,32.97,33.19,32.64,32.9,141000
ACLS,20110406,2.58,2.6,2.55,2.56,1007800
ACNB,20110406,16.25,16.49,16.25,16.25,2800
ACOR,20110406,22.29,22.3,21.46,21.82,470700
ACPW,20110406,14.5,14.75,13.8,14.25,782900
ACRX,20110406,3.3,3.38,3.3,3.38,7400
ACTG,20110406,37.75,37.75,35.44,35.95,422500
ACTS,20110406,2.49,2.51,2.45,2.45,33600
ACUR,20110406,4.02,4.15,4.01,4.12,111000
ACWI,20110406,49.23,49.39,49.01,49.16,77200
ACWX,20110406,46.29,46.38,46.14,46.24,98700
ACXM,20110406,14.57,14.87,14.53,14.83,424500
ADAT,20110406,1.44,1.5,1.32,1.38,143400
ADBE,20110406,34.46,34.55,33.81,34.24,5306400
ADEP,20110406,4.36,4.58,4.2,4.43,7900
ADES,20110406,24.27,24.75,23.25,23.48,56100
ADI,20110406,38.61,39.36,38.38,39.28,3163300
ADP,20110406,52.13,52.97,51.85,52.77,3021500
ADRA,20110406,27.98,28,27.9,27.94,5100
ADRD,20110406,22.72,22.75,22.7,22.73,7600
ADRE,20110406,49.84,49.89,49.43,49.45,46300
ADRU,20110406,22.79,22.79,22.74,22.76,1300
ADSK,20110406,44.23,44.5,43.01,43.47,2318400
ADTN,20110406,42.25,42.49,41.46,41.92,413800
ADUS,20110406,5.18,5.25,5.14,5.18,32900
ADVS,20110406,28.73,29.06,28.48,28.67,95300
AEGR,20110406,16.5,16.74,16.34,16.47,9800
AEHR,20110406,1.58,1.65,1.52,1.55,38300
AEIS,20110406,16.26,16.48,16.13,16.14,303900
AEPI,20110406,30.5,30.77,30.08,30.21,18800
AERL,20110406,6.91,7.43,6.9,7.35,268500
AETI,20110406,2.83,2.89,2.7,2.89,17300
AEY,20110406,3.05,3.1,3.05,3.06,18800
AEZS,20110406,11.46,11.7,11.34,11.58,902000
AFAM,20110406,37.9,37.9,36.98,37.53,56900
AFCB,20110406,13.55,13.55,13.55,13.55,0
AFCE,20110406,15.37,15.61,15.37,15.54,53000
AFFX,20110406,5.23,5.46,5.21,5.39,1013600
AFFY,20110406,5.95,5.98,5.89,5.92,546800
AFOP,20110406,10.56,10.76,10.3,10.32,92500
AFSI,20110406,19.18,19.25,19.07,19.11,66100
AGEN,20110406,0.93,0.93,0.89,0.9,556800
AGII,20110406,32.6,32.75,32.57,32.64,48500
AGNC,20110406,28.8,28.84,28.5,28.63,2788300
AGYS,20110406,5.66,5.75,5.64,5.68,40500
AHGP,20110406,51.55,52.3,51.55,51.79,87700
AHPI,20110406,4.58,4.59,4.22,4.5,5100
AIMC,20110406,23.57,23.75,23.24,23.44,157900
AINV,20110406,12.11,12.25,12.1,12.23,961200
AIRM,20110406,23.6533,23.75,22.7267,22.9133,186800
AIRT,20110406,9.46,9.46,9.4,9.4,300
AIXG,20110406,44,44.09,43.65,43.98,188900
AKAM,20110406,37.39,37.67,36.7,37.24,2830400
AKRX,20110406,6.27,6.36,6.07,6.2,370700
ALCO,20110406,26.92,28.33,26.92,28.28,15200
ALGN,20110406,21.38,21.38,21.12,21.26,451600
ALGT,20110406,43.14,43.32,42.49,43.2,91200
ALIM,20110406,8.2,8.21,7.98,8.01,22700
ALKS,20110406,13.26,13.39,13.15,13.24,372300
ALLB,20110406,10.94,11,10.72,10.96,6100
ALLT,20110406,14.53,14.8,14.34,14.61,187400
ALNY,20110406,9.76,9.97,9.64,9.96,206700
ALOG,20110406,57.39,58.17,57.39,57.75,25400
ALOT,20110406,7.61,7.7,7.52,7.7,5300
ALSK,20110406,10.46,10.61,10.42,10.6,345700
ALTE,20110406,23.48,23.62,23.31,23.54,754600
ALTI,20110406,1.64,1.67,1.58,1.6,348800
