<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120731,5.76,6.03,5.35,5.83,119100
AAIT,20120731,24.51,24.51,24.51,24.51,0
AAME,20120731,2.75,2.75,2.75,2.75,500
AAON,20120731,18.58,18.97,18.21,18.27,37700
AAPL,20120731,603.23,611.7,602.72,610.76,16511600
AAWW,20120731,44.88,46.1,44.88,45.36,260500
AAXJ,20120731,53.15,53.4,52.98,52.98,298200
ABAX,20120731,35.8,36.53,35.48,35.69,167200
ABCB,20120731,12.05,12.18,11.88,11.94,29000
ABCD,20120731,1.18,1.18,1.18,1.18,0
ABCO,20120731,45.22,45.66,44.94,44.99,287100
ABFS,20120731,13.21,14.35,12.87,13.69,1082100
ABIO,20120731,3,3.12,2.88,2.88,79500
ABMD,20120731,22.35,22.72,22.16,22.55,302300
ABTL,20120731,3.7,3.89,3.7,3.84,9200
ACAD,20120731,1.67,1.67,1.58,1.61,258400
ACAS,20120731,9.83,10,9.82,9.96,4866600
ACAT,20120731,43.39,44.85,43.31,44,301100
ACCL,20120731,8.05,8.29,8.05,8.12,90800
ACET,20120731,8.98,9.09,8.77,8.78,81400
ACFC,20120731,2.54,2.54,2.54,2.54,100
ACFN,20120731,8.89,9.11,8.66,8.68,135400
ACGL,20120731,39.21,39.22,38.63,38.8,664900
ACHC,20120731,15.91,16.33,15.91,16.14,149400
ACHN,20120731,6.28,6.72,6.26,6.62,759100
ACIW,20120731,43.42,44.34,43.19,44.01,448000
ACLS,20120731,0.86,0.89,0.83,0.85,708500
ACNB,20120731,14.25,14.38,14.25,14.38,400
ACOR,20120731,24.59,25.39,23.91,24.07,599600
ACPW,20120731,4.25,4.35,4.15,4.2,742800
ACRX,20120731,3,3,2.87,2.92,24200
ACTG,20120731,30.5,31,25.08,28.31,4113600
ACTS,20120731,1.65,1.68,1.65,1.68,12300
ACUR,20120731,2,2.05,1.85,1.86,281200
ACWI,20120731,44.52,44.66,44.22,44.23,1299800
ACWX,20120731,37.47,37.59,37.28,37.29,183900
ACXM,20120731,16.97,16.97,16.42,16.77,1061600
ADAT,20120731,1.54,1.56,1.46,1.5,47500
ADBE,20120731,30.99,31.27,30.84,30.88,2662800
ADEP,20120731,3.82,4,3.65,3.77,5600
ADES,20120731,22.47,22.81,22.47,22.66,43200
ADI,20120731,39.3,39.7,39.07,39.08,2609400
ADNC,20120731,18.96,18.96,17.93,18.05,247300
ADP,20120731,57.24,57.37,56.53,56.55,2405200
ADRA,20120731,23.59,23.59,23.32,23.38,9800
ADRD,20120731,18.96,18.96,18.89,18.89,1200
ADRE,20120731,38.28,38.4,37.88,37.88,44200
ADRU,20120731,18.68,18.7,18.61,18.61,1400
ADSK,20120731,34.11,34.35,33.81,33.92,1799900
ADTN,20120731,20.82,21.84,20.81,21.58,1499000
ADUS,20120731,4.48,4.79,4.4,4.43,6200
ADVS,20120731,24.7,24.8,22.02,22.76,1007700
AEGN,20120731,18.08,18.19,17.29,17.4,174100
AEGR,20120731,15.33,15.68,15.03,15.18,753600
AEHR,20120731,1.2,1.2,1.16,1.17,500
AEIS,20120731,11.77,12.56,11.22,12.32,435400
AEPI,20120731,47.01,47.4,46.85,46.98,19900
AERL,20120731,3.1,3.15,2.91,3.11,122900
AETI,20120731,4.35,4.38,4.11,4.38,5700
AEY,20120731,2.07,2.1,1.97,2,16200
AEZS,20120731,2.52,2.52,2.34,2.46,359500
AFAM,20120731,22.19,22.42,21.82,22.01,79100
AFCB,20120731,14.5,14.5,14.5,14.5,0
