<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111013,3.13,3.14,3.08,3.08,2400
AAME,20111013,1.8,1.83,1.8,1.83,1100
AAON,20111013,18.59,18.74,18.09,18.55,38800
AAPL,20111013,404.98,408.43,402.85,408.43,15220800
AAWW,20111013,35.65,35.65,33.67,34.63,272200
AAXJ,20111013,51.11,51.44,50.6,51.23,302500
ABAX,20111013,24,24,23.42,23.86,77000
ABCB,20111013,9.45,9.52,9.27,9.48,39900
ABCD,20111013,3.01,3.14,2.98,3.14,26300
ABCO,20111013,31.5,31.79,31.175,31.59,106900
ABFS,20111013,17.32,17.64,17.14,17.47,211000
ABIO,20111013,7.32,7.32,6.9,7.08,27800
ABMD,20111013,12.25,12.25,11.96,12.04,111400
ABTL,20111013,4.35,4.45,4.25,4.45,33100
ACAD,20111013,1.05,1.1,1.05,1.1,179700
ACAS,20111013,6.95,6.99,6.67,6.88,4570900
ACAT,20111013,15.99,16.89,15.76,16.82,91100
ACCL,20111013,6.51,6.58,6.42,6.55,110500
ACET,20111013,5.92,6.02,5.85,6,47100
ACFC,20111013,2.01,2.09,2,2.02,1500
ACFN,20111013,5.36,5.4,5.24,5.3,48200
ACGL,20111013,32.7,33.21,32.55,33.03,662700
ACHN,20111013,4.72,5.02,4.72,4.93,217500
ACIW,20111013,28.46,28.73,27.92,28.36,342400
ACLS,20111013,1.29,1.31,1.28,1.3,327500
ACNB,20111013,14.53,14.99,14.53,14.99,1000
ACOR,20111013,20.95,21.45,20.73,21.3,363400
ACPW,20111013,7.05,7.25,6.6,6.9,216000
ACRX,20111013,3,3.02,2.9,3.02,6800
ACTG,20111013,38.41,38.97,37.56,38.09,414000
ACTS,20111013,2.04,2.05,2.03,2.05,20100
ACUR,20111013,4.79,4.79,4.3,4.37,89200
ACWI,20111013,42.04,42.29,41.67,42.14,481000
ACWX,20111013,37.75,37.95,37.4,37.89,208800
ACXM,20111013,11.64,11.66,11.32,11.5,263200
ADAT,20111013,1.38,1.4,1.34,1.36,76900
ADBE,20111013,25.8,25.89,25.39,25.8,4516700
ADEP,20111013,3.32,3.32,3.32,3.32,800
ADES,20111013,15.21,15.26,14.93,14.93,27300
ADI,20111013,34.67,35.86,34.6,35.69,5019000
ADP,20111013,50.9,51.07,50.58,50.89,3093500
ADRA,20111013,23.29,23.5,23.22,23.42,400
ADRD,20111013,19.04,19.14,18.87,19.14,8700
ADRE,20111013,38.5,38.81,38.08,38.72,55400
ADRU,20111013,18.68,18.9,18.61,18.9,6000
ADSK,20111013,30.84,31.03,30.36,30.99,3003500
ADTN,20111013,29.13,30.39,28.03,30.31,2148400
ADUS,20111013,4.04,4.04,3.89,4.01,10200
ADVS,20111013,22.98,23.36,22.56,23.28,114300
AEGR,20111013,13.8,14.04,13.64,13.75,47000
AEHR,20111013,0.81,0.81,0.81,0.81,1000
AEIS,20111013,9.61,9.84,9.41,9.84,443100
AEPI,20111013,23.6,23.89,23.25,23.42,27700
AERL,20111013,5.62,5.76,5.43,5.48,34700
AETI,20111013,3.78,3.78,3.75,3.78,600
AEY,20111013,2.14,2.16,2.13,2.14,10400
AEZS,20111013,9.66,9.78,9.3,9.6,1467000
AFAM,20111013,18.75,18.75,17.5,17.85,118600
AFCB,20111013,12.5,12.5,12.5,12.5,0
AFCE,20111013,13.79,14.08,13.66,13.91,45700
AFFX,20111013,5.32,5.5,5.21,5.26,874800
AFFY,20111013,4.92,5.07,4.9,5.03,190400
AFOP,20111013,7.38,7.4,7.27,7.4,3200
AFSI,20111013,23.29,23.47,23.1,23.25,119400
