<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111114,3.09,3.17,3.04,3.07,9700
AAME,20111114,1.79,1.81,1.76,1.81,14100
AAON,20111114,21.41,22.15,21.28,21.47,46100
AAPL,20111114,383.52,385.25,378.2,379.26,15466500
AAWW,20111114,38.12,38.24,36.8,37.46,242300
AAXJ,20111114,53.3,53.33,52.57,52.95,380300
ABAX,20111114,26.93,27.03,26.52,26.69,68500
ABCB,20111114,10.18,10.18,9.9,10.05,49200
ABCD,20111114,3.4,3.4,3.03,3.12,89300
ABCO,20111114,35.525,35.685,35,35.16,165000
ABFS,20111114,21.07,21.48,20.54,20.85,444100
ABIO,20111114,7.14,7.44,6.6,7.2,29900
ABMD,20111114,19.34,19.53,18.46,18.67,350600
ABTL,20111114,4.25,4.35,4.05,4.15,278000
ACAD,20111114,1.12,1.12,1.08,1.1,64000
ACAS,20111114,7.28,7.4,7.21,7.34,3339800
ACAT,20111114,20.45,20.51,19.76,19.99,110700
ACCL,20111114,6.71,6.83,6.6,6.72,137700
ACET,20111114,6.27,6.42,6.25,6.36,56800
ACFC,20111114,1.14,1.15,1.1,1.1,6000
ACFN,20111114,5.07,5.14,5.02,5.14,24300
ACGL,20111114,36.54,36.98,36.5,36.72,1124300
ACHC,20111114,9.25,9.5,9.25,9.41,3000
ACHN,20111114,5.27,5.35,5.12,5.27,486300
ACIW,20111114,29.89,31.14,29.89,30.67,226400
ACLS,20111114,1.41,1.42,1.31,1.31,455000
ACNB,20111114,14.04,14.25,13.95,14.13,3300
ACOR,20111114,23.09,23.29,22.64,22.65,213600
ACPW,20111114,4.45,4.5,4.2,4.2,415900
ACRX,20111114,2.85,3.32,2.85,2.95,102100
ACTG,20111114,34.37,34.61,33.42,33.92,296300
ACTS,20111114,1.91,1.99,1.91,1.91,43400
ACUR,20111114,4.1,4.16,4,4.06,65500
ACWI,20111114,43.11,43.33,42.82,43.06,234700
ACWX,20111114,38.24,38.33,37.81,38.03,116600
ACXM,20111114,13.24,13.24,12.82,12.97,312700
ADAT,20111114,1.66,1.7,1.5,1.62,65000
ADBE,20111114,28.35,28.74,28.16,28.24,4715400
ADEP,20111114,2.7,2.75,2.5,2.59,27900
ADES,20111114,15.33,15.33,15,15.27,37800
ADI,20111114,36.88,37.13,36.15,36.37,1846400
ADP,20111114,52.1,52.1,51.45,51.64,1508200
ADRA,20111114,24.08,24.08,23.41,23.47,12900
ADRD,20111114,19.07,19.17,19.01,19.04,23100
ADRE,20111114,40.98,41,40.64,40.84,39000
ADRU,20111114,19,19,18.89,18.89,1300
ADSK,20111114,34.1,34.2,33.34,33.61,2248000
ADTN,20111114,34,34.4,33.44,33.54,659000
ADUS,20111114,3.99,4,3.97,3.97,11800
ADVS,20111114,27.57,28.08,27.57,27.8,120700
AEGN,20111114,15.58,15.75,15.04,15.19,213000
AEGR,20111114,15.41,15.41,14.53,14.54,21600
AEHR,20111114,0.7,0.73,0.67,0.67,25100
AEIS,20111114,9.57,9.57,8.91,9.04,390600
AEPI,20111114,23.19,23.35,22.45,22.85,18700
