<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111012,2.97,3.26,2.97,3.13,2900
AAME,20111012,1.8,1.8,1.8,1.8,200
AAON,20111012,17.71,18.91,17.71,18.78,60200
AAPL,20111012,407.34,409.25,400.14,402.19,22224400
AAWW,20111012,35.84,36.82,35.35,35.99,294400
AAXJ,20111012,51.28,52.24,51.15,51.66,236100
ABAX,20111012,23.74,24.22,23.61,24.1,177300
ABCB,20111012,9.51,9.63,9.41,9.57,62800
ABCD,20111012,3.05,3.12,3.04,3.11,53000
ABCO,20111012,31.815,31.815,30.9,31.545,130900
ABFS,20111012,16.86,17.72,16.72,17.47,700800
ABIO,20111012,7.26,7.5,6.96,7.44,13700
ABMD,20111012,11.87,12.48,11.77,12.38,127100
ABTL,20111012,4.45,4.5,4.1,4.5,60500
ACAD,20111012,1,1.06,0.99,1.05,1027700
ACAS,20111012,6.79,7.18,6.73,7,5551000
ACAT,20111012,15.9,16.33,15.9,16.16,56100
ACCL,20111012,6.34,6.6,6.34,6.53,159500
ACET,20111012,6,6.05,5.91,6.03,102000
ACFC,20111012,2.01,2.1,2,2.1,2600
ACFN,20111012,5.35,5.38,5.25,5.35,34400
ACGL,20111012,33.05,33.05,32.7,32.91,842000
ACHN,20111012,4.98,5.1,4.86,4.91,368100
ACIW,20111012,28.29,29.06,27.93,28.77,320300
ACLS,20111012,1.26,1.3,1.25,1.3,567200
ACNB,20111012,15.01,15.01,14.51,14.51,200
ACOR,20111012,22.1,22.1,20.72,21.01,602700
ACPW,20111012,6.7,7.15,6.6,7.15,330000
ACRX,20111012,2.95,3,2.95,3,300
ACTG,20111012,39.42,39.42,38.18,38.19,457600
ACTS,20111012,2.02,2.05,2.01,2.03,31000
ACUR,20111012,4.08,4.81,4.05,4.37,342800
ACWI,20111012,42.19,42.71,42.11,42.23,435400
ACWX,20111012,37.96,38.4,37.91,38.05,80600
ACXM,20111012,11.73,11.85,11.57,11.72,396000
ADAT,20111012,1.44,1.44,1.34,1.36,287500
ADBE,20111012,26.09,26.28,25.8,25.88,4819000
ADEP,20111012,3.34,3.34,3.34,3.34,500
ADES,20111012,15.2,15.39,15.16,15.23,32400
ADI,20111012,35.1,35.43,34.82,34.89,3563200
ADP,20111012,50.68,51.46,50.54,51.22,3058900
ADRA,20111012,23.61,23.8,23.37,23.51,2500
ADRD,20111012,19.23,19.26,19.04,19.15,1100
ADRE,20111012,38.46,39.4,38.46,38.99,47800
ADRU,20111012,18.76,18.98,18.76,18.97,4300
ADSK,20111012,30.34,31.55,30.05,31.02,4322600
ADTN,20111012,30.39,30.65,26.83,29.56,5545000
ADUS,20111012,3.95,4.04,3.85,3.95,25000
ADVS,20111012,22.89,23.47,22.81,23.27,151800
AEGR,20111012,13.31,14.02,13.31,13.92,36600
AEHR,20111012,0.81,0.81,0.75,0.81,3600
AEIS,20111012,9.22,9.66,9.21,9.49,513700
AEPI,20111012,23.8,24.05,23.31,23.71,10400
AERL,20111012,5.32,5.79,5.25,5.68,166400
AETI,20111012,3.76,3.79,3.73,3.78,3200
AEY,20111012,2.15,2.16,2.12,2.15,7000
AEZS,20111012,10.08,10.08,9.54,9.66,1722600
AFAM,20111012,18.58,19.12,18.5,18.85,79600
AFCB,20111012,12.41,12.5,12.41,12.5,2400
AFCE,20111012,13.41,14.03,13.26,13.89,87700
AFFX,20111012,5.55,5.56,5.31,5.34,1252300
AFFY,20111012,5.09,5.16,4.95,4.97,195900
AFOP,20111012,7.36,7.42,7.2,7.39,16500
AFSI,20111012,23.15,23.44,23.05,23.33,157600
AGEN,20111012,2.84,2.9,2.61,2.85,66300
AGII,20111012,29.77,29.93,29.43,29.68,113200
AGNC,20111012,27.34,27.39,26.86,27.03,3763900
AGYS,20111012,8.13,8.73,8.13,8.64,150600
AHGP,20111012,46.19,47.24,45.95,46.08,27000
AHPI,20111012,3.58,3.58,3.58,3.58,0
AIMC,20111012,13.24,13.66,13.21,13.3,205300
AINV,20111012,7.85,7.97,7.82,7.89,2048400
AIRM,20111012,22.7667,23.24,22.5667,23.19,50600
AIRT,20111012,7.68,7.78,7.68,7.78,2700
AIXG,20111012,15.11,15.31,14.94,14.96,187400
AKAM,20111012,23.71,23.8,23.13,23.37,5981200
AKRX,20111012,8.25,8.31,8.09,8.19,687600
ALCO,20111012,19.5,20.48,19.45,20.48,15900
ALGN,20111012,16.79,16.95,16.46,16.7,428400
ALGT,20111012,49.6,49.89,49.1,49.6,96400
ALIM,20111012,7.56,7.89,7.19,7.4,129000
ALKS,20111012,15.46,15.7,15.12,15.16,889800
ALLB,20111012,10.2,10.2,10.13,10.13,1400
ALLT,20111012,11.55,12.29,11.27,12,264100
ALNY,20111012,6.74,7.05,6.74,7.02,192800
ALOG,20111012,49.17,50.09,49.17,49.97,159200
ALOT,20111012,7.23,7.24,7.22,7.24,2200
ALSK,20111012,6.33,6.45,6.27,6.45,477200
ALTE,20111012,19.87,20.23,19.85,20.21,671500
ALTI,20111012,1.35,1.35,1.31,1.31,49700
ALTR,20111012,34.59,34.86,34.11,34.18,4692600
ALVR,20111012,9.7,10,9.7,9.8,15800
ALXA,20111012,13,13.5,12.5,13,284300
ALXN,20111012,69.11,69.45,65.43,65.97,1959100
AMAG,20111012,13.38,14.1,13.3,13.94,385800
AMAP,20111012,14.43,14.6,13.98,14.6,43200
AMAT,20111012,11.09,11.4,11.06,11.3,16696300
AMBT,20111012,7.75,7.75,6.97,7.2,3500
AMCC,20111012,5.98,6.21,5.95,6.1,632800
AMCF,20111012,3.29,3.72,3.29,3.36,137600
AMCN,20111012,2.42,2.5,2.36,2.39,103000
AMCX,20111012,32.53,33.1,31.48,31.5,521700
AMED,20111012,13.22,14.46,13.09,13.62,814700
AMGN,20111012,57.42,57.47,56.49,56.64,4798000
AMIC,20111012,4.8,4.85,4.63,4.74,4800
AMKR,20111012,4.88,4.95,4.8,4.83,1301400
AMNB,20111012,18.2,18.7,18.2,18.26,12200
AMOT,20111012,4.7,4.92,4.7,4.85,20900
AMOV,20111012,23.09,23.57,23.09,23.33,1400
AMPE,20111012,8.16,8.3,7.93,8.1,197000
AMRB,20111012,4.68,4.7,4.66,4.66,2000
AMRI,20111012,2.98,3.05,2.8,2.9,164700
AMRN,20111012,9.49,9.49,8.95,9.04,1764100
AMRS,20111012,16.82,16.82,16.07,16.19,299600
AMSC,20111012,4.26,4.37,3.86,4.02,1751000
AMSF,20111012,19.88,20.47,19.64,20.3,98400
AMSG,20111012,23.74,24.54,23.53,24.35,173600
AMSWA,20111012,7.65,7.85,7.63,7.79,64700
AMWD,20111012,13.15,13.81,12.63,13.75,16600
AMZN,20111012,236.64,241.84,234.33,236.81,6511000
ANAC,20111012,6.44,6.61,6.44,6.58,22600
ANAD,20111012,2.33,2.43,2.28,2.42,381800
ANAT,20111012,71.76,72.38,70.5,71.84,14200
ANCB,20111012,5.6,5.67,5.49,5.6,11100
ANCI,20111012,1.71,1.8,1.71,1.74,600
ANCX,20111012,8,8.06,7.87,8.04,2800
ANDE,20111012,33.88,33.92,33.4,33.56,165700
ANEN,20111012,20.04,20.69,20.01,20.56,192000
ANGO,20111012,14.7,15.01,14.66,14.94,143900
ANIK,20111012,6.01,6.1,5.94,6.04,9300
ANLY,20111012,3.48,3.5,3.47,3.49,41000
ANSS,20111012,49.96,51.23,49.83,50.52,234900
ANTH,20111012,5.74,6.03,5.63,5.85,173400
ANTP,20111012,2.16,2.16,1.91,1.91,8800
AOSL,20111012,7.97,8,7.9,8,57100
APAGF,20111012,80.27,80.84,79.26,80.73,20800
APEI,20111012,37.24,38.52,37.11,38.27,96100
APFC,20111012,7.56,7.66,7.25,7.34,6200
APOG,20111012,10.13,10.24,9.81,10.08,149900
APOL,20111012,44.18,44.49,43.24,44.11,1626000
APPY,20111012,16.74,16.74,14.94,16.14,10800
APRI,20111012,3.95,4.04,3.95,3.98,63000
APSA,20111012,14.12,14.5,14.12,14.5,2800
APWC,20111012,2.75,3.1,2.74,3.05,54800
ARAY,20111012,3.97,3.97,3.85,3.89,537100
ARCC,20111012,14.29,14.5,14.23,14.34,1364000
ARCI,20111012,4.7,4.7,4.59,4.6,12800
ARCP,20111012,11.94,12,11.54,12,7000
ARCW,20111012,2.99,2.99,2.99,2.99,0
ARDNA,20111012,83.48,83.48,82.48,82.48,800
AREX,20111012,21.36,23.31,21.34,22.62,601700
ARIA,20111012,10.05,10.05,9.59,9.67,2900800
ARII,20111012,18.48,18.65,17.97,18.07,96700
ARKR,20111012,13.1,13.2,12.8,13.13,9000
ARLP,20111012,68.93,69.99,68.18,68.86,61800
