<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120815,5.71,5.79,5.7,5.77,37500
AAIT,20120815,26.04,26.04,26.04,26.04,100
AAME,20120815,2.58,2.66,2.58,2.58,2400
AAON,20120815,18.77,19.01,18.66,18.86,45800
AAPL,20120815,631.3,634,627.75,630.83,9196700
AAWW,20120815,51.12,52.44,50.96,51.97,217700
AAXJ,20120815,54.34,54.39,54.14,54.27,128300
ABAX,20120815,37.63,38.51,37.63,38.46,50000
ABCB,20120815,11.34,11.7,11.34,11.65,21900
ABCD,20120815,0.85,1,0.85,0.9,26200
ABCO,20120815,41.12,42.22,40.97,41.84,162300
ABFS,20120815,10.16,10.44,10.16,10.23,298000
ABIO,20120815,1.92,2.1,1.92,2.04,91000
ABMD,20120815,20.34,21.35,20.08,20.52,484600
ABTL,20120815,3.57,3.91,3.57,3.67,12100
ACAD,20120815,1.67,1.7,1.54,1.63,304200
ACAS,20120815,10.96,11.07,10.96,11.01,2916600
ACAT,20120815,42.77,43.47,42.48,43.12,82400
ACCL,20120815,7.65,7.78,7.65,7.77,37400
ACET,20120815,8.77,8.9,8.77,8.85,33700
ACFC,20120815,2.5,2.5,2.4,2.41,9400
ACFN,20120815,8.07,8.2,7.84,8.09,138800
ACGL,20120815,39.44,39.95,39.38,39.68,416000
ACHC,20120815,17.9,18.46,17.67,18.44,66200
ACHN,20120815,5.83,5.99,5.78,5.9,286000
ACIW,20120815,44.77,44.77,44.02,44.18,309200
ACLS,20120815,1.01,1.03,1,1.03,380400
ACNB,20120815,14.4,14.48,14.35,14.35,2300
ACOR,20120815,22.77,23.27,22.66,23,268700
ACPW,20120815,4,4.15,4,4.05,47800
ACRX,20120815,2.99,3.09,2.98,2.99,2800
ACTG,20120815,24.65,25.23,24.5,25.1,523800
ACTS,20120815,1.63,1.65,1.62,1.63,25300
ACUR,20120815,1.49,1.49,1.4,1.44,28200
ACWI,20120815,45.49,45.59,45.42,45.48,305000
ACWX,20120815,38.41,38.48,38.32,38.41,181400
ACXM,20120815,16.53,16.77,16.53,16.74,207900
ADAT,20120815,1.44,1.44,1.38,1.42,8000
ADBE,20120815,32.24,32.95,32.12,32.91,3632900
ADEP,20120815,3.55,3.71,3.55,3.71,2200
ADES,20120815,21.86,22.67,21.86,22.21,32000
ADI,20120815,40.26,40.72,40.21,40.43,1338700
ADNC,20120815,17.15,18.43,17.04,18.29,45000
ADP,20120815,57.63,57.99,57.55,57.84,1422600
ADRA,20120815,23.83,23.87,23.67,23.8,2600
ADRD,20120815,19.39,19.54,19.39,19.47,3300
ADRE,20120815,38.78,39.01,38.78,38.95,73900
ADRU,20120815,19.4,19.4,19.4,19.4,0
ADSK,20120815,34.05,34.58,34.05,34.48,2467900
ADTN,20120815,21.35,22.06,21.03,21.82,628500
ADUS,20120815,4.72,4.72,4.38,4.59,46100
ADVS,20120815,22.51,23.26,22.48,22.99,431600
AEGN,20120815,19.17,19.65,19.17,19.55,82700
AEGR,20120815,13.95,14.49,13.95,14.41,74300
AEHR,20120815,1.13,1.2,1.09,1.18,4400
AEIS,20120815,13.41,13.59,13.3,13.46,261500
AEPI,20120815,46.48,47.09,46.48,47.09,12900
AERL,20120815,3.56,3.75,3.56,3.67,156300
AETI,20120815,4.45,4.46,4.45,4.46,800
AEY,20120815,2.08,2.1,2.07,2.1,6700
AEZS,20120815,3.12,3.12,2.64,2.82,2154100
AFAM,20120815,21.71,22,21.69,21.94,25200
AFCB,20120815,16.41,16.41,16.41,16.41,400
AFCE,20120815,22.96,23.94,22.91,23.8,158000
AFFX,20120815,4.09,4.14,4.03,4.1,830900
AFFY,20120815,16.22,17,16.22,16.85,907700
AFOP,20120815,9.4,9.49,9.18,9.41,25800
AFSI,20120815,28.85,29.24,28.75,29.21,184700
AGEN,20120815,4.48,4.57,4.44,4.55,54500
AGII,20120815,30.38,30.67,30.26,30.61,37400
AGNC,20120815,34.2,34.44,34.02,34.04,6571000
AGNCP,20120815,26.83,26.99,26.6,26.94,37900
AGYS,20120815,8.25,8.59,8.25,8.53,25900
AHGP,20120815,46.61,47.45,46.61,47.12,15300
AHPI,20120815,2.8,2.8,2.8,2.8,0
AIMC,20120815,17.18,17.61,17.11,17.46,87700
AINV,20120815,7.7,7.75,7.67,7.73,965300
AIRM,20120815,37.9267,38.26,37.7367,38.1867,56300
AIRT,20120815,8.35,8.6,8.31,8.6,1500
AIXG,20120815,14.67,14.91,14.66,14.81,59600
AKAM,20120815,35.5,37.38,35.5,36.8,5079200
AKRX,20120815,12.72,13.26,12.67,12.96,939500
ALCO,20120815,29.4,29.98,29.4,29.89,7000
ALCS,20120815,6.75,7,6.75,7,1100
ALGN,20120815,34.08,34.34,33.81,34.25,434500
ALGT,20120815,66.99,68.15,66.99,67.78,89100
