<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110111,6.09,6.32,6.06,6.24,8300
AAME,20110111,2.07,2.07,1.93,1.98,11900
AAON,20110111,18.1,18.32,17.7933,18.1133,42800
AAPL,20110111,344.88,344.96,339.47,341.64,15859900
AAWW,20110111,51.95,52.9,51.5,51.97,225500
AAXJ,20110111,63.46,63.64,63.26,63.4,1825700
ABAX,20110111,25.09,25.54,25,25.35,49700
ABCB,20110111,10.9,10.94,10.57,10.83,24600
ABCD,20110111,3.32,3.38,3.31,3.37,20100
ABCO,20110111,23.855,24.22,23.855,24.005,18200
ABFS,20110111,25.73,26.46,25.26,25.33,328100
ABIO,20110111,19.74,19.92,19.44,19.62,36300
ABMD,20110111,10.05,10.1,9.99,10.09,61000
ABTL,20110111,5.45,5.45,5.1,5.25,200400
ACAD,20110111,1.5,1.59,1.42,1.59,2131700
ACAS,20110111,8.04,8.15,8,8.14,3818200
ACAT,20110111,14.13,14.7,14.01,14.7,90900
ACCL,20110111,8.43,8.52,8.38,8.51,109200
ACET,20110111,8.74,8.83,8.53,8.55,83500
ACFC,20110111,1.77,1.85,1.77,1.8,1400
ACFN,20110111,4.13,4.13,3.98,4.05,22500
ACGL,20110111,28.8,29.2033,28.7267,29.1567,438700
ACHN,20110111,4.31,4.38,4.27,4.33,79300
ACIW,20110111,26.63,26.87,26.25,26.57,79400
ACLS,20110111,3.24,3.43,3.24,3.34,1506500
ACNB,20110111,15.48,15.49,15.48,15.49,700
ACOR,20110111,31,31.67,30.81,30.98,1092900
ACPW,20110111,12.2,12.35,11.85,11.9,430400
ACTG,20110111,25.75,25.82,25.07,25.36,235100
ACTS,20110111,2.3,2.35,2.27,2.32,70800
ACUR,20110111,3.45,3.62,3.42,3.48,70600
ACWI,20110111,46.78,46.79,46.5,46.68,378900
ACWX,20110111,43.61,43.73,43.44,43.61,96600
ACXM,20110111,17.02,17.42,17.02,17.41,574100
ADAT,20110111,1.04,1.04,0.94,1.02,191700
