<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120612,5.66,5.85,5.6,5.64,22900
AAIT,20120612,26.12,26.12,26.12,26.12,0
AAME,20120612,2.71,2.74,2.69,2.72,1600
AAON,20120612,19.31,19.61,18.88,19.45,45800
AAPL,20120612,574.46,576.62,566.7,576.16,15556400
AAWW,20120612,44.12,44.87,43.33,44.38,157500
AAXJ,20120612,51.26,51.66,51.11,51.65,223300
ABAX,20120612,32.9,33.55,32.6,33.28,97500
ABCB,20120612,11.35,11.57,11.28,11.5,51900
ABCD,20120612,1.33,1.37,1.14,1.16,86000
ABCO,20120612,47.65,47.94,46.935,47.89,85700
ABFS,20120612,11.95,12,11.47,11.52,334100
ABIO,20120612,3.06,3.06,2.88,3.06,46800
ABMD,20120612,21.26,21.63,20.62,21.45,350900
ABTL,20120612,3.75,3.9,3.7,3.9,138400
ACAD,20120612,1.34,1.38,1.34,1.35,111200
ACAS,20120612,9.1,9.27,9.06,9.23,2927100
ACAT,20120612,35.41,35.89,34.29,35.01,139700
ACCL,20120612,7.7,7.72,7.53,7.65,199000
ACET,20120612,8.41,8.64,8.33,8.63,106900
ACFC,20120612,2.25,2.25,2.25,2.25,0
ACFN,20120612,8.39,8.62,7.95,8.05,280800
ACGL,20120612,38.24,38.24,37.85,38.02,408700
ACHC,20120612,17.1,17.58,16.68,17.45,141400
ACHN,20120612,6.14,6.23,6.02,6.16,515100
ACIW,20120612,38.77,39.18,38.71,39.11,192200
ACLS,20120612,1.14,1.16,1.12,1.16,300500
ACNB,20120612,14.89,14.89,14.69,14.7,1700
ACOR,20120612,22.12,22.46,21.46,21.62,317600
ACPW,20120612,4.55,4.55,4.1,4.45,233100
ACRX,20120612,3,3,2.97,2.97,3200
ACTG,20120612,33.48,34.62,33.05,34.56,321800
ACTS,20120612,1.7,1.7,1.64,1.68,223600
ACUR,20120612,2.85,2.9,2.77,2.87,18200
ACWI,20120612,42.64,43,42.37,42.98,425100
ACWX,20120612,36.06,36.35,35.8,36.35,121900
ACXM,20120612,13.42,13.42,13.19,13.31,633900
ADAT,20120612,1.32,1.34,1.3,1.3,20900
ADBE,20120612,31.34,31.78,31.2,31.77,3305600
ADEP,20120612,4.75,4.9,4.7,4.72,9600
ADES,20120612,24.89,26.5,24.89,26.48,55400
ADI,20120612,36.56,37.31,36.43,37.3,2034000
ADNC,20120612,18.9,19.37,18.3,19.18,35100
ADP,20120612,53.41,53.73,53.05,53.7,1934800
ADRA,20120612,22.7,22.7,22.7,22.7,200
ADRD,20120612,18.18,18.24,18.14,18.24,2400
ADRE,20120612,36.54,36.88,36.5,36.88,29200
ADRU,20120612,17.68,17.68,17.68,17.68,0
ADSK,20120612,32.05,32.47,31.8,32.3,1960700
ADTN,20120612,28.71,29.33,28.47,29.33,588500
ADUS,20120612,3.97,4.3,3.97,4.29,5400
ADVS,20120612,25.83,26.08,25.47,26.06,99800
AEGN,20120612,15.16,15.65,14.88,15.12,165400
