<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111024,3.05,3.25,3.02,3.22,28000
AAME,20111024,1.85,1.93,1.8,1.89,4100
AAON,20111024,19.26,19.99,19.26,19.94,65900
AAPL,20111024,396.18,406.5,395.4,405.77,17941200
AAWW,20111024,36.47,40.99,36.47,39.31,323700
AAXJ,20111024,52.02,53.34,51.96,52.96,456800
ABAX,20111024,24.57,25.69,24.26,25.11,119400
ABCB,20111024,9.55,9.91,9.49,9.6,113500
ABCD,20111024,3.09,3.28,3.09,3.28,53500
ABCO,20111024,31.22,31.315,30.97,31.08,192100
ABFS,20111024,18.59,19.46,18.53,19.31,382800
ABIO,20111024,7.44,7.5,7.26,7.38,14200
ABMD,20111024,11.72,12.51,11.72,12.49,197600
ABTL,20111024,4.35,4.5,4.15,4.45,84800
ACAD,20111024,1.14,1.17,1.12,1.15,330900
ACAS,20111024,7.05,7.38,7.05,7.33,2575400
ACAT,20111024,16.51,17.08,16.31,16.63,65000
ACCL,20111024,6.13,6.28,6.1,6.17,176500
ACET,20111024,6.01,6.1,5.97,6.08,73500
ACFC,20111024,1.86,1.9,1.86,1.9,900
ACFN,20111024,5.45,5.49,5.29,5.35,35000
ACGL,20111024,36,36.66,35.91,36.42,1118800
ACHN,20111024,5.93,6.24,5.88,6.13,223500
ACIW,20111024,28.29,29.16,28.18,29.03,332600
ACLS,20111024,1.25,1.3,1.23,1.3,621900
ACNB,20111024,14.5,14.5,14.5,14.5,200
ACOR,20111024,22.24,22.81,22.01,22.73,304600
ACPW,20111024,5.5,5.65,5.3,5.65,800800
ACRX,20111024,2.9,3.11,2.85,3.05,12900
ACTG,20111024,38.75,39.75,38.42,39.37,490900
ACTS,20111024,2.05,2.1,2.04,2.1,58100
ACUR,20111024,5.01,5.04,4.67,4.74,125200
ACWI,20111024,42.96,43.82,42.96,43.7,679900
ACWX,20111024,38.37,39.13,38.37,38.98,690100
ACXM,20111024,11.51,12.1,11.34,12.04,654000
ADAT,20111024,1.26,1.3,1.24,1.28,164300
ADBE,20111024,27.31,28.23,27.24,28.2,6770600
ADEP,20111024,3.46,3.46,3.3,3.32,12000
ADES,20111024,17.75,17.75,17.09,17.4,22800
ADI,20111024,35.3,36.5,35.28,36.07,3151400
ADP,20111024,52.25,52.94,52.23,52.66,2144500
ADRA,20111024,23.97,23.99,23.62,23.97,1000
ADRD,20111024,19.47,19.79,19.47,19.66,23300
ADRE,20111024,38.79,39.91,38.65,39.91,27900
ADRU,20111024,19.13,19.52,19.13,19.52,3200
ADSK,20111024,31.96,33.17,31.96,33.05,2681700
ADTN,20111024,31.13,31.95,30.95,31.82,978700
ADUS,20111024,3.94,3.94,3.63,3.75,31800
ADVS,20111024,22.84,24.33,22.59,24.29,177200
AEGR,20111024,14.01,14.23,13.8,14.06,43400
AEHR,20111024,0.77,0.84,0.74,0.84,6500
AEIS,20111024,8.95,9.5,8.86,9.46,354700
AEPI,20111024,23.55,24.1,23.26,23.62,26700
AERL,20111024,6.16,6.24,5.9,6.14,114200
AETI,20111024,3.7,3.75,3.7,3.7,3500
AEY,20111024,2.17,2.19,2.13,2.13,3000
AEZS,20111024,9.12,9.48,9,9.06,1457500
AFAM,20111024,17.76,19,17.66,18.77,145500
AFCB,20111024,12.25,12.25,12.25,12.25,500
AFCE,20111024,13.79,14.23,13.75,13.93,86900
AFFX,20111024,5.26,5.49,5.1,5.48,2601100
AFFY,20111024,5.4,5.45,5.21,5.28,475400
AFOP,20111024,7.61,7.62,7.4,7.55,11100
AFSI,20111024,24.15,25.49,24.15,25.43,390800
AGEN,20111024,2.96,2.99,2.82,2.89,69800
AGII,20111024,30.52,30.82,30.39,30.51,119400
AGNC,20111024,27.53,28.58,27.45,28.56,8261300
AGYS,20111024,8.67,8.96,8.52,8.81,114200
AHGP,20111024,46.78,48.28,46.78,47.69,63400
AHPI,20111024,3.66,3.67,3.56,3.57,1600
AIMC,20111024,13.02,14.05,12.95,14.02,221400
AINV,20111024,7.75,7.97,7.71,7.97,2353400
AIRM,20111024,26.65,27,26.4267,26.6667,89000
AIRT,20111024,7.96,7.99,7.96,7.98,2700
AIXG,20111024,13.06,14.14,13.06,14.03,285600
AKAM,20111024,24.04,24.7,23.95,24.66,2848200
AKRX,20111024,8.82,9.04,8.67,8.97,1302200
ALCO,20111024,21.83,22.41,21.83,22.41,2700
ALGN,20111024,17.37,18.1,17.32,18.04,420400
ALGT,20111024,50.99,52.52,50.24,52.25,187300
ALIM,20111024,6.88,7.49,6.8,7.44,85800
ALKS,20111024,17.19,17.2,16.93,17.16,549000
ALLB,20111024,10,10.07,10,10,2600
ALLT,20111024,11.9,12.3,11.9,12.19,131700
ALNY,20111024,7.58,7.84,7.51,7.83,338600
ALOG,20111024,52.2,53.58,51.92,53.38,107500
ALOT,20111024,7.18,7.18,7.18,7.18,0
ALSK,20111024,6.25,6.38,6.15,6.26,1088200
ALTE,20111024,21.99,22.5,21.75,22.4,673700
ALTI,20111024,1.42,1.43,1.36,1.4,42000
ALTR,20111024,37.1,38.5,37.05,38.06,8195100
ALVR,20111024,9.2,10,9.1,9.6,221400
ALXA,20111024,13.4,14.4,13.4,14.2,851600
ALXN,20111024,68.24,70.42,68.2,69.56,1681900
AMAG,20111024,13.49,14.11,13.47,13.74,356700
AMAP,20111024,13.44,13.67,12.91,13.54,42500
AMAT,20111024,11.77,11.99,11.73,11.93,11536400
AMBT,20111024,7.5,7.5,7.33,7.38,400
AMCC,20111024,5.84,6.1,5.83,6.04,707100
AMCF,20111024,2.68,2.94,2.66,2.8,31300
AMCN,20111024,2.33,2.53,2.33,2.5,26600
AMCX,20111024,33.97,34.68,33.7,34.09,96500
AMED,20111024,13.21,13.86,13.14,13.7,453900
AMGN,20111024,58.5,59.05,58.25,58.95,4414900
AMIC,20111024,4.69,4.69,4.69,4.69,0
