<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110713,4.1,4.29,4.1,4.27,13700
AAME,20110713,2.05,2.05,2.05,2.05,5100
AAON,20110713,22.89,23.79,22.89,23.71,82900
AAPL,20110713,358.33,360,356.38,358.02,13987000
AAWW,20110713,59.01,59.06,56.55,57.79,342200
AAXJ,20110713,61.3,61.91,61.16,61.21,555700
ABAX,20110713,29.16,30.19,29.16,29.79,73100
ABCB,20110713,9.19,9.41,8.76,9.29,34100
ABCD,20110713,3.32,3.38,3.32,3.37,17200
ABCO,20110713,28.07,28.535,28.07,28.325,22200
ABFS,20110713,26.72,26.78,26.28,26.43,450300
ABIO,20110713,9.24,9.54,8.82,9.42,119200
ABMD,20110713,16.3,17.28,16.3,16.58,164900
ABTL,20110713,5.85,5.85,5.4,5.5,194500
ACAD,20110713,1.69,1.78,1.69,1.71,184400
ACAS,20110713,9.9,10.16,9.85,9.96,3911300
ACAT,20110713,14.58,15.33,14.02,15.05,105000
ACCL,20110713,7.3,7.53,7.28,7.35,84700
ACET,20110713,6.31,6.47,6.15,6.45,358500
ACFC,20110713,6.3,6.3,6.3,6.3,0
ACFN,20110713,4.18,4.27,4.09,4.27,32100
ACGL,20110713,33.15,33.59,33.02,33.34,665500
ACHN,20110713,7.72,8.01,7.69,8.01,1008400
ACIW,20110713,35.75,36.31,34.64,35.6,155100
ACLS,20110713,1.73,1.73,1.63,1.65,832100
ACNB,20110713,15.45,15.52,15.45,15.52,600
ACOR,20110713,31.03,32.08,31.03,31.09,637300
ACPW,20110713,12.1,12.35,11.8,11.9,228200
ACRX,20110713,4.58,4.7,4.57,4.57,6100
ACTG,20110713,37.2,38.58,36.92,38.02,207600
ACTS,20110713,2.16,2.17,2.13,2.13,36200
ACUR,20110713,3.79,3.9,3.75,3.84,93700
ACWI,20110713,47.51,48.11,47.44,47.68,412000
ACWX,20110713,43.85,44.26,43.62,43.91,1493200
ACXM,20110713,12.77,13.04,12.64,12.7,396900
ADAT,20110713,2.06,2.08,2,2.02,132100
ADBE,20110713,30.52,30.76,29.97,30.07,5277300
ADEP,20110713,4.06,4.09,3.95,4.05,4800
ADES,20110713,17.13,17.59,17.13,17.52,20900
ADI,20110713,36.87,36.96,36.09,36.26,4021600
ADP,20110713,54.03,54.29,53.56,53.69,1745300
ADRA,20110713,27.57,27.91,27.57,27.69,2800
ADRD,20110713,21.62,21.91,21.62,21.7,21200
ADRE,20110713,45.37,45.89,45.27,45.58,78400
ADRU,20110713,21.18,21.4,21.18,21.3,57800
ADSK,20110713,37.54,38.21,37.2,37.26,2475400
ADTN,20110713,40.86,40.95,36.05,36.11,7056200
ADUS,20110713,6.1,6.17,6.01,6.07,80400
ADVS,20110713,28.9,29.05,28.01,28.11,238500
AEGR,20110713,15.5,15.81,15.39,15.51,25300
AEHR,20110713,1.26,1.3,1.26,1.29,4500
AEIS,20110713,12.95,13.1,12.81,13,628000
AEPI,20110713,29.17,29.58,28.85,29.24,12300
AERL,20110713,7.89,7.89,7.7,7.79,56100
AETI,20110713,3.51,3.51,3.43,3.49,6200
AEY,20110713,2.59,2.6,2.53,2.57,10900
AEZS,20110713,14.34,14.34,13.98,14.1,1794600
AFAM,20110713,27.18,27.77,27.18,27.41,126400
AFCB,20110713,12.9,12.9,12.87,12.87,400
AFCE,20110713,16.87,17.12,16.68,16.8,214000
AFFX,20110713,6.53,6.72,6.47,6.66,2301100
AFFY,20110713,7.26,7.86,7.02,7.78,1347600
AFOP,20110713,8.66,8.86,8.2,8.2,59500
AFSI,20110713,23.54,23.98,23.54,23.95,212800
AGEN,20110713,0.78,0.8,0.77,0.78,103500
AGII,20110713,29.9,30.15,29.54,29.88,111800
AGNC,20110713,29.71,29.82,29.55,29.6,3384600
AGYS,20110713,8.79,9.44,8.79,9.39,238300
AHGP,20110713,50.11,50.83,49.34,49.44,80800
AHPI,20110713,4.05,4.05,3.93,4.05,800
AIMC,20110713,24.26,25.26,24.25,25.24,274800
AINV,20110713,10.03,10.14,9.98,9.99,1369600
AIRM,20110713,25.0533,25.44,24.8233,24.9667,38000
AIRT,20110713,9.06,9.18,9.05,9.13,7600
AIXG,20110713,29.9,30.17,29.46,29.59,448400
AKAM,20110713,31.23,31.53,30.9,30.95,2973300
AKRX,20110713,7.25,7.47,7.21,7.44,943300
ALCO,20110713,25.76,25.94,25.54,25.93,6900
ALGN,20110713,23.45,24.16,23.3,23.8,479100
ALGT,20110713,47.5,48.38,46.97,47,208500
ALIM,20110713,8.3,8.5,8.13,8.49,121700
ALKS,20110713,19.78,19.88,19.15,19.24,1158900
ALLB,20110713,11.22,11.22,11.22,11.22,0
ALLT,20110713,17.55,18.6,17.46,17.72,374700
ALNY,20110713,9.77,10.09,9.75,9.99,178800
ALOG,20110713,54.49,55.42,54.11,54.44,50300
ALOT,20110713,8.85,8.85,8.5,8.7,7700
ALSK,20110713,8.64,8.73,8.58,8.6,519200
ALTE,20110713,22.75,22.78,22.4,22.63,391400
