<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121105,6.33,6.54,6.09,6.27,27100
AAIT,20121105,26.82,26.82,26.82,26.82,200
AAME,20121105,2.91,2.93,2.76,2.92,1300
AAON,20121105,20.29,20.99,20.29,20.57,24500
AAPL,20121105,583.52,587.77,577.6,584.62,18903000
AAWW,20121105,44.61,45.17,43.54,43.8,363300
AAXJ,20121105,57.08,57.34,56.79,57.29,226500
ABAX,20121105,37.11,38.19,36.6,37.35,157200
ABCB,20121105,10.77,10.98,10.68,10.98,29400
ABCD,20121105,0.81,0.85,0.75,0.75,25600
ABCO,20121105,49.04,49.3,48.22,48.74,180800
ABFS,20121105,8.25,8.4,8.06,8.2,253000
ABIO,20121105,1.56,1.74,1.56,1.62,14900
ABMD,20121105,13.92,13.92,12.98,13.48,1433200
ABTL,20121105,3.96,4.02,3.96,4.02,10600
ACAD,20121105,2.2,2.39,2.2,2.27,1471500
ACAS,20121105,11.74,11.9,11.65,11.83,2376200
ACAT,20121105,37.26,37.67,36.64,36.88,185900
ACCL,20121105,9.07,9.25,8.97,9.22,225100
ACET,20121105,9.83,10.11,9.74,10.05,136400
ACFC,20121105,1.92,1.92,1.92,1.92,600
ACFN,20121105,8.77,8.98,8.5,8.78,78200
ACGL,20121105,42.31,42.85,42.04,42.66,640700
ACHC,20121105,20.15,20.66,19.95,20.41,106000
ACHN,20121105,9.15,9.35,9,9.1,699000
ACIW,20121105,38.09,38.58,37.98,38.19,352200
ACLS,20121105,0.96,1,0.95,0.98,148200
ACNB,20121105,16.03,16.24,16.03,16.24,700
ACOR,20121105,23.8,25.06,23.67,24.93,402600
ACPW,20121105,3.6,3.7,3.6,3.7,85800
ACRX,20121105,3.09,3.09,2.9,2.92,15300
ACTG,20121105,25.04,25.32,24.64,24.72,281400
ACTS,20121105,1.63,1.63,1.6,1.63,29900
ACUR,20121105,1.37,1.41,1.33,1.39,17400
ACWI,20121105,46.58,46.78,46.48,46.72,162600
ACWX,20121105,39.62,39.81,39.6,39.75,251900
ACXM,20121105,17.66,18.01,17.51,17.8,368300
ADAT,20121105,1.39,1.4,1.35,1.36,8700
ADBE,20121105,34.18,34.33,33.83,34.24,2808400
ADEP,20121105,3.94,3.95,3.9,3.91,12100
ADES,20121105,17.18,18.44,17.18,17.44,181500
ADI,20121105,39.64,40.88,39.64,40.77,1682300
ADNC,20121105,7.82,7.84,7.4,7.61,209000
ADP,20121105,57.14,57.15,55.84,56.4,3883500
ADRA,20121105,23.68,23.91,23.64,23.91,4500
ADRD,20121105,19.92,20.06,19.92,19.98,12500
ADRE,20121105,39.02,39.3,39.02,39.21,39000
ADRU,20121105,20.25,20.25,20.25,20.25,0
ADSK,20121105,32.24,32.24,31.73,31.98,1630800
ADTN,20121105,17,17.45,16.74,17.15,1103300
