<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAIT,20130411,28.11,28.46,28.07,28.07,2800
AAME,20130411,3.4,3.4,3.26,3.28,19500
AAON,20130411,18.6,18.7267,18.48,18.5867,52000
AAPL,20130411,433.72,437.99,431.2,434.33,11736200
AAWW,20130411,39.66,40.54,39.66,40,387400
AAXJ,20130411,58.27,58.56,58.24,58.34,288300
ABAX,20130411,48.41,48.89,47.72,48.27,105400
ABCB,20130411,14.14,14.14,13.93,14.01,7100
ABCD,20130411,0.97,1.05,0.96,1.04,3900
ABCO,20130411,52.68,53.16,52.31,52.9,373200
ABFS,20130411,11.82,11.82,10.86,10.93,315800
ABIO,20130411,2.19,2.2,2.1,2.11,12300
ABMD,20130411,16.83,17,16.7,16.8,154800
ABTL,20130411,4.24,4.25,4.19,4.22,4900
ACAD,20130411,11.11,13.92,10.72,13.1,40012300
ACAS,20130411,14.61,14.68,14.42,14.62,4276500
ACAT,20130411,40.43,42.09,40.43,41.56,189200
ACCL,20130411,9.9,9.94,9.86,9.91,164600
ACET,20130411,11.05,11.11,10.98,11.06,59900
ACFC,20130411,4.7,4.7,4.47,4.47,1000
ACFN,20130411,6.63,6.9,6.63,6.77,32700
ACGL,20130411,51.69,52.05,51.69,51.84,806900
ACHC,20130411,29.53,29.96,28.94,29.03,215000
ACHN,20130411,7.56,7.56,7.16,7.39,2695300
ACIW,20130411,46.2,46.34,45.76,46.16,250900
ACLS,20130411,1.15,1.25,1.15,1.22,1069500
ACNB,20130411,16.65,16.65,16.65,16.65,400
ACOR,20130411,32,32.54,31.64,31.75,224700
ACPW,20130411,4.5,4.68,4.37,4.54,35200
ACRX,20130411,5.55,6.13,5.55,6,774200
ACST,20130411,2.32,2.48,2.32,2.4,33200
ACTG,20130411,29.71,29.95,29.37,29.52,329300
ACTS,20130411,2.99,2.99,2.76,2.87,288900
ACUR,20130411,2.18,2.35,2.16,2.29,363400
ACWI,20130411,51.55,51.81,51.46,51.65,509200
ACWX,20130411,43.46,43.64,43.36,43.48,167100
ACXM,20130411,20.36,20.41,20.19,20.26,220200
