<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120104,4.08,4.14,4.04,4.08,7700
AAME,20120104,1.96,1.96,1.96,1.96,400
AAON,20120104,20.44,21.21,20.24,20.44,53900
AAPL,20120104,410.08,414.68,409.28,413.44,9294400
AAWW,20120104,38.97,39.56,38.61,39.28,166600
AAXJ,20120104,50.71,50.97,50.53,50.87,314400
ABAX,20120104,28.01,29.03,27.93,28.11,54800
ABCB,20120104,10.54,10.54,10.22,10.36,46900
ABCD,20120104,3.43,3.43,3,3.06,16300
ABCO,20120104,36.95,37.955,36.55,37.805,92600
ABFS,20120104,19.23,19.89,19.17,19.69,362300
ABIO,20120104,5.94,5.94,5.82,5.94,28300
ABMD,20120104,18.29,18.5,17.96,18.11,180300
ABTL,20120104,3.55,3.7,3.55,3.7,35500
ACAD,20120104,1.12,1.12,1.08,1.09,58400
ACAS,20120104,7.09,7.38,7.04,7.33,14606700
ACAT,20120104,21.83,22.63,21.63,22.23,102500
ACCL,20120104,6.8,6.9,6.73,6.8,45000
ACET,20120104,6.93,7.05,6.9,6.92,92300
ACFC,20120104,2.9,2.9,2.25,2.5,23300
ACFN,20120104,6.61,6.98,6.46,6.94,126800
ACGL,20120104,37.63,37.64,36.64,36.8,749600
ACHC,20120104,9.71,10.05,9.71,9.74,46800
ACHN,20120104,8,8.15,7.65,7.71,968600
ACIW,20120104,28.53,28.87,28.46,28.46,183800
ACLS,20120104,1.39,1.4,1.35,1.36,259400
ACNB,20120104,14.18,14.18,13.9,14,1300
ACOR,20120104,24.65,24.92,24.3,24.85,639300
ACPW,20120104,3.45,3.55,3.3,3.5,444500
ACRX,20120104,1.95,2.12,1.95,2.02,4200
ACTG,20120104,36.32,37.02,34.96,35.74,544100
ACTS,20120104,1.88,1.89,1.88,1.89,21100
ACUR,20120104,3.52,3.57,3.49,3.51,22700
ACWI,20120104,42.94,43.02,42.65,42.97,717000
ACWX,20120104,37.5,37.57,37.27,37.49,383900
ACXM,20120104,12.32,12.51,12.14,12.41,260800
ADAT,20120104,1.42,1.48,1.4,1.48,34200
ADBE,20120104,28.5,28.59,28.04,28.28,3852300
ADEP,20120104,2.46,2.49,2.35,2.42,900
ADES,20120104,22.71,22.91,22.44,22.49,35700
ADI,20120104,36.04,36.08,35.65,35.98,1427900
ADP,20120104,54.48,54.59,54.13,54.4,1880000
ADRA,20120104,23.39,23.39,23.15,23.17,3400
ADRD,20120104,18.99,19.13,18.99,19.13,2900
ADRE,20120104,39.1,39.46,39.07,39.4,23500
ADRU,20120104,19.1,19.1,19.1,19.1,0
ADSK,20120104,30.67,30.73,30.03,30.21,2778500
ADTN,20120104,29.01,29.46,27.68,29.01,1782100
ADUS,20120104,3.73,3.73,3.57,3.72,1500
ADVS,20120104,24.83,24.83,23.72,23.97,148100
AEGN,20120104,16.16,16.39,15.94,16.18,255600
AEGR,20120104,16.2,16.2,15.56,15.59,59400
AEHR,20120104,0.62,0.74,0.62,0.74,25900
AEIS,20120104,10.98,11.32,10.9,11,651000
AEPI,20120104,28.48,28.48,28,28.33,27900
AERL,20120104,6.12,6.32,6.05,6.24,113000
AETI,20120104,5.18,5.19,5.01,5.14,9000
AEY,20120104,2.08,2.12,2.04,2.11,17700
AEZS,20120104,9.42,9.54,9.12,9.48,432500
