<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20111118,2.95,3.06,2.85,2.95,50300
AAME,20111118,1.86,1.9,1.85,1.88,2900
AAON,20111118,21.16,21.37,20.94,21.12,56600
AAPL,20111118,378.92,379.99,374.88,374.94,13288300
AAWW,20111118,39.86,39.97,38.75,39.19,212300
AAXJ,20111118,51.19,51.21,50.58,50.84,222600
ABAX,20111118,26.54,26.61,26.12,26.46,68900
ABCB,20111118,10.03,10.1,9.98,9.99,86500
ABCD,20111118,3.09,3.22,2.93,3.02,24400
ABCO,20111118,34.605,34.695,34.065,34.405,39700
ABFS,20111118,18.96,19.42,18.6,19.34,540200
ABIO,20111118,8.4,8.94,7.8,7.8,297100
ABMD,20111118,18.99,18.99,18.31,18.39,185000
ABTL,20111118,3.9,4,3.75,4,15000
ACAD,20111118,1.05,1.08,1.02,1.06,59800
ACAS,20111118,7.21,7.36,7.18,7.19,2674200
ACAT,20111118,21.42,21.73,20.19,20.89,143000
ACCL,20111118,6.7,6.74,6.65,6.66,137500
ACET,20111118,6.51,6.51,6.2,6.29,32700
ACFC,20111118,1.06,1.06,1.02,1.04,2900
ACFN,20111118,5.14,5.14,5.03,5.03,34000
ACGL,20111118,36.07,36.6,35.84,36.45,1350800
ACHC,20111118,9.2,9.25,9.08,9.25,1300
ACHN,20111118,5.41,6.3,5.23,5.84,1762300
ACIW,20111118,30.22,30.42,29.74,30.08,248400
ACLS,20111118,1.28,1.29,1.21,1.24,269800
ACNB,20111118,13.79,14.01,13.75,14.01,1300
ACOR,20111118,21.89,22.1,21.45,22.03,316600
ACPW,20111118,3.9,4,3.75,3.75,497000
ACRX,20111118,2.87,2.87,2.87,2.87,1000
ACTG,20111118,32.68,33.01,32.38,32.67,274500
ACTS,20111118,1.99,1.99,1.91,1.98,17000
ACUR,20111118,3.81,3.87,3.45,3.47,227000
ACWI,20111118,41.98,41.98,41.53,41.71,1050800
ACWX,20111118,37.23,37.23,36.79,36.93,1068200
ACXM,20111118,12.82,12.82,12.45,12.53,360000
ADAT,20111118,1.7,1.7,1.62,1.68,53500
ADBE,20111118,27.72,27.76,27.13,27.18,6119800
ADEP,20111118,2.39,2.45,2.38,2.45,3700
ADES,20111118,15.25,16.09,15.2,15.94,127400
ADI,20111118,35.88,35.94,35.21,35.3,2926400
ADP,20111118,50.17,50.33,49.76,49.89,2491000
ADRA,20111118,22.64,22.76,22.64,22.66,3200
ADRD,20111118,18.66,18.77,18.51,18.61,88200
ADRE,20111118,39.69,39.71,39.06,39.24,29200
ADRU,20111118,18.46,18.52,18.46,18.48,1400
ADSK,20111118,34.45,34.68,33.39,33.5,2936100
ADTN,20111118,32.95,33.19,31.91,32.21,636200
ADUS,20111118,3.95,4,3.83,3.9,10500
ADVS,20111118,27.02,27.2,26.41,26.82,148900
AEGN,20111118,15.54,15.63,15.3,15.57,181900
AEGR,20111118,15.14,15.49,14.94,15.47,54600
AEHR,20111118,0.68,0.71,0.68,0.7,3500
AEIS,20111118,9.01,9.08,8.9,8.94,303400
AEPI,20111118,22.52,23.14,22.52,22.74,29300
AERL,20111118,6.43,6.75,6.16,6.28,89400
AETI,20111118,3.83,3.98,3.82,3.98,7200
AEY,20111118,2.19,2.19,1.9,2,31100
AEZS,20111118,10.14,10.32,9.78,10.08,873000
AFAM,20111118,14.95,14.95,14.6,14.65,44600
AFCB,20111118,12.22,12.22,12.22,12.22,0
AFCE,20111118,15.51,15.71,15.37,15.69,46200
AFFX,20111118,4.87,4.91,4.73,4.75,935100
AFFY,20111118,4.78,4.95,4.74,4.93,1148600
AFOP,20111118,8.8,8.95,8.74,8.75,20600
AFSI,20111118,25.87,26.01,25.61,25.74,176900
AGEN,20111118,2.66,2.69,2.57,2.59,29000
AGII,20111118,29.43,29.79,29.18,29.71,80700
AGNC,20111118,28.08,28.18,27.98,28.06,3087400
AGYS,20111118,8.83,8.83,8.43,8.47,97600
AHGP,20111118,48.75,50.02,48.75,49.78,46500
AHPI,20111118,3.61,3.61,3.41,3.6,2100
AIMC,20111118,16.32,16.56,16.11,16.25,125900
AINV,20111118,7.25,7.38,7.18,7.34,1984400
AIRM,20111118,26.5767,26.7067,26.21,26.4033,82100
AIRT,20111118,8.26,8.39,8.24,8.39,1400
AIXG,20111118,12.87,12.89,12.5,12.66,309800
AKAM,20111118,28.05,28.22,27.7,27.97,3685300
AKRX,20111118,9.18,9.23,8.98,9.02,530600
ALCO,20111118,20.93,20.95,20.07,20.2,11900
ALGN,20111118,22.5,22.8,22.2,22.43,624100
ALGT,20111118,49.58,50.7,49.58,50.6,95500
ALIM,20111118,1.31,1.35,1.26,1.29,402000
ALKS,20111118,15.22,15.44,14.97,15,462100
ALLB,20111118,10.07,10.11,10.02,10.02,3400
ALLT,20111118,15.67,15.76,14.99,15.06,379500
ALNY,20111118,7.05,7.33,7,7.21,478100
ALOG,20111118,53.48,54.56,53.31,53.58,56100
ALOT,20111118,7.86,7.86,7.8,7.8,800
ALSK,20111118,5.08,5.23,4.98,5.19,669000
ALTE,20111118,21.78,21.92,21.51,21.76,324200
ALTI,20111118,1.06,1.06,1.02,1.06,27900
ALTR,20111118,35.42,35.66,34.94,35.21,3794500
ALVR,20111118,9.4,9.8,9.3,9.5,51000
ALXA,20111118,11.8,12.4,10.7,12.3,1141900
ALXN,20111118,64.3,65.12,63.98,64.12,1046800
AMAG,20111118,16.44,16.6,15.89,16.54,225600
AMAP,20111118,11.46,11.47,10.21,10.6,156400
AMAT,20111118,11.47,11.52,11.13,11.23,16189000
AMBT,20111118,7.75,7.75,7.38,7.38,3800
AMCC,20111118,7.85,7.85,7.36,7.36,1482600
AMCF,20111118,3.1,3.1,2.92,3.06,22100
AMCN,20111118,2.78,2.98,2.7,2.86,158700
AMCX,20111118,36.96,37.99,36.73,37.37,121900
AMED,20111118,11.77,12.07,11.61,11.88,333700
AMGN,20111118,55.72,56.1,55.49,55.57,5523100
AMIC,20111118,5.19,5.19,4.92,4.92,1800
AMKR,20111118,4.64,4.71,4.59,4.63,1334400
AMNB,20111118,18.86,18.91,18.7,18.78,4100
AMOT,20111118,5.7,5.76,5.7,5.75,3300
AMOV,20111118,24.12,24.36,23.98,24.28,4200
AMPE,20111118,7.41,7.79,7.19,7.79,93000
AMRB,20111118,4.83,5,4.83,5,1000
AMRI,20111118,2.34,2.42,2.23,2.37,620100
AMRN,20111118,6.84,7,6.7,6.75,3117100
AMRS,20111118,11.8,11.86,11.56,11.7,155300
AMSC,20111118,4.3,4.74,4.3,4.39,1818600
AMSF,20111118,22.48,22.69,22.35,22.65,29100
AMSG,20111118,24.91,25.48,24.91,25.44,145200
AMSWA,20111118,8.5,8.5,8.27,8.44,46100
AMWD,20111118,13,13.34,13,13.17,17100
AMZN,20111118,205.26,205.34,197.11,197.14,8438400
ANAC,20111118,5.66,5.99,5.52,5.6,34400
ANAD,20111118,2.45,2.54,2.22,2.26,990700
ANAT,20111118,71.28,72.25,70.81,72.22,11200
ANCB,20111118,5.95,5.95,5.95,5.95,0
ANCI,20111118,1.26,1.38,1.05,1.23,3300
ANCX,20111118,8.25,8.25,8.25,8.25,2000
ANDE,20111118,40.09,40.51,39.81,40.45,110900
ANEN,20111118,18.46,18.46,17.8,17.91,68800
ANGI,20111118,16.3,16.3,15.6,15.8,584100
ANGO,20111118,14.13,14.22,13.98,14.2,64100
ANIK,20111118,7.93,8,7.82,7.9,14700
ANLY,20111118,5.2,5.25,5.05,5.05,23800
ANSS,20111118,58.57,58.86,57.58,58.71,494100
ANTH,20111118,6.63,6.63,6.05,6.48,127200
ANTP,20111118,1.66,1.68,1.66,1.68,4000
AOSL,20111118,9.25,9.71,9.18,9.68,122400
APAGF,20111118,79.16,82.44,79.16,80.41,8200
APEI,20111118,36.75,37.66,35.66,36,188800
APFC,20111118,7.8,7.95,7.7,7.8,1300
APOG,20111118,10.44,10.52,10.26,10.47,79400
APOL,20111118,45.17,45.57,44.79,44.98,1843900
APPY,20111118,12.9,13.2,12.36,13.2,24500
APRI,20111118,4.5,4.57,4.37,4.45,107300
APSA,20111118,12.59,12.71,12.59,12.71,300
APWC,20111118,3.11,3.12,2.91,3.05,900
ARAY,20111118,4.15,4.21,4.09,4.15,590300
ARCC,20111118,15.05,15.22,14.95,15.15,1590500
ARCI,20111118,5.3,5.3,4.78,4.89,81700
ARCP,20111118,10.25,10.3,10.2,10.3,12600
ARCW,20111118,3.02,3.02,3.02,3.02,0
ARDNA,20111118,94.94,94.94,91.15,91.15,800
AREX,20111118,28.36,28.8,27.78,28.39,458600
ARIA,20111118,10.21,10.43,10.15,10.21,1842500
ARII,20111118,24.03,24.5,23.49,23.53,59800
ARKR,20111118,14.15,14.15,14.15,14.15,0
ARLP,20111118,72.86,72.89,71.47,71.9,41500
ARMH,20111118,28.58,28.68,27.64,27.66,4572100
ARNA,20111118,1.39,1.4,1.36,1.37,575600
AROW,20111118,23.21,23.39,23.07,23.38,17200
ARQL,20111118,5.73,5.76,5.58,5.62,102100
ARRS,20111118,10.77,10.95,10.68,10.8,663300
ARRY,20111118,2.38,2.39,2.23,2.33,259100
ARTC,20111118,27.41,27.41,26.54,26.7,71500
ARTNA,20111118,17.92,18.02,17.79,17.93,11500
ARTW,20111118,6.13,6.21,6.05,6.12,6100
ARTX,20111118,1.43,1.48,1.34,1.47,14600
ARUN,20111118,24.24,24.28,21.7,22.04,7797100
ASBB,20111118,11.5,11.65,11.5,11.55,82300
ASBC,20111118,10.77,10.91,10.67,10.85,1736000
ASBI,20111118,3.85,3.91,3.85,3.91,200
ASCA,20111118,17.71,17.9,17.44,17.79,365500
ASCMA,20111118,44.08,44.84,43.85,44.47,33000
ASEI,20111118,73.92,75.52,73.5,75.14,47500
ASFI,20111118,8.21,8.28,8.14,8.25,14900
ASIA,20111118,9.02,9.03,8.5,8.54,787400
ASMI,20111118,27.56,27.7,27.26,27.44,12100
ASML,20111118,39.1,39.11,37.98,38.07,1047400
ASNA,20111118,14.12,14.22,13.68,13.805,489200
ASPS,20111118,45.92,45.92,44.74,45.52,117600
ASRV,20111118,1.96,1.97,1.95,1.97,8500
ASRVP,20111118,25.06,25.06,25.06,25.06,0
ASTC,20111118,0.55,0.61,0.54,0.61,62000
ASTE,20111118,33.34,33.34,32.41,32.5,151700
ASTI,20111118,0.78,0.81,0.78,0.8,44600
ASTM,20111118,2.4,2.4,2.17,2.23,618300
ASTX,20111118,1.75,1.79,1.71,1.71,205200
ASUR,20111118,2.6667,2.6667,2.52,2.5733,1200
ASYS,20111118,8.76,8.96,8.59,8.73,224700
ATAI,20111118,9.7,9.71,9.7,9.7,2900
ATAX,20111118,5.27,5.27,5.13,5.13,35000
ATEA,20111118,3.2,3.25,2.97,3.09,6200
ATEC,20111118,2.03,2.06,1.98,1.99,108100
ATHN,20111118,54.43,54.49,52.33,52.61,434500
ATHX,20111118,1.24,1.25,1.13,1.18,95400
ATLO,20111118,16.35,16.68,16.01,16.03,23300
ATMI,20111118,19.89,20.01,19.53,19.85,102700
ATML,20111118,9.45,9.47,9.02,9.11,12562400
ATNI,20111118,40.11,40.96,39.53,40.13,59400
ATNY,20111118,3.77,3.77,3.53,3.54,14700
ATRC,20111118,10.08,10.15,10,10.07,22800
ATRI,20111118,228.03,230.41,227.06,228.37,1600
ATRM,20111118,0.8,0.8,0.8,0.8,0
ATRO,20111118,32.81,34.09,32.68,34.08,67700
ATSG,20111118,5.21,5.21,5.04,5.14,171100
ATVI,20111118,12.15,12.2,11.96,12.05,11120900
ATX,20111118,11.1,11.1,10.63,11,19500
AUBN,20111118,19.41,19.41,19.41,19.41,0
AUDC,20111118,3.33,3.55,3.3,3.45,49700
AUXL,20111118,16.93,17.44,16.81,17.04,666900
AVAV,20111118,31.82,31.82,31.04,31.22,65600
AVEO,20111118,15.98,16.13,15.67,15.74,103800
AVGO,20111118,31.47,31.58,29.51,29.86,3227800
AVID,20111118,7.08,7.14,6.98,7.1,136000
AVNR,20111118,2.58,2.62,2.47,2.51,1501200
AVNW,20111118,1.96,1.99,1.93,1.98,162300
AWAY,20111118,31.69,31.88,30.52,31.11,216700
AWRE,20111118,2.9,2.97,2.9,2.97,500
AXAS,20111118,3.61,3.66,3.47,3.49,1006000
AXFN,20111118,18.44,18.44,18.44,18.44,0
AXTI,20111118,4.42,4.45,4.24,4.26,346600
AZPN,20111118,17.43,17.58,17.08,17.17,443500
BABY,20111118,8.09,8.21,8.07,8.12,83700
