<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121213,4.57,4.77,4.44,4.48,31800
AAIT,20121213,28.81,29.02,28.67,28.8,6100
AAME,20121213,2.92,2.95,2.92,2.95,2300
AAON,20121213,20.44,20.66,20.31,20.39,72500
AAPL,20121213,531.15,537.64,525.8,529.69,22330600
AAWW,20121213,42.33,42.68,41.22,41.59,136600
AAXJ,20121213,59.81,59.86,59.43,59.56,257700
ABAX,20121213,37.22,37.93,37.08,37.35,82800
ABCB,20121213,12.11,12.23,12,12.07,22100
ABCD,20121213,1.03,1.14,1.01,1.04,10300
ABCO,20121213,48.42,49.34,48.23,48.77,149200
ABFS,20121213,8.8,9.02,8.66,8.75,198700
ABIO,20121213,2.64,2.7,2.16,2.28,732000
ABMD,20121213,13.05,13.24,13,13.11,520400
ABTL,20121213,3.88,4,3.85,3.94,22500
ACAD,20121213,4.93,4.96,4.7,4.78,3265000
ACAS,20121213,12.16,12.27,12.07,12.18,4850400
ACAT,20121213,37.74,38.19,36.65,37.02,151100
ACCL,20121213,8.71,8.78,8.67,8.69,47300
ACET,20121213,9.66,9.76,9.6,9.66,110600
ACFC,20121213,2.1,2.1,2.1,2.1,0
ACFN,20121213,7.61,7.7,7.61,7.64,20700
ACGL,20121213,44.19,44.72,44.13,44.2,505400
ACHC,20121213,22.35,22.42,21.8,22.4,315800
ACHN,20121213,7.94,8.35,7.94,8.2,644400
ACIW,20121213,42.91,43.06,42.46,42.58,186900
ACLS,20121213,1.19,1.22,1.16,1.18,177400
ACNB,20121213,15.92,16.27,15.91,16.03,2400
ACOR,20121213,25.23,25.75,24.65,25.29,351700
ACPW,20121213,3.55,3.75,3.45,3.6,472400
ACRX,20121213,3.4,3.86,3.4,3.86,989900
ACTG,20121213,24.54,24.68,23.25,23.74,583600
ACTS,20121213,1.62,1.63,1.6,1.6,27100
ACUR,20121213,2.95,2.97,2.6,2.62,1084400
ACWI,20121213,47.9,48.04,47.64,47.75,1478000
ACWX,20121213,41.47,41.51,41.25,41.37,294500
ACXM,20121213,18,18,17.51,17.6,355700
ADAT,20121213,0.91,1,0.91,0.92,35300
ADBE,20121213,36.01,36.5,35.19,35.53,7746100
ADEP,20121213,2.6,2.63,2.57,2.57,46000
ADES,20121213,17.12,17.12,16.41,16.48,22200
ADI,20121213,41.7,41.99,41.36,41.52,1539800
ADNC,20121213,9.61,9.99,9.61,9.75,137100
ADP,20121213,57.45,57.89,57.29,57.58,1735300
ADRA,20121213,25.14,25.14,24.97,24.97,700
ADRD,20121213,20.92,20.94,20.92,20.94,3400
ADRE,20121213,39.45,39.67,39.28,39.35,34400
ADRU,20121213,21,21.01,20.94,21,5300
ADSK,20121213,34.28,34.33,33.53,33.88,2137100
ADTN,20121213,19.03,19.4,18.88,19.3,1081600
ADUS,20121213,6.84,7.25,6.84,7.15,5400
ADVS,20121213,22.17,22.28,22,22.18,273900
AEGN,20121213,20.8,21.23,20.73,20.97,182900
AEGR,20121213,22.41,22.45,21.75,21.98,155000
AEHR,20121213,0.9,0.94,0.86,0.9,17200
AEIS,20121213,12.95,13.03,12.75,12.82,83900
AEPI,20121213,53.79,55.34,53.38,53.59,44000
AERL,20121213,3.08,3.2,3.02,3.17,188100
AETI,20121213,4.69,4.78,4.69,4.77,9000
AEY,20121213,2.01,2.03,2,2,10300
AEZS,20121213,2.23,2.26,2.18,2.21,182100
AFAM,20121213,21.28,21.88,21.22,21.4,45200
AFCB,20121213,16.72,16.72,16.72,16.72,400
AFCE,20121213,25.64,25.65,25.12,25.22,71700
AFFX,20121213,3.24,3.3,3.19,3.27,783600
AFFY,20121213,22.8,23.22,22.8,22.91,307700
AFOP,20121213,11.5,11.62,11.43,11.47,24900
AFSI,20121213,27.61,28.67,27.61,28.48,159600
AGEN,20121213,3.88,3.93,3.82,3.88,35100
AGII,20121213,32.67,32.92,32.42,32.62,40300
AGIIL,20121213,25.3,25.3,25.06,25.14,11800
AGNC,20121213,30.87,30.98,30.33,30.5,5055300
AGNCP,20121213,25.94,25.96,25.75,25.84,16500
AGYS,20121213,8.15,8.28,8.11,8.24,7700
AHGP,20121213,44.5,44.51,44.01,44.47,43000
AHPI,20121213,2.48,2.52,2.48,2.52,600
AIMC,20121213,20.41,20.85,20.14,20.78,300900
