<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110504,5.14,5.16,5.1,5.1,25900
AAME,20110504,2.01,2.07,1.91,2.06,6500
AAON,20110504,21.5067,21.5067,20.88,21,20300
AAPL,20110504,348.26,351.83,346.88,349.57,13901700
AAWW,20110504,63.98,64.74,62.1,63.1,380100
AAXJ,20110504,63.82,63.83,62.88,63.33,680600
ABAX,20110504,28.54,28.54,28.2,28.2,49600
ABCB,20110504,9.6,9.62,9.35,9.35,45500
ABCD,20110504,3.27,3.31,3.25,3.25,20000
ABCO,20110504,24.135,24.555,24.015,24.29,61000
ABFS,20110504,22.34,22.54,22.17,22.42,303000
ABIO,20110504,12.6,13.08,11.58,11.76,953300
ABMD,20110504,16.83,16.95,16.44,16.59,159400
ABTL,20110504,7.1,7.1,6.5,6.8,166700
ACAD,20110504,2.64,2.66,2.23,2.28,2340000
ACAS,20110504,10.83,10.85,10.36,10.55,12243200
ACAT,20110504,15.39,15.39,14.96,15.04,47600
ACCL,20110504,7.5,7.59,7.25,7.26,393500
ACET,20110504,7.55,7.55,7.17,7.32,155600
ACFC,20110504,9.7,9.7,9.69,9.7,2100
ACFN,20110504,4.02,4.02,3.86,3.92,78000
ACGL,20110504,34.0933,34.2367,33.8733,34.1133,252600
ACHN,20110504,5.35,5.35,4.88,4.91,730600
ACIW,20110504,31.58,31.6,30.65,31.2,115000
ACLS,20110504,2,2.07,1.93,1.99,9737100
ACNB,20110504,15.31,15.97,15.31,15.6,3700
ACOR,20110504,27.97,28.06,27.02,27.16,1173200
ACPW,20110504,11.25,11.55,10.3,10.8,997500
ACRX,20110504,3.35,3.35,3.1,3.2,11500
ACTG,20110504,39.98,40.26,38.3,38.95,667600
ACTS,20110504,2.35,2.37,2.3,2.31,76600
ACUR,20110504,4.57,4.64,4.34,4.54,140500
ACWI,20110504,50.23,50.23,49.58,49.78,417900
ACWX,20110504,47.01,47.02,46.47,46.63,120500
ACXM,20110504,14.47,14.5,14.29,14.38,277200
ADAT,20110504,2.12,2.54,2.12,2.16,981600
ADBE,20110504,33.41,33.58,33,33.22,3903200
ADEP,20110504,3.74,3.84,3.56,3.57,19100
ADES,20110504,10.99,11.8,10.17,10.49,77200
ADI,20110504,40.1,40.63,39.78,40.4,2230000
ADP,20110504,54.49,54.89,53.96,54.31,3539100
ADRA,20110504,28.49,28.49,28.06,28.14,2800
ADRD,20110504,23.51,23.51,23.18,23.27,15200
ADRE,20110504,47.41,47.41,46.5,46.69,89400
ADRU,20110504,23.2,23.2,23.16,23.16,1300
ADSK,20110504,44.21,44.31,43.21,43.75,1447100
ADTN,20110504,41.05,41.05,40.12,40.37,606200
ADUS,20110504,5.86,5.89,5.8,5.84,2600
ADVS,20110504,26.32,26.35,25.57,26.14,295700
AEGR,20110504,18.77,18.89,18.16,18.45,14400
AEHR,20110504,1.4,1.81,1.35,1.54,220700
AEIS,20110504,14.91,15.17,14.59,14.62,847100
AEPI,20110504,29.16,29.33,28.4,28.81,42000
AERL,20110504,7.87,8.2,7.78,7.85,153900
AETI,20110504,3.14,3.15,3.14,3.15,700
AEY,20110504,3.05,3.08,3.05,3.08,3000
AEZS,20110504,14.1,14.1,13.38,13.74,2180000
AFAM,20110504,33.4,33.4,32,32.54,186400
AFCB,20110504,13.5,13.5,13.5,13.5,0
AFCE,20110504,15.44,15.6,15.16,15.32,72300
AFFX,20110504,5.53,5.71,5.44,5.65,993700
AFFY,20110504,6.33,6.35,6.15,6.21,367100
AFOP,20110504,9.57,9.68,9.57,9.63,27900
AFSI,20110504,19.63,19.86,19.3,19.53,160100
AGEN,20110504,0.94,0.95,0.87,0.92,720900
AGII,20110504,30.65,30.75,30.18,30.34,69400
AGNC,20110504,29.18,29.32,29.13,29.24,2281700
AGYS,20110504,4.99,5.03,4.75,4.91,68500
AHGP,20110504,50.02,50.15,48.05,49.77,258700
AHPI,20110504,4.22,4.25,4.2,4.24,48400
AIMC,20110504,26.46,26.46,25.17,25.18,301100
AINV,20110504,11.67,11.68,11.33,11.56,2702700
AIRM,20110504,22.0633,22.3,21.1467,21.3567,137500
AIRT,20110504,9.53,9.53,9.4,9.43,2000
AIXG,20110504,41.76,41.76,40.4,40.97,432100
AKAM,20110504,33.38,34.35,32.64,34.35,11224500
AKRX,20110504,6.49,6.56,6.05,6.16,663600
ALCO,20110504,25.36,25.37,25,25.03,11700
ALGN,20110504,24.38,24.43,23.71,23.95,313600
ALGT,20110504,45.03,45.5,44.34,44.97,83000
ALIM,20110504,8.79,8.91,8.03,8.07,68300
ALKS,20110504,14.42,14.5,13.81,13.82,690800
ALLB,20110504,11.15,11.15,11.07,11.07,600
ALLT,20110504,15.54,15.78,15.3,15.43,164600
ALNY,20110504,9.83,9.89,9.6,9.7,400500
ALOG,20110504,56.64,56.64,55,55.53,34200
ALOT,20110504,7.96,8,7.96,8,200
ALSK,20110504,9.25,9.32,8.93,8.94,2669300
ALTE,20110504,22.07,22.13,21.36,21.64,266500
ALTI,20110504,1.38,1.42,1.35,1.37,146400
ALTR,20110504,47.94,48.5,46.84,47.35,5017400
ALVR,20110504,16.9,16.9,16.6,16.9,89500
ALXA,20110504,14.7,15.1,14,14.5,708700
ALXN,20110504,48.49,49.1,46.875,47.53,691800
AMAG,20110504,16.71,16.99,15.88,16.11,902900
AMAP,20110504,17.7,17.83,17.52,17.61,21300
AMAT,20110504,15.88,15.9,14.87,15.09,35295700
AMCC,20110504,10.13,10.21,10.02,10.1,517100
AMCF,20110504,3.25,3.26,3.22,3.24,13500
AMCN,20110504,4.53,4.77,4.34,4.71,236400
AMED,20110504,33.85,34.08,32.98,33.08,210000
AMGN,20110504,57.26,57.9,57.26,57.68,7241500
AMIC,20110504,5.05,5.05,5.05,5.05,0
AMKR,20110504,6.48,6.58,6.33,6.49,1410400
AMNB,20110504,22.52,22.79,21.9,21.9,5800
AMOT,20110504,7.38,7.75,7.38,7.72,34300
AMOV,20110504,26.455,26.525,26.35,26.35,6800
AMRB,20110504,6.17,6.19,6.16,6.19,800
AMRI,20110504,5.24,5.55,5.17,5.34,210300
AMRN,20110504,15.78,15.87,14.94,15.63,3239700
AMRS,20110504,27.48,27.48,25.77,26.06,150100
AMSC,20110504,11.6,11.83,11,11.37,2597800
AMSF,20110504,22.21,22.61,22.02,22.42,61600
AMSG,20110504,26.72,26.75,26.33,26.4,54600
AMSWA,20110504,7.33,7.5,7.15,7.16,74100
AMWD,20110504,19.7,19.71,19.49,19.5,10900
AMZN,20110504,198.25,201.86,195.37,199.97,6551300
ANAC,20110504,6.08,6.09,5.89,5.95,80200
ANAD,20110504,3.21,3.21,2.94,3.07,3987100
ANAT,20110504,79.7,80,78.79,79.43,20000
ANCB,20110504,10.54,10.54,10.54,10.54,0
ANCI,20110504,5.16,5.25,4.95,4.98,20300
ANCX,20110504,7.7,7.7,7.6,7.68,2700
ANDE,20110504,48.44,48.87,46.5,47.46,162800
ANEN,20110504,16.75,17.1,16.52,16.72,97200
ANGO,20110504,15.59,15.63,15.24,15.26,50300
ANIK,20110504,8.69,8.69,8.2,8.23,73400
ANLY,20110504,4.44,4.5,4.35,4.36,18100
ANSS,20110504,54.62,55.11,53.5,54.19,629200
ANTH,20110504,7.08,7.17,6.98,7,235800
ANTP,20110504,3.04,3.07,3.01,3.07,4300
AOSL,20110504,13.48,13.95,13.4,13.4,41300
APAGF,20110504,87.75,87.75,83.18,83.97,22300
APEI,20110504,42.98,43.2,42.18,42.81,66300
APFC,20110504,6.13,6.17,6.13,6.13,9500
APOG,20110504,14,14,13.78,13.82,202000
APOL,20110504,40.72,40.87,40.14,40.2,1311900
APPY,20110504,3.96,4.02,3.72,3.84,111900
APRI,20110504,5.49,5.57,5.31,5.5,179300
APSA,20110504,14.75,14.75,14.75,14.75,100
APWC,20110504,6.11,6.11,5.67,5.7,6300
ARAY,20110504,8.99,9.04,8.83,8.83,347600
ARCC,20110504,17.45,17.49,17.06,17.13,1553300
ARCI,20110504,3.96,3.98,3.75,3.85,7100
ARCW,20110504,2.71,2.71,2.71,2.71,300
ARDNA,20110504,82,82,80.66,80.77,3800
AREX,20110504,25.98,26.11,23.21,23.44,768500
ARIA,20110504,8.4,8.51,8,8.1,1828600
ARII,20110504,26.61,26.68,24.75,24.76,129000
ARKR,20110504,16.37,16.37,15.81,16.17,7200
