<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110812,4.41,4.45,3.96,4.4,81400
AAME,20110812,1.85,1.9,1.82,1.88,2300
AAON,20110812,19.87,19.93,19.02,19.12,49400
AAPL,20110812,378.07,379.64,374.23,376.99,18891900
AAWW,20110812,44.16,45.01,42.94,43.39,121300
AAXJ,20110812,55.48,55.8,54.98,55.53,1016600
ABAX,20110812,22.31,23.41,22.14,23.19,138200
ABCB,20110812,9.1,9.11,8.81,8.89,60200
ABCD,20110812,2.89,3.08,2.75,2.75,51900
ABCO,20110812,28.73,28.97,27.84,28.055,52400
ABFS,20110812,19.56,20.75,19.37,20.55,472500
ABIO,20110812,6.42,6.96,6.42,6.9,56200
ABMD,20110812,10.87,11.72,10.73,11.66,278700
ABTL,20110812,4.35,4.5,4.2,4.4,68600
ACAD,20110812,1.37,1.42,1.35,1.41,152700
ACAS,20110812,8.46,8.66,8.31,8.34,4765800
ACAT,20110812,14.33,14.82,13.79,14.07,81800
ACCL,20110812,6.6,6.73,6.47,6.66,104200
ACET,20110812,5.4,5.47,5.26,5.33,142500
ACFC,20110812,4.93,4.93,4.31,4.75,4500
ACFN,20110812,5.1,5.19,4.9,5.11,48900
ACGL,20110812,33.1,33.25,32.43,32.88,943600
ACHN,20110812,5.89,6.03,5.56,5.58,444200
ACIW,20110812,30.66,30.66,29.71,30.27,253800
ACLS,20110812,1.38,1.42,1.33,1.34,281200
ACNB,20110812,14.74,14.76,14.74,14.76,600
ACOR,20110812,26.63,27.16,26.18,26.77,362100
ACPW,20110812,7.25,7.6,7.05,7.3,329300
ACRX,20110812,3.7,3.88,3.62,3.7,9100
ACTG,20110812,36.39,38.16,35.57,38.08,694000
ACTS,20110812,1.93,1.98,1.91,1.94,6000
ACUR,20110812,2.69,2.71,2.47,2.57,97000
ACWI,20110812,42.79,43.01,42.25,42.71,1083100
ACWX,20110812,39.33,39.6,38.89,39.36,168000
ACXM,20110812,10.6,10.76,10.41,10.59,499000
ADAT,20110812,1.72,1.9,1.7,1.9,74000
ADBE,20110812,23.86,24.27,23.78,24.1,7305000
ADEP,20110812,3.6,3.79,3.28,3.79,5700
ADES,20110812,15.64,17.48,14.21,15.22,58200
ADI,20110812,31.64,31.78,30.93,31.49,5900400
ADP,20110812,47.05,47.72,46.56,47.27,4312700
ADRA,20110812,25.52,25.52,24.79,25.52,1100
ADRD,20110812,19.57,19.61,19.5,19.57,8900
ADRE,20110812,40.54,40.78,40.18,40.62,147600
ADRU,20110812,19.09,19.27,19.09,19.16,10000
ADSK,20110812,28.91,29.49,28.41,29.18,5358400
ADTN,20110812,30.21,30.88,29.51,29.76,807500
ADUS,20110812,4.73,4.92,4.65,4.7,11100
ADVS,20110812,21.03,21.24,20.59,21.12,214400
AEGR,20110812,13.22,13.99,12.81,13.94,116600
AEHR,20110812,1.27,1.27,1.27,1.27,2000
AEIS,20110812,9.48,9.72,9.13,9.27,580100
AEPI,20110812,24.92,26.47,24.92,25.95,24700
AERL,20110812,8.5,8.72,8.27,8.44,107300
AETI,20110812,3.53,3.53,3.47,3.53,400
AEY,20110812,2.36,2.45,2.32,2.4,12400
AEZS,20110812,10.14,10.8,10.08,10.62,2214200
AFAM,20110812,18.56,18.7,17.95,18.14,103300
AFCB,20110812,11.66,11.66,11.29,11.29,1900
AFCE,20110812,14.43,14.44,13.83,14.16,76600
AFFX,20110812,4.69,4.94,4.69,4.89,1494600
AFFY,20110812,4.39,4.54,4.3,4.51,789100
AFOP,20110812,8.25,8.25,8.04,8.21,16800
AFSI,20110812,22.38,22.38,21.17,21.33,168700
AGEN,20110812,0.56,0.58,0.53,0.54,302400
AGII,20110812,28.69,28.98,27.63,27.8,93200
AGNC,20110812,29.29,29.47,29,29.11,6737600
AGYS,20110812,7.45,7.62,7.36,7.5,330300
AHGP,20110812,47.14,47.64,45.92,46.31,45300
AHPI,20110812,4,4,3.55,3.94,3800
AIMC,20110812,15.42,15.99,14.61,14.88,326300
AINV,20110812,8.49,8.61,8.31,8.43,3836800
AIRM,20110812,21.6433,22.0267,21.21,21.5033,41800
AIRT,20110812,7.76,7.83,7.76,7.8,6100
AIXG,20110812,25.91,26.48,25.34,26.36,456100
AKAM,20110812,22.49,22.61,22.03,22.55,4470900
AKRX,20110812,7.7,7.85,7.57,7.66,1060400
ALCO,20110812,23.27,23.39,22.69,22.7,7200
ALGN,20110812,18.87,19.2,18.17,18.57,590000
ALGT,20110812,44.8,45.78,43.75,44.63,196500
ALIM,20110812,6.83,7.07,6.66,6.78,51200
ALKS,20110812,14.55,14.73,14.04,14.67,697100
ALLB,20110812,10.65,10.73,10.19,10.67,10700
ALLT,20110812,13.96,13.98,13.1,13.34,335800
ALNY,20110812,7.07,7.28,6.87,6.9,256900
ALOG,20110812,46.17,46.51,45.34,46.31,24100
ALOT,20110812,7.18,7.18,7.18,7.18,0
ALSK,20110812,7.15,7.2,7,7.13,901500
ALTE,20110812,19.93,20.6,18.98,19.41,642700
ALTI,20110812,1.25,1.34,1.2,1.3,165900
ALTR,20110812,36.94,37.32,36.09,36.54,4473400
ALVR,20110812,12.4,12.4,11.8,11.9,89900
ALXA,20110812,12.3,12.6,12,12.2,288100
ALXN,20110812,50.67,53.15,49.67,52.59,1592400
AMAG,20110812,15.31,15.31,14.91,14.97,248800
AMAP,20110812,15.71,15.89,15.34,15.49,241300
AMAT,20110812,11.75,11.95,11.53,11.6,16470500
AMBT,20110812,9.8,9.8,9.5,9.5,8200
AMCC,20110812,5.59,5.79,5.42,5.75,2122000
AMCF,20110812,1.91,1.98,1.53,1.8,155300
AMCN,20110812,2.48,2.53,2.32,2.4,215000
AMCX,20110812,34.47,34.7,32.45,33.67,486900
AMED,20110812,17.09,17.23,16.58,16.64,446100
AMGN,20110812,49.71,50.67,49.55,50,7919600
AMIC,20110812,5.1,5.1,5.1,5.1,100
AMKR,20110812,4.37,4.4,4.18,4.18,2393400
AMNB,20110812,18.68,19.84,18.1,18.68,7300
AMOT,20110812,5.12,5.28,5.12,5.28,3200
AMOV,20110812,23.89,23.89,23.42,23.54,1900
AMPE,20110812,5.39,5.9,5.03,5.11,54600
AMRB,20110812,5.65,5.65,5.24,5.25,3000
AMRI,20110812,3.76,3.93,3.72,3.82,73100
AMRN,20110812,12.34,13.38,12.14,12.87,4317900
AMRS,20110812,19.82,20.49,19.63,20.25,97800
AMSC,20110812,6.25,7.06,6.1,6.98,1749400
AMSF,20110812,19.13,19.49,18.7,18.89,43100
AMSG,20110812,21.53,21.83,21.18,21.52,155200
AMSWA,20110812,6.84,6.88,6.7,6.78,139700
AMWD,20110812,14.52,14.55,13.66,13.95,16700
AMZN,20110812,200.53,204.56,197.21,202.3,5620500
ANAC,20110812,5.25,5.25,4.78,4.91,121200
ANAD,20110812,2.67,2.68,2.51,2.51,529700
ANAT,20110812,74.52,76.14,71.82,72.31,41600
ANCB,20110812,8.66,8.66,8.5,8.5,1600
ANCI,20110812,2.31,2.55,2.01,2.43,138700
ANCX,20110812,8.19,8.39,8,8.28,5900
ANDE,20110812,40.62,41.09,38.99,39.42,160900
ANEN,20110812,18.82,19.17,18.23,19.12,66700
ANGO,20110812,14.05,14.13,13.74,13.92,152600
ANIK,20110812,6.17,6.17,6.05,6.14,18600
ANLY,20110812,3.35,3.58,3.35,3.57,20400
ANSS,20110812,50,50.81,49.09,50.52,396200
ANTH,20110812,5.43,5.7,5.07,5.17,74600
ANTP,20110812,2.67,2.74,2.6,2.62,5000
AOSL,20110812,9.15,9.4,8.65,8.67,79300
APAGF,20110812,83.47,83.47,79.32,81.22,11500
APEI,20110812,41.94,43.28,40.57,42.79,258800
APFC,20110812,7.04,7.74,7,7.05,5200
APOG,20110812,9.62,9.67,9.3,9.39,310300
APOL,20110812,43.87,45.32,43.01,44.94,2895800
APPY,20110812,3.96,3.96,3.96,3.96,0
APRI,20110812,4.19,4.5,4.07,4.27,181600
APSA,20110812,19,19.15,19,19.15,500
APWC,20110812,3.52,3.53,3.51,3.53,3000
ARAY,20110812,5,5.11,4.9,4.99,857900
ARCC,20110812,14.51,14.89,14.17,14.35,2083700
ARCI,20110812,4.05,4.05,3.97,4.05,1700
ARCW,20110812,2.87,2.87,2.85,2.85,6000
ARDNA,20110812,82.29,82.87,81.66,81.77,1000
AREX,20110812,19.03,21.76,19.03,20.55,377600
ARIA,20110812,8.87,9.58,8.87,9.27,4124600
ARII,20110812,17.69,18.19,16.94,17.38,76100
ARKR,20110812,13.52,15.17,13.48,14.66,9700
ARLP,20110812,72.5,73,70.5,70.89,89400
ARMH,20110812,25.48,25.92,25.11,25.65,4757200
ARNA,20110812,1.34,1.35,1.29,1.3,1998200
AROW,20110812,24.01,24.1,23.05,23.09,25200
ARQL,20110812,4.4,4.42,4.22,4.3,165100
ARRS,20110812,10.45,10.73,10.24,10.4,1667400
ARRY,20110812,2.29,2.32,2.21,2.23,268500
ARTC,20110812,30.36,30.84,29.64,30.69,140400
ARTNA,20110812,18.05,18.06,17.5,17.56,19000
ARTW,20110812,6.55,6.63,6,6.14,9500
ARTX,20110812,1.51,1.51,1.39,1.47,47800
ARUN,20110812,22.8,23.39,22.39,23.06,3650000
ARWR,20110812,0.5,0.51,0.46,0.46,37900
ASBC,20110812,11.14,11.33,10.57,10.7,2032000
ASBI,20110812,4.39,4.39,4.2,4.22,500
ASCA,20110812,19.68,20,19.04,19.52,364100
ASCMA,20110812,43.3,44.99,43.3,44.33,56800
ASEI,20110812,59.54,61.92,59.41,61.59,98300
ASFI,20110812,8.24,8.38,8.1,8.33,4100
ASIA,20110812,12.34,12.45,10.77,11.09,1240800
ASMI,20110812,25.89,26.11,25.15,25.24,60900
ASML,20110812,35.8,35.96,34.78,35.46,3958000
ASNA,20110812,13.555,13.68,12.98,13.25,637200
ASPS,20110812,32.95,33.76,32.95,33.71,79200
ASRV,20110812,1.7,2.07,1.69,1.92,24100
ASRVP,20110812,25.6,25.6,25.6,25.6,100
ASTC,20110812,0.78,0.8,0.74,0.8,16900
ASTE,20110812,31.1,31.8,30.55,31.65,74800
ASTI,20110812,0.7,0.75,0.7,0.73,177600
ASTM,20110812,2.31,2.45,2.31,2.41,437400
ASUR,20110812,2,2.0667,2,2.0667,500
ASYS,20110812,11.81,12.27,11.51,11.63,641100
ATAI,20110812,10,10.16,9.95,10,16500
ATAX,20110812,5.42,5.5,5.36,5.45,44100
ATEA,20110812,4.42,5.19,4.42,4.98,13000
ATEC,20110812,2.48,2.51,2.36,2.42,173900
ATHN,20110812,52.7,53.72,51.33,53,440700
ATHX,20110812,2.02,2.07,2.01,2.03,71000
ATLO,20110812,17.58,17.58,16.89,16.89,3000
ATMI,20110812,17.44,17.61,16.95,17.2,127800
ATML,20110812,10.32,10.44,10.02,10.07,6662100
ATNI,20110812,34.96,35.05,33.22,33.84,49900
ATNY,20110812,5.1,5.55,5.1,5.15,40000
ATRC,20110812,9.1,9.69,9.06,9.65,78800
ATRI,20110812,198.31,205.8,197.2,199.16,11100
ATRM,20110812,1.54,1.61,1.45,1.58,1200
ATRO,20110812,26.29,27.22,25.68,26.5,42700
ATSG,20110812,5.18,5.2,4.91,5.05,336800
ATVI,20110812,10.7,10.77,10.51,10.71,7353300
ATX,20110812,10.81,11.95,10.79,11.72,29200
AUBN,20110812,19,19.7,19,19.7,1900
AUDC,20110812,4.3,4.62,4.3,4.35,167800
AUXL,20110812,14.25,14.84,13.96,14.57,1124600
AVAV,20110812,26.24,26.65,25.75,26.16,96700
AVEO,20110812,16.53,16.66,15.83,16.56,334000
AVGO,20110812,31.49,32,30.9,31.04,2574200
AVID,20110812,10.87,10.99,10.55,10.87,108900
AVNR,20110812,2.96,2.99,2.68,2.77,2417000
AVNW,20110812,3.13,3.18,2.95,3.02,135900
AWAY,20110812,37.43,38.08,36.59,37.14,139100
