<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110128,7.06,7.06,5.99,6.07,43000
AAME,20110128,2.2,2.2,2.2,2.2,0
AAON,20110128,18.6733,18.6733,17.5067,17.6267,40400
AAPL,20110128,344.17,344.4,333.53,336.1,21144800
AAWW,20110128,53.03,53.22,50.51,50.55,230300
AAXJ,20110128,62.65,62.72,61.01,61.15,691300
ABAX,20110128,26.96,28.44,26.43,26.79,354400
ABCB,20110128,10.17,10.23,9.5,9.65,89000
ABCD,20110128,3.35,3.35,3.28,3.3,58700
ABCO,20110128,25.175,25.265,24.6,24.705,69500
ABFS,20110128,26.59,26.75,25.35,25.36,131800
ABIO,20110128,18.96,18.96,18.36,18.72,14800
ABMD,20110128,10,10.01,9.79,9.81,136000
ABTL,20110128,4.55,4.55,4.3,4.4,180700
ACAD,20110128,1.71,1.75,1.69,1.71,591300
ACAS,20110128,8.23,8.25,7.91,7.97,4982300
ACAT,20110128,16.33,16.4,15.59,15.65,147500
ACCL,20110128,8.6,8.63,8.31,8.34,158900
ACET,20110128,8.98,9,8.5,8.57,157600
ACFC,20110128,1.93,1.93,1.85,1.88,3100
ACFN,20110128,4.01,4.01,3.93,3.97,30000
ACGL,20110128,29.8167,29.8667,29.25,29.2667,351100
ACHN,20110128,4.45,4.48,4.28,4.4,84800
ACIW,20110128,26.55,26.7,25.59,25.75,110800
ACLS,20110128,3.45,3.59,3.43,3.49,2421500
ACNB,20110128,15.76,15.76,15.32,15.32,400
ACOR,20110128,22.63,22.98,21.91,21.95,1216300
ACPW,20110128,11.6,11.65,11.1,11.3,276600
ACTG,20110128,25.69,25.69,23.5,23.84,578500
ACTS,20110128,2.38,2.38,2.33,2.36,236400
ACUR,20110128,3.07,3.16,2.95,2.97,82400
ACWI,20110128,47.89,47.89,46.81,46.83,442900
ACWX,20110128,44.8,44.86,43.88,43.94,84200
ACXM,20110128,17.18,17.31,16.71,17.01,660300
ADAT,20110128,0.9,0.9,0.88,0.88,41200
ADBE,20110128,33.93,33.99,32.34,32.49,6506600
ADEP,20110128,4.75,4.75,4.57,4.72,1200
ADES,20110128,11.91,12.06,11.6,12,17100
ADI,20110128,39.3,39.49,38.26,38.3,4059400
ADP,20110128,48.79,49.12,47.76,47.89,2864500
ADRA,20110128,28.5,28.57,28.04,28.05,5300
ADRD,20110128,22.41,22.41,21.99,22.02,4600
ADRE,20110128,46.85,46.85,45.66,45.84,81500
ADRU,20110128,21.93,21.93,21.52,21.52,5200
ADSK,20110128,40.84,41.39,39.36,39.97,2590100
ADTN,20110128,42.72,42.75,41.16,41.72,1312400
ADUS,20110128,4.76,4.76,4.58,4.6,24500
ADVS,20110128,30.01,30.18,28.86,29.13,163400
AEGR,20110128,12.85,12.88,11.75,11.75,15100
AEHR,20110128,1.39,1.4,1.28,1.28,20900
AEIS,20110128,15.35,15.4,14.73,14.81,456300
AEPI,20110128,28.36,28.48,27.43,27.43,20200
AERL,20110128,11.9,12.41,10.82,11.01,1078800
AETI,20110128,2.41,2.45,2.3,2.43,3200
AEY,20110128,3.08,3.12,3.05,3.06,4600
AEZS,20110128,9.96,10.32,9.84,9.9,1126900
AFAM,20110128,35.53,35.53,34.8,34.81,68500
AFCB,20110128,13.1,13.1,13.1,13.1,0
AFCE,20110128,15.09,15.11,14.2,14.61,132200
AFFX,20110128,5.07,5.08,4.78,4.87,836600
AFFY,20110128,7.13,7.21,6.78,6.8,579700
AFOP,20110128,17.8,19.14,17.35,17.98,274000
AFSI,20110128,19,19.19,18.5,18.5,242000
AGEN,20110128,0.95,0.97,0.92,0.92,342800
AGII,20110128,36.61,36.61,35.32,35.64,135400
AGNC,20110128,28.91,28.95,28.62,28.69,3365600
